Time,RPM
248.026,10422
248.046,10454
248.066,10415
248.086,10397
248.106,10398
248.129,10501
248.149,10643
248.169,10673
248.189,10682
248.209,10698
248.225,10658
248.245,10620
248.265,10609
248.285,10685
248.305,10739
248.326,10737
248.346,10721
248.366,10738
248.386,10842
248.406,11012
248.426,11093
248.446,11104
248.466,11059
248.486,10965
248.506,10910
248.529,10874
248.549,10936
248.569,11077
248.589,11216
248.609,11207
248.627,11092
248.647,11025
248.667,10990
248.687,11021
248.707,11120
248.729,11183
248.749,11163
248.769,11158
248.789,11150
248.809,11080
248.827,11076
248.847,11129
248.867,11186
248.887,11214
248.907,11196
248.929,11111
248.949,11054
248.969,11085
248.989,11097
249.009,11149
249.026,11230
249.046,11196
249.066,11108
249.086,11023
249.106,11023
249.129,11093
249.149,11105
249.169,11018
249.189,11099
249.209,11339
249.23,11414
249.25,11295
249.27,11248
249.29,11222
249.31,11166
249.327,11192
249.347,11268
249.367,11395
249.387,11436
249.407,11416
249.427,11382
249.447,11358
249.467,11346
249.487,11369
249.507,11422
249.527,11476
249.547,11640
249.567,11754
249.587,11598
249.607,11509
249.63,11512
249.65,11530
249.67,11589
249.69,11616
249.71,11628
249.729,11642
249.749,11665
249.769,11725
249.789,11735
249.809,11726
249.826,11733
249.846,11757
249.866,11768
249.886,11846
249.906,11864
249.927,11862
249.947,11903
249.967,11937
249.987,11952
250.007,12023
250.028,12033
250.048,12021
250.068,12062
250.088,12086
250.108,12151
250.127,12257
250.147,12243
250.167,12191
250.187,12250
250.207,12312
250.229,12368
250.249,12430
250.269,12401
250.289,12358
250.309,12428
250.326,12479
250.346,12482
250.366,12468
250.386,12527
250.406,12588
250.426,12624
250.446,12589
250.466,12549
250.486,12541
250.506,12625
250.527,12665
250.547,12534
250.567,12317
250.587,12220
250.607,12121
250.629,11971
250.649,11594
250.669,11357
250.689,11218
250.709,10914
250.726,10783
250.746,10957
250.766,11304
250.786,11368
250.806,11250
250.828,11075
250.848,10941
250.868,10926
250.888,10969
250.908,10902
250.927,10785
250.947,10852
250.967,10871
250.987,10885
251.007,10836
251.027,10787
251.047,10665
251.067,10529
251.087,10505
251.107,10454
251.129,10370
251.149,10274
251.169,10257
251.189,10235
251.209,10244
251.229,10159
251.249,10159
251.269,10143
251.289,10018
251.309,9930
251.325,9805
251.345,9671
251.365,9629
251.385,9611
251.405,9614
251.425,9594
251.445,9614
251.465,9573
251.485,9566
251.505,9481
251.525,9414
251.545,9373
251.565,9443
251.585,9470
251.605,9480
251.627,9401
251.647,9366
251.667,9313
251.687,9321
251.707,9294
251.73,9251
251.75,9223
251.77,9159
251.79,9143
251.81,9121
251.828,9226
251.848,9283
251.868,9542
251.888,9485
251.908,9643
251.928,10041
251.948,9854
251.968,9661
251.988,9678
252.008,9796
252.027,9950
252.047,10090
252.067,10110
252.087,9976
252.107,9881
252.129,9795
252.149,9854
252.169,10012
252.189,10351
252.209,10539
252.229,10268
252.249,9968
252.269,9940
252.289,9970
252.309,10003
252.325,10018
252.345,9978
252.365,10031
252.385,10278
252.405,10685
252.429,10963
252.449,10595
252.469,10381
252.489,10312
252.509,10232
252.528,10223
252.548,10239
252.568,10410
252.588,10607
252.608,10783
252.63,10890
252.65,10626
252.67,10453
252.69,10362
252.71,10424
252.727,10655
252.747,11118
252.767,11245
252.787,10733
252.807,10527
252.826,10557
252.846,10562
252.866,10539
252.886,10425
252.906,10335
252.93,10344
252.95,10524
252.97,10865
252.99,11207
253.01,10833
253.03,10494
253.05,10540
253.07,10571
253.09,10595
253.11,10637
253.126,10613
253.146,10584
253.166,10587
253.186,10691
253.206,10825
253.227,10698
253.247,10603
253.267,10542
253.287,10586
253.307,10704
253.329,10727
253.349,10741
253.369,10683
253.389,10673
253.409,10712
253.43,10770
253.45,10827
253.47,10801
253.49,10811
253.51,10840
253.529,10938
253.549,11052
253.569,11020
253.589,11026
253.609,11104
253.627,11216
253.647,11138
253.667,11582
253.687,12332
253.707,13003
253.729,13648
253.749,8446
253.769,6882
253.789,13058
253.809,12594
253.829,12505
253.849,12024
253.869,11506
253.889,11278
253.909,11454
253.927,11794
253.947,12437
253.967,13175
253.987,13502
254.007,12533
254.026,11741
254.046,11321
254.066,11353
254.086,11375
254.106,11411
254.127,11474
254.147,11681
254.167,11670
254.187,11564
254.207,11638
254.23,11659
254.25,11728
254.27,11794
254.29,11805
254.31,11770
254.326,11787
254.346,11821
254.366,11879
254.386,11946
254.406,11902
254.427,11908
254.447,11939
254.467,11957
254.487,11974
254.507,12015
254.528,12016
254.548,12008
254.568,12028
254.588,12037
254.608,12047
254.627,12095
254.647,12086
254.667,12131
254.687,12179
254.707,12203
254.726,12210
254.746,12222
254.766,12230
254.786,12240
254.806,12253
254.829,12286
254.849,12308
254.869,12367
254.889,12452
254.909,12517
254.93,12472
254.95,12424
254.97,12381
254.99,12393
255.01,12445
255.027,12470
255.047,12510
255.067,12514
255.087,12483
255.107,12485
255.128,12512
255.148,12547
255.168,12537
255.188,12548
255.208,12541
255.228,12571
255.248,12581
255.268,12635
255.288,12651
255.308,12649
255.328,12660
255.348,12672
255.368,12689
255.388,12707
255.408,12725
255.427,12744
255.447,12766
255.467,12807
255.487,12789
255.507,12793
255.53,12817
255.55,12851
255.57,12892
255.59,12934
255.61,12933
255.628,12920
255.648,12929
255.668,12966
255.688,12997
255.708,13028
255.729,13022
255.749,13005
255.769,13014
255.789,13063
255.809,13140
255.83,13139
255.85,13111
255.87,13102
255.89,13092
255.91,13009
255.927,12678
255.947,12415
255.967,12061
255.987,11424
256.007,10585
256.024,9175
256.044,7534
256.064,6573
256.084,6481
256.104,6545
256.123,5919
256.143,4992
256.163,4888
256.183,5432
256.203,6078
256.221,5996
256.241,5429
256.261,5523
256.281,6573
256.301,7806
256.328,8219
256.348,7937
256.368,8006
256.388,8753
256.408,9563
256.43,9933
256.45,9768
256.47,9459
256.49,9421
256.51,9736
256.529,10011
256.549,9866
256.569,9551
256.589,9124
256.609,8736
256.628,8321
256.648,7983
256.668,7673
256.688,7522
256.708,7804
256.726,8458
256.746,9103
256.766,9337
256.786,9190
256.806,8907
256.826,8535
256.846,8396
256.866,8548
256.886,8683
256.906,8694
256.924,8552
256.944,8440
256.964,8438
256.984,8471
257.004,8378
257.024,8250
257.044,8149
257.064,8127
257.084,8174
257.104,8175
257.127,8204
257.147,8189
257.167,8128
257.187,7981
257.207,7777
257.225,7653
257.245,7602
257.265,7567
257.285,7435
257.305,7280
257.322,7085
257.342,6693
257.362,6170
257.382,5883
257.402,5997
257.428,6255
257.448,6627
257.468,7122
257.488,7501
257.508,7561
257.527,7529
257.547,7470
257.567,7409
257.587,7352
257.607,7339
257.625,7337
257.645,7337
257.665,7392
257.685,7410
257.705,7378
257.722,7325
257.742,7247
257.762,7335
257.782,7307
257.802,7272
257.828,7628
257.848,7652
257.868,7534
257.888,7682
257.908,7973
257.93,7663
257.95,7459
257.97,7544
257.99,7613
258.01,7808
258.03,8246
258.05,8451
258.07,8032
258.09,7560
258.11,7553
258.13,7654
258.15,7711
258.17,7720
258.19,7570
258.21,7500
258.225,7589
258.245,7650
258.265,7628
258.285,7616
258.305,7598
258.327,7495
258.347,7450
258.367,7439
258.387,7407
258.407,7349
258.425,7270
258.445,7261
258.465,7316
258.485,7400
258.505,7454
258.523,7416
258.543,7410
258.563,7473
258.583,7536
258.603,7645
258.626,7690
258.646,7724
258.666,7774
258.686,7825
258.706,7881
258.726,7887
258.746,7939
258.766,8009
258.786,8112
258.806,8153
258.83,8104
258.85,8133
258.87,8243
258.89,8350
258.91,8298
258.924,8147
258.944,8136
258.964,8166
258.984,8198
259.004,8290
259.027,8302
259.047,8336
259.067,8335
259.087,8339
259.107,8315
259.127,8343
259.147,8416
259.167,8397
259.187,8426
259.207,8464
259.227,8557
259.247,8626
259.267,8704
259.287,8680
259.307,8668
259.324,8672
259.344,8721
259.364,8761
259.384,8839
259.404,8872
259.426,8908
259.446,8922
259.466,8963
259.486,9008
259.506,8986
259.526,8935
259.546,8974
259.566,9088
259.586,9272
259.606,9322
259.624,9283
259.644,9210
259.664,9297
259.684,9357
259.704,9416
259.727,9341
259.747,9302
259.767,9300
259.787,9414
259.807,9606
259.829,9637
259.849,9520
259.869,9485
259.889,9497
259.909,9568
259.929,9747
259.949,9820
259.969,9830
259.989,9804
260.009,9815
260.027,9852
260.047,9887
260.067,9875
260.087,9888
260.107,9947
260.129,10065
260.149,10113
260.169,10068
260.189,10056
260.209,10091
260.23,10174
260.25,10209
260.27,10291
260.29,10305
260.31,10284
260.329,10345
260.349,10343
260.369,10384
260.389,10435
260.409,10460
260.427,10451
260.447,10427
260.467,10483
260.487,10540
260.507,10617
260.53,10610
260.55,10600
260.57,10640
260.59,10674
260.61,10730
260.625,10759
260.645,10809
260.665,10817
260.685,10816
260.705,10884
260.73,10904
260.75,10931
260.77,11080
260.79,11140
260.81,11074
260.828,11066
260.848,11105
260.868,11183
260.888,11224
260.908,11256
260.93,11273
260.95,11258
260.97,11288
260.99,11311
261.01,11394
261.03,11538
261.05,11574
261.07,11588
261.09,11517
261.11,11500
261.129,11522
261.149,11592
261.169,11613
261.189,11613
261.209,11644
261.227,11685
261.247,11814
261.267,11807
261.287,11758
261.307,11799
261.329,11813
261.349,11831
261.369,11854
261.389,11892
261.409,11948
261.429,12033
261.449,12090
261.469,12141
261.489,12339
261.509,12341
261.528,12224
261.548,12223
261.568,12206
261.588,12222
261.608,12238
261.626,12279
261.646,12413
261.666,12443
261.686,12348
261.706,12318
261.727,12398
261.747,12542
261.767,12666
261.787,12615
261.807,12538
261.828,12443
261.848,12405
261.868,12443
261.888,12618
261.908,12745
261.928,12802
261.948,12816
261.968,12778
261.988,12714
262.008,12375
262.029,11719
262.049,11195
262.069,10951
262.089,10802
262.109,10741
262.128,10724
262.148,10751
262.168,10801
262.188,10778
262.208,10756
262.228,10700
262.248,10778
262.268,10822
262.288,10815
262.308,10870
262.328,10785
262.348,10750
262.368,10804
262.388,10682
262.408,10713
262.429,10708
262.449,10754
262.469,10767
262.489,10710
262.509,10738
262.529,10788
262.549,10826
262.569,10900
262.589,10845
262.609,10941
262.628,11027
262.648,11132
262.668,11114
262.688,11057
262.708,11110
262.725,11190
262.745,11274
262.765,11371
262.785,11379
262.805,11335
262.826,11269
262.846,11212
262.866,11222
262.886,11297
262.906,11303
262.927,11283
262.947,11284
262.967,11268
262.987,11269
263.007,11297
263.028,11299
263.048,11272
263.068,11287
263.088,11468
263.108,11607
263.128,11496
263.148,11343
263.168,11346
263.188,11328
263.208,11345
263.229,11330
263.249,11347
263.269,11368
263.289,11319
263.309,11385
263.329,11423
263.349,11395
263.369,11454
263.389,11438
263.409,11475
263.429,11423
263.449,11414
263.469,11428
263.489,11469
263.509,11563
263.527,11760
263.547,11828
263.567,11636
263.587,11479
263.607,11420
263.626,11370
263.646,11346
263.666,11395
263.686,11483
263.706,11542
263.726,11551
263.746,11663
263.766,11734
263.786,11641
263.806,11590
263.829,11575
263.849,11618
263.869,11713
263.889,11722
263.909,11709
263.926,11752
263.946,11721
263.966,11551
263.986,11544
264.006,11546
264.03,11623
264.05,11665
264.07,11675
264.09,11744
264.11,11783
264.127,11757
264.147,11750
264.167,11773
264.187,11757
264.207,11765
264.229,11784
264.249,11832
264.269,11926
264.289,11933
264.309,11859
264.33,11856
264.35,11880
264.37,11957
264.39,12098
264.41,12134
264.429,12141
264.449,12134
264.469,12006
264.489,11914
264.509,11901
264.53,11915
264.55,11979
264.57,12004
264.59,12006
264.61,11938
264.63,11951
264.65,11975
264.67,12086
264.69,12154
264.71,12102
264.729,12044
264.749,12028
264.769,12204
264.789,12357
264.809,12177
264.828,12138
264.848,12100
264.868,12128
264.888,12199
264.908,12214
264.926,12236
264.946,12237
264.966,12216
264.986,12316
265.006,12405
265.029,12447
265.049,12421
265.069,12393
265.089,12386
265.109,12402
265.13,12460
265.15,12479
265.17,12484
265.19,12495
265.21,12468
265.226,12484
265.246,12610
265.266,12664
265.286,12648
265.306,12644
265.33,12772
265.35,12888
265.37,12833
265.39,12706
265.41,12683
265.429,12624
265.449,12671
265.469,12758
265.489,12844
265.509,12835
265.528,12834
265.548,12831
265.568,12873
265.588,12871
265.608,12876
265.63,12848
265.65,12867
265.67,12888
265.69,12963
265.71,12985
265.728,12971
265.748,12956
265.768,12958
265.788,12960
265.808,12980
265.83,12988
265.85,13031
265.87,13067
265.89,13061
265.91,13043
265.926,12943
265.946,12660
265.966,12418
265.986,11994
266.006,11446
266.027,10627
266.047,9622
266.067,8604
266.087,7650
266.107,6819
266.127,6201
266.147,5866
266.167,6033
266.187,6369
266.207,6392
266.225,6238
266.245,6102
266.265,6073
266.285,6013
266.305,6345
266.328,7032
266.348,7698
266.368,7829
266.388,7924
266.408,8482
266.43,9289
266.45,9703
266.47,9476
266.49,9219
266.51,9025
266.527,9047
266.547,9004
266.567,9026
266.587,9034
266.607,8871
266.628,8601
266.648,8495
266.668,8539
266.688,8663
266.708,8768
266.725,8934
266.745,9058
266.765,9193
266.785,9196
266.805,9131
266.83,9092
266.85,9100
266.87,9111
266.89,8998
266.91,8830
266.93,8718
266.95,8706
266.97,8713
266.99,8628
267.01,8506
267.028,8419
267.048,8395
267.068,8439
267.088,8460
267.108,8498
267.127,8580
267.147,8649
267.167,8656
267.187,8547
267.207,8482
267.225,8451
267.245,8337
267.265,8301
267.285,8281
267.305,8210
267.327,8054
267.347,8007
267.367,7982
267.387,8022
267.407,8017
267.425,7963
267.445,7879
267.465,7841
267.485,7774
267.505,7721
267.525,7702
267.545,7627
267.565,7649
267.585,7617
267.605,7650
267.627,7669
267.647,7643
267.667,7591
267.687,7422
267.707,7431
267.723,7390
267.743,7308
267.763,7312
267.783,7266
267.803,7138
267.822,7100
267.842,7121
267.862,7046
267.882,7115
267.902,7151
267.923,7244
267.943,7441
267.963,7470
267.983,7583
268.003,7256
268.029,7089
268.049,7245
268.069,7262
268.089,7396
268.109,7509
268.127,7430
268.147,7263
268.167,7165
268.187,7167
268.207,7274
268.226,7395
268.246,7497
268.266,7425
268.286,7354
268.306,7301
268.324,7326
268.344,7455
268.364,7612
268.384,7665
268.404,7668
268.427,7602
268.447,7502
268.467,7442
268.487,7520
268.507,7635
268.529,7825
268.549,7931
268.569,7931
268.589,7859
268.609,7746
268.629,7695
268.649,7742
268.669,7918
268.689,8199
268.709,8302
268.725,8323
268.745,8378
268.765,8470
268.785,8273
268.805,8048
268.827,8000
268.847,7998
268.867,8041
268.887,8146
268.907,8258
268.93,8249
268.95,8214
268.97,8199
268.99,8221
269.01,8156
269.025,8163
269.045,8210
269.065,8306
269.085,8299
269.105,8290
269.127,8348
269.147,8444
269.167,8518
269.187,8527
269.207,8495
269.226,8445
269.246,8400
269.266,8435
269.286,8518
269.306,8573
269.324,8645
269.344,8746
269.364,8837
269.384,8791
269.404,8696
269.427,8647
269.447,8629
269.467,8702
269.487,8789
269.507,8735
269.524,8743
269.544,8804
269.564,8888
269.584,8967
269.604,9042
269.624,9022
269.644,8951
269.664,8891
269.684,8875
269.704,9005
269.725,9127
269.745,9157
269.765,9118
269.785,9047
269.805,9010
269.824,8987
269.844,9038
269.864,9062
269.884,9106
269.904,9127
269.93,9139
269.95,9125
269.97,9166
269.99,9134
270.01,9123
270.028,9126
270.048,9125
270.068,9125
270.088,9203
270.108,9283
270.126,9359
270.146,9388
270.166,9348
270.186,9308
270.206,9360
270.228,9431
270.248,9459
270.268,9363
270.288,9350
270.308,9219
270.326,8858
270.346,8544
270.366,8205
270.386,7845
270.406,7704
270.43,7982
270.45,8263
270.47,8358
270.49,8316
270.51,8332
270.523,8410
270.543,8334
270.563,8149
270.583,8053
270.603,7998
270.627,7964
270.647,7917
270.667,7957
270.687,7959
270.707,7938
270.725,7878
270.745,7823
270.765,7819
270.785,7838
270.805,7813
270.825,7759
270.845,7689
270.865,7632
270.885,7573
270.905,7569
270.928,7536
270.948,7496
270.968,7466
270.988,7487
271.008,7503
271.024,7491
271.044,7514
271.064,7405
271.084,7325
271.104,7288
271.13,7202
271.15,7149
271.17,7112
271.19,7118
271.21,7111
271.223,7047
271.243,7045
271.263,7472
271.283,7542
271.303,7477
271.329,7396
271.349,7381
271.369,7374
271.389,7454
271.409,7547
271.425,7602
271.445,7715
271.465,7613
271.485,7481
271.505,7471
271.529,7456
271.549,7595
271.569,7695
271.589,7836
271.609,7910
271.629,7949
271.649,7849
271.669,7767
271.689,7861
271.709,7818
271.728,7770
271.748,7791
271.768,7978
271.788,8073
271.808,7990
271.826,7934
271.846,7967
271.866,8033
271.886,8115
271.906,8153
271.93,8116
271.95,8119
271.97,8126
271.99,8222
272.01,8398
272.025,8541
272.045,8226
272.065,8101
272.085,8076
272.105,8086
272.128,8308
272.148,8349
272.168,8266
272.188,8166
272.208,8185
272.229,8249
272.249,8289
272.269,8319
272.289,8356
272.309,8417
272.33,8463
272.35,8500
272.37,8505
272.39,8554
272.41,8518
272.428,8528
272.448,8586
272.468,8662
272.488,8687
272.508,8723
272.525,8715
272.545,8730
272.565,8724
272.585,8905
272.605,9367
272.625,9434
272.645,9225
272.665,9117
272.685,9027
272.705,9026
272.73,9110
272.75,9377
272.77,9421
272.79,9259
272.81,9210
272.827,9265
272.847,9277
272.867,9322
272.887,9343
272.907,9325
272.93,9326
272.95,9298
272.97,9326
272.99,9472
273.01,9694
273.025,9908
273.045,9799
273.065,9530
273.085,9540
273.105,9583
273.13,9632
273.15,9647
273.17,9721
273.19,9810
273.21,9923
273.228,9952
273.248,10052
273.268,10212
273.288,10224
273.308,10141
273.329,10084
273.349,10136
273.369,10125
273.389,10188
273.409,10326
273.428,10474
273.448,10550
273.468,10427
273.488,10398
273.508,10488
273.526,10478
273.546,10634
273.566,10764
273.586,10591
273.606,10485
273.627,10646
273.647,10844
273.667,10849
273.687,10834
273.707,10840
273.727,10910
273.747,11043
273.767,11216
273.787,11295
273.807,11252
273.829,11202
273.849,11181
273.869,11199
273.889,11291
273.909,11390
273.93,11333
273.95,11243
273.97,11136
273.99,11077
274.01,11089
274.027,11126
274.047,11163
274.067,11178
274.087,11188
274.107,11160
274.129,11096
274.149,11058
274.169,11064
274.189,11038
274.209,11170
274.226,11298
274.246,11318
274.266,11195
274.286,11064
274.306,11015
274.329,10990
274.349,11064
274.369,11144
274.389,11150
274.409,11123
274.426,11122
274.446,11081
274.466,11035
274.486,11105
274.506,11140
274.529,11026
274.549,10984
274.569,11051
274.589,11106
274.609,11033
274.627,10995
274.647,10955
274.667,10982
274.687,11121
274.707,11351
274.729,11495
274.749,11225
274.769,11175
274.789,11141
274.809,11013
274.826,10969
274.846,11000
274.866,11132
274.886,11351
274.906,11374
274.927,11567
274.947,11830
274.967,11858
274.987,11571
275.007,11308
275.025,11260
275.045,11172
275.065,11150
275.085,11216
275.105,11369
275.126,11481
275.146,11545
275.166,11544
275.186,11531
275.206,11509
275.225,11486
275.245,11431
275.265,11406
275.285,11386
275.305,11416
275.33,11617
275.35,11715
275.37,11679
275.39,11511
275.41,11459
275.429,11490
275.449,11574
275.469,11575
275.489,11595
275.509,11612
275.527,11570
275.547,11585
275.567,11514
275.587,11164
275.607,10967
275.629,10621
275.649,9647
275.669,8002
275.689,6742
275.709,6277
275.727,6653
275.747,6799
275.767,6447
275.787,6432
275.807,6994
275.824,7376
275.844,7464
275.864,7320
275.884,7547
275.904,8451
275.93,8909
275.95,8881
275.97,8772
275.99,9019
276.01,9314
276.029,9388
276.049,9081
276.069,8706
276.089,8487
276.109,8425
276.126,8473
276.146,8610
276.166,8608
276.186,8673
276.206,8749
276.229,8895
276.249,8805
276.269,8687
276.289,8617
276.309,8603
276.327,8559
276.347,8504
276.367,8355
276.387,8273
276.407,8261
276.427,8245
276.447,8294
276.467,8349
276.487,8358
276.507,8261
276.529,8264
276.549,8182
276.569,8143
276.589,8065
276.609,8072
276.625,8031
276.645,8019
276.665,7995
276.685,7904
276.705,7840
276.723,7786
276.743,7747
276.763,7710
276.783,7677
276.803,7607
276.825,7467
276.845,7433
276.865,7459
276.885,7408
276.905,7302
276.923,7328
276.943,7372
276.963,7389
276.983,7431
277.003,7436
277.028,7383
277.048,7331
277.068,7296
277.088,7271
277.108,7273
277.127,7269
277.147,7521
277.167,7232
277.187,7027
277.207,7269
277.227,6989
277.247,7318
277.267,7499
277.287,7458
277.307,7387
277.324,7319
277.344,7229
277.364,7231
277.384,7335
277.404,7502
277.43,7646
277.45,7574
277.47,7475
277.49,7402
277.51,7482
277.526,7623
277.546,7673
277.566,7695
277.586,7668
277.606,7680
277.627,7638
277.647,7633
277.667,7704
277.687,7875
277.707,7976
277.727,7900
277.747,7767
277.767,7666
277.787,7617
277.807,7703
277.828,7860
277.848,8104
277.868,8133
277.888,8016
277.908,7846
277.926,7828
277.946,7839
277.966,7931
277.986,8127
278.006,8355
278.029,8505
278.049,8460
278.069,8259
278.089,8151
278.109,8230
278.13,8321
278.15,8413
278.17,8413
278.19,8351
278.21,8215
278.224,8168
278.244,8109
278.264,8109
278.284,8264
278.304,8479
278.325,8577
278.345,8589
278.365,8486
278.385,8234
278.405,8216
278.426,8278
278.446,8343
