Time,GPS_LatAcc
489.3,0.00234011257998645
489.4,0.0168182197958231
489.5,0.0508970469236374
489.6,0.0754345953464508
489.7,0.0631828755140305
489.8,0.0298969708383083
489.9,-0.0126286400482059
490,-0.0334098264575005
490.1,0.00444670300930738
490.2,0.0909922048449516
490.3,0.182964235544205
490.4,0.246816828846931
490.5,0.283662140369415
490.6,0.305726289749146
490.7,0.406176209449768
490.8,0.588079154491425
490.9,0.889769494533539
491,1.23870515823364
491.1,1.52757573127747
491.2,1.6891942024231
491.3,1.7443927526474
491.4,1.66276037693024
491.5,1.57811415195465
491.6,1.51920568943024
491.7,1.55948984622955
491.8,1.63919758796692
491.9,1.71554458141327
492,1.78152763843536
492.1,1.76072525978088
492.2,1.60655951499939
492.3,1.42954778671265
492.4,1.32770466804504
492.5,1.29309797286987
492.6,1.25081861019135
492.7,1.21137547492981
492.8,1.20707762241364
492.9,1.28597259521484
493,1.38863468170166
493.1,1.47027218341827
493.2,1.51171922683716
493.3,1.52934730052948
493.4,1.516322016716
493.5,1.46325767040253
493.6,1.31188726425171
493.7,1.13854539394379
493.8,0.982989370822906
493.9,0.868833124637604
494,0.764691770076752
494.1,0.682853937149048
494.2,0.598595559597015
494.3,0.519992113113403
494.4,0.46933925151825
494.5,0.445723354816437
494.6,0.407150536775589
494.7,0.371385186910629
494.8,0.344514936208725
494.9,0.337245792150497
495,0.351547479629517
495.1,0.359413594007492
495.2,0.357811063528061
495.3,0.346589893102646
495.4,0.314934462308884
495.5,0.259877532720566
495.6,0.218749850988388
495.7,0.263137429952621
495.8,0.381671130657196
495.9,0.597306191921234
496,0.837447762489319
496.1,1.06565642356873
496.2,1.28073632717133
496.3,1.4535356760025
496.4,1.52548706531525
496.5,1.54808390140533
496.6,1.62729370594025
496.7,1.70493507385254
496.8,1.76428520679474
496.9,1.78016412258148
497,1.7299907207489
497.1,1.62900865077972
497.2,1.56097316741943
497.3,1.51670908927917
497.4,1.50899016857147
497.5,1.60817801952362
497.6,1.75631666183472
497.7,1.72048878669739
497.8,1.60375714302063
497.9,1.51982796192169
498,1.5387647151947
498.1,1.62274897098541
498.2,1.77852356433868
498.3,1.9275598526001
498.4,1.9993577003479
498.5,2.03790545463562
498.6,2.02152132987976
498.7,1.99709188938141
498.8,1.99175333976746
498.9,2.02304673194885
499,2.04936647415161
499.1,1.9977787733078
499.2,1.92717552185059
499.3,1.84707164764404
499.4,1.75481033325195
499.5,1.6956787109375
499.6,1.63920879364014
499.7,1.66992926597595
499.8,1.74903035163879
499.9,1.82599854469299
500,1.79399859905243
500.1,1.71312975883484
500.2,1.64019000530243
500.3,1.5862762928009
500.4,1.55154168605804
500.5,1.4981244802475
500.6,1.39484667778015
500.7,1.27972888946533
500.8,1.16892123222351
500.9,1.03772389888763
501,0.786044657230377
501.1,0.444616556167603
501.2,0.0558390915393829
501.3,-0.312271595001221
501.4,-0.58960896730423
501.5,-0.788195192813873
501.6,-0.956249356269836
