Time,GPS_Heading
489.3,11.4183902740479
489.4,11.3613080978394
489.5,11.4935293197632
489.6,11.5669374465942
489.7,11.8040933609009
489.8,11.9201641082764
489.9,11.650731086731
490,11.6832246780396
490.1,11.6332445144653
490.2,11.8558721542358
490.3,12.2233772277832
490.4,12.6642608642578
490.5,13.2193613052368
490.6,13.7592372894287
490.7,14.4068908691406
490.8,15.3799905776978
490.9,17.1951942443848
491,19.7876358032227
491.1,22.85546875
491.2,26.1854877471924
491.3,29.714448928833
491.4,33.2876396179199
491.5,35.7542877197266
491.6,38.9843902587891
491.7,42.0077781677246
491.8,45.1336479187012
491.9,48.720157623291
492,51.6024017333984
492.1,55.4994163513184
492.2,58.5763740539551
492.3,60.9982566833496
492.4,63.1434478759766
492.5,66.0009384155273
492.6,68.6706466674805
492.7,70.5800018310547
492.8,72.5225067138672
492.9,75.3299865722656
493,78.4344940185547
493.1,80.8291168212891
493.2,83.5775985717773
493.3,86.6600952148438
493.4,89.8060150146484
493.5,92.2134704589844
493.6,94.7277297973633
493.7,96.800666809082
493.8,98.5583572387695
493.9,100.044486999512
494,101.514488220215
494.1,102.737815856934
494.2,103.767646789551
494.3,104.67554473877
494.4,105.453651428223
494.5,106.3232421875
494.6,107.09992980957
494.7,107.643714904785
494.8,108.178016662598
494.9,108.878440856934
495,109.493133544922
495.1,110.122894287109
495.2,110.71849822998
495.3,111.354011535645
495.4,112.041404724121
495.5,112.412231445312
495.6,112.770332336426
495.7,113.198753356934
495.8,113.866363525391
495.9,115.127700805664
496,116.825454711914
496.1,119.031730651855
496.2,121.575584411621
496.3,124.537879943848
496.4,128.068969726562
496.5,130.811645507812
496.6,134.134674072266
496.7,138.182952880859
496.8,142.229248046875
496.9,145.72509765625
497,149.358596801758
497.1,153.30680847168
497.2,156.481094360352
497.3,159.593505859375
497.4,163.349273681641
497.5,166.845718383789
497.6,171.122177124023
497.7,175.902923583984
497.8,79.4644393920898
497.9,-177.348999023438
498,-173.304763793945
498.1,-168.514877319336
498.2,-164.207702636719
498.3,-159.508392333984
498.4,-153.445419311523
498.5,-147.928253173828
498.6,-142.106842041016
498.7,-136.5927734375
498.8,-130.77978515625
498.9,-124.226280212402
499,-118.81697845459
499.1,-112.599189758301
499.2,-107.426063537598
499.3,-102.367362976074
499.4,-96.8439331054688
499.5,-93.1525802612305
499.6,-88.1683654785156
499.7,-84.1529693603516
499.8,-79.9801330566406
499.9,-74.5425796508789
500,-70.3017196655273
500.1,-66.1521682739258
500.2,-62.4938163757324
500.3,-58.687385559082
500.4,-54.4347534179688
500.5,-51.5082397460938
500.6,-48.0542488098145
500.7,-45.2326889038086
500.8,-42.707576751709
500.9,-40.2715263366699
501,-38.4376907348633
501.1,-37.6039390563965
501.2,-37.816520690918
501.3,-38.585277557373
501.4,-39.8768348693848
501.5,-41.4052314758301
501.6,-43.505615234375
501.7,-45.838020324707
501.8,-48.4257621765137
501.9,-51.462646484375
502,-54.3961753845215
502.1,-57.7665176391602
502.2,-60.7060508728027
502.3,-63.5699157714844
502.4,-66.6298370361328
502.5,-69.1128921508789
502.6,-72.8771438598633
502.7,-76.2721099853516
502.8,-79.9235458374023
502.9,-84.7106552124023
503,-89.2012634277344
503.1,-94.15185546875
503.2,-98.6509323120117
503.3,-103.364501953125
503.4,-108.777374267578
503.5,-112.943298339844
503.6,-117.547264099121
503.7,-121.658699035645
503.8,-126.688461303711
503.9,-133.524291992188
504,-137.136932373047
504.1,-142.727310180664
504.2,-147.443115234375
504.3,-152.416732788086
504.4,-158.702499389648
504.5,-162.834030151367
504.6,-167.495178222656
504.7,-170.213348388672
504.8,-171.682403564453
504.9,-172.139587402344
505,-171.782791137695
505.1,-171.994537353516
505.2,-170.404815673828
505.3,-167.973052978516
505.4,-165.627044677734
505.5,-163.738494873047
505.6,-161.630737304688
505.7,-159.83039855957
505.8,-157.879058837891
505.9,-155.342483520508
506,-153.178573608398
506.1,-151.249298095703
506.2,-149.876205444336
506.3,-148.456146240234
506.4,-146.678955078125
506.5,-145.803298950195
506.6,-145.448211669922
506.7,-145.62109375
506.8,-146.285400390625
506.9,-147.668319702148
507,-149.098907470703
507.1,-151.038146972656
507.2,-152.724411010742
507.3,-154.169387817383
507.4,-155.279724121094
507.5,-155.779205322266
507.6,-156.479217529297
507.7,-157.341735839844
507.8,-158.561233520508
507.9,-160.444915771484
508,-162.247573852539
508.1,-165.578826904297
508.2,-168.512344360352
508.3,-171.526824951172
508.4,-175.391754150391
508.5,-179.0517578125
508.6,80.3163757324219
508.7,172.571563720703
508.8,167.738800048828
508.9,161.41438293457
509,155.271469116211
509.1,147.577133178711
509.2,141.232040405273
509.3,135.151245117188
509.4,128.342010498047
509.5,122.528190612793
509.6,115.571548461914
509.7,108.745742797852
509.8,102.165412902832
509.9,95.7496948242188
510,89.2962875366211
510.1,82.4135971069336
510.2,76.77880859375
510.3,71.3934631347656
510.4,65.3673934936523
510.5,59.5473899841309
510.6,53.2714347839355
510.7,48.2798690795898
510.8,43.5610618591309
510.9,38.7337112426758
511,36.1972160339355
511.1,31.9249515533447
511.2,27.4623889923096
511.3,23.5520915985107
511.4,20.3260364532471
511.5,15.8375177383423
511.6,14.0478944778442
511.7,11.0438241958618
511.8,7.54178190231323
511.9,4.96400499343872
512,3.73381328582764
512.1,3.2910635471344
512.2,3.65547752380371
512.3,4.52657747268677
512.4,5.90103054046631
512.5,7.29276514053345
512.6,9.04194831848145
512.7,10.8884363174438
512.8,12.6094093322754
512.9,14.3243007659912
513,17.1503772735596
513.1,19.9461555480957
513.2,22.8109188079834
513.3,25.7593078613281
513.4,28.7335224151611
513.5,31.3757228851318
513.6,35.4537544250488
513.7,39.3639259338379
513.8,43.5716896057129
513.9,48.3970680236816
514,51.4037132263184
514.1,55.5967903137207
514.2,60.0198860168457
514.3,64.6170959472656
514.4,69.3799667358398
514.5,73.2145919799805
514.6,78.8687591552734
514.7,83.7749481201172
514.8,88.6026992797852
514.9,93.979248046875
515,98.0378494262695
515.1,100.951377868652
515.2,104.51432800293
515.3,108.726058959961
515.4,113.112419128418
515.5,115.964164733887
515.6,119.976081848145
515.7,122.744483947754
515.8,125.470542907715
515.9,129.121063232422
516,131.371810913086
516.1,133.637252807617
516.2,135.934967041016
516.3,137.957672119141
516.4,139.319732666016
516.5,140.482452392578
516.6,141.686676025391
516.7,142.764953613281
516.8,143.917816162109
516.9,145.411560058594
517,147.14274597168
517.1,149.342208862305
517.2,151.00959777832
517.3,152.295745849609
517.4,153.247772216797
517.5,153.791427612305
517.6,154.531753540039
517.7,155.97314453125
517.8,157.966064453125
517.9,160.400680541992
518,162.310729980469
518.1,164.645355224609
518.2,167.496719360352
518.3,170.77409362793
518.4,174.482360839844
518.5,177.835845947266
518.6,-81.6465759277344
518.7,-174.002166748047
518.8,-169.366317749023
518.9,-163.212539672852
519,-156.418045043945
519.1,-149.861206054688
519.2,-144.247055053711
519.3,-138.212646484375
519.4,-130.92578125
