Time,AccelerometerX
1.177,0.273681640625
1.187,0.39697265625
1.197,0.529296875
1.207,0.56640625
1.217,0.4541015625
1.227,0.2578125
1.237,0.09918212890625
1.247,0.06011962890625
1.257,0.13037109375
1.267,0.2457275390625
1.277,0.33349609375
1.287,0.333740234375
1.297,0.235107421875
1.307,0.06768798828125
1.317,-0.11529541015625
1.327,-0.2392578125
1.337,-0.28369140625
1.347,-0.31396484375
1.357,-0.34228515625
1.367,-0.281494140625
1.372,0.85595703125
1.382,0.96337890625
1.392,0.95556640625
1.402,0.84814453125
1.412,0.62646484375
1.422,0.2998046875
1.432,-0.0662841796875
1.442,-0.413818359375
1.452,-0.72265625
1.462,-0.97021484375
1.472,-1.130859375
1.482,-1.2109375
1.492,-1.251953125
1.502,-1.2802734375
1.512,-1.2958984375
1.522,-1.30078125
1.529,-1.3193359375
1.539,-1.3466796875
1.549,-1.3076171875
1.559,-1.1474609375
1.569,-0.931640625
1.579,-0.76123046875
1.589,-0.61279296875
1.599,-0.39111328125
1.609,-0.10650634765625
1.619,0.125
1.629,0.255126953125
1.639,0.35595703125
1.649,0.4921875
1.659,0.619140625
1.669,0.6240234375
1.679,0.447265625
1.689,0.1429443359375
1.699,-0.158447265625
1.709,-0.34326171875
1.719,-0.3955078125
1.728,-0.38037109375
1.738,-0.337890625
1.748,-0.245849609375
1.758,-0.1043701171875
1.768,0.0107192993164062
1.778,0.00513839721679688
1.788,-0.1575927734375
1.798,-0.430419921875
1.808,-0.6943359375
1.818,-0.822265625
1.828,-0.78466796875
1.838,-0.669921875
1.848,-0.56640625
1.858,-0.48095703125
1.868,-0.393310546875
1.878,-0.305908203125
1.888,-0.2242431640625
1.898,-0.170654296875
1.908,-0.1904296875
1.918,-0.283203125
1.927,-0.37158203125
1.937,-0.3857421875
1.947,-0.33154296875
1.957,-0.251953125
1.967,-0.2017822265625
1.977,-0.25146484375
1.987,-0.417236328125
1.997,-0.615234375
2.007,-0.7490234375
2.017,-0.77734375
2.027,-0.69384765625
2.037,-0.541015625
2.047,-0.416015625
2.057,-0.38330078125
2.067,-0.418701171875
2.077,-0.46875
2.087,-0.517578125
2.097,-0.580078125
2.107,-0.65771484375
2.117,-0.732421875
2.121,-0.525390625
2.131,-0.456787109375
2.141,-0.39892578125
2.151,-0.38720703125
2.161,-0.429931640625
2.171,-0.492431640625
2.181,-0.5537109375
2.191,-0.59619140625
2.201,-0.5859375
2.211,-0.5205078125
2.221,-0.44140625
2.231,-0.367431640625
2.241,-0.273193359375
2.251,-0.138671875
2.261,0.024139404296875
2.271,0.1932373046875
2.279,0.350341796875
2.289,0.467041015625
2.299,0.50146484375
2.309,0.4287109375
2.319,0.2724609375
2.329,0.07366943359375
2.339,-0.1663818359375
2.349,-0.44140625
2.359,-0.69873046875
2.369,-0.90966796875
2.379,-1.10546875
2.389,-1.2880859375
2.399,-1.4140625
2.409,-1.49609375
2.419,-1.5556640625
2.429,-1.53515625
2.439,-1.3955078125
2.449,-1.1865234375
2.459,-0.98388671875
2.469,-0.84375
2.478,-0.798828125
2.488,-0.83740234375
2.498,-0.90380859375
2.508,-0.94384765625
2.518,-0.90478515625
2.528,-0.75244140625
2.538,-0.52001953125
2.548,-0.2744140625
2.558,-0.0594482421875
2.568,0.0770263671875
2.578,0.0792236328125
2.588,-0.06964111328125
2.598,-0.319091796875
2.608,-0.591796875
2.618,-0.826171875
2.628,-0.98876953125
2.638,-1.0712890625
2.648,-1.060546875
2.658,-0.9453125
2.668,-0.7529296875
2.673,-0.06683349609375
2.683,-0.177734375
2.693,-0.34423828125
2.703,-0.51171875
2.713,-0.62646484375
2.723,-0.669921875
2.733,-0.642578125
2.743,-0.556640625
2.753,-0.45166015625
2.763,-0.369140625
2.773,-0.32666015625
2.783,-0.3408203125
2.793,-0.420166015625
2.803,-0.51416015625
2.813,-0.54833984375
2.823,-0.51416015625
2.837,-0.452880859375
2.847,-0.384765625
2.857,-0.324462890625
2.867,-0.3232421875
2.877,-0.41357421875
2.887,-0.5556640625
2.897,-0.70703125
2.907,-0.86279296875
2.917,-1.009765625
2.927,-1.10546875
2.937,-1.0810546875
2.947,-0.8876953125
2.957,-0.56005859375
2.967,-0.18408203125
2.977,0.1689453125
2.987,0.43408203125
2.997,0.55029296875
3.007,0.50830078125
3.017,0.346923828125
3.027,0.1163330078125
3.036,-0.11956787109375
3.046,-0.303955078125
3.056,-0.444580078125
3.066,-0.59326171875
3.076,-0.75390625
3.086,-0.8798828125
3.096,-0.95947265625
3.106,-1.01171875
3.116,-1.01953125
3.126,-0.92529296875
3.136,-0.685546875
3.146,-0.346435546875
3.156,-0.0233612060546875
3.166,0.20458984375
3.176,0.33740234375
3.186,0.3818359375
3.196,0.30224609375
3.206,0.0889892578125
3.216,-0.1971435546875
3.226,-0.49609375
3.238,-0.77197265625
3.248,-0.97314453125
3.258,-1.052734375
3.268,-1.0185546875
3.278,-0.93017578125
3.288,-0.85986328125
3.298,-0.85009765625
3.308,-0.87109375
3.318,-0.8564453125
3.328,-0.79296875
3.338,-0.7216796875
3.348,-0.66796875
3.358,-0.63037109375
3.368,-0.60791015625
3.378,-0.58154296875
3.388,-0.5009765625
3.398,-0.335693359375
3.408,-0.1217041015625
3.418,0.06549072265625
3.428,0.16943359375
3.431,-0.1011962890625
3.441,-0.27978515625
3.451,-0.414306640625
3.461,-0.49267578125
3.471,-0.55419921875
3.481,-0.64501953125
3.491,-0.7734375
3.501,-0.904296875
3.511,-0.9853515625
3.521,-0.99169921875
3.531,-0.947265625
3.541,-0.8896484375
3.551,-0.83837890625
3.561,-0.78857421875
3.571,-0.72802734375
3.581,-0.65576171875
3.591,-0.5986328125
3.601,-0.59228515625
3.624,-0.630859375
3.634,-0.68505859375
3.644,-0.73876953125
3.654,-0.76953125
3.664,-0.7138671875
3.674,-0.51123046875
3.684,-0.1954345703125
3.694,0.1138916015625
3.704,0.316162109375
3.714,0.390625
3.724,0.3642578125
3.734,0.27197265625
3.744,0.1485595703125
3.754,0.0067138671875
3.764,-0.2003173828125
3.774,-0.5244140625
3.784,-0.919921875
3.794,-1.2666015625
3.804,-1.4921875
3.814,-1.5869140625
3.828,-1.5302734375
3.838,-1.3369140625
3.848,-1.0966796875
3.858,-0.89794921875
3.868,-0.74609375
3.878,-0.580078125
3.888,-0.377197265625
3.898,-0.1824951171875
3.908,-0.000383138656616211
3.918,0.21923828125
3.928,0.4765625
3.938,0.69287109375
3.948,0.7607421875
3.958,0.61083984375
3.968,0.262939453125
3.978,-0.18408203125
3.988,-0.6298828125
3.998,-1.0517578125
4.008,-1.466796875
4.018,-1.833984375
4.027,0.018310546875
4.037,0.341796875
4.047,0.495361328125
4.057,0.43408203125
4.067,0.193115234375
4.077,-0.11126708984375
4.087,-0.3740234375
4.097,-0.5615234375
4.107,-0.68505859375
4.117,-0.734375
4.127,-0.693359375
4.137,-0.61669921875
4.147,-0.60107421875
4.157,-0.66796875
4.167,-0.72802734375
4.176,-0.6748046875
4.186,-0.5048828125
4.196,-0.287109375
4.206,-0.0621337890625
4.216,0.1932373046875
4.226,0.50537109375
4.236,0.80810546875
4.246,0.93994140625
4.256,0.806640625
4.266,0.492431640625
4.276,0.1640625
4.286,-0.098876953125
4.296,-0.34814453125
4.306,-0.61572265625
4.316,-0.82666015625
4.326,-0.935546875
4.336,-0.99072265625
4.346,-1.0673828125
4.356,-1.220703125
4.366,-1.4287109375
4.374,-1.5888671875
4.384,-1.6611328125
4.394,-1.6904296875
4.404,-1.72265625
4.414,-1.7900390625
4.424,-1.8681640625
4.434,-1.869140625
4.444,-1.775390625
4.454,-1.662109375
4.464,-1.6025390625
4.474,-1.6298828125
4.484,-1.703125
4.494,-1.7294921875
4.504,-1.6806640625
4.514,-1.6005859375
4.524,-1.5283203125
4.534,-1.453125
4.544,-1.3095703125
4.554,-1.048828125
4.564,-0.7373046875
4.576,-0.50390625
4.586,-0.40771484375
4.596,-0.3857421875
4.606,-0.329833984375
4.616,-0.1905517578125
4.626,-0.00354766845703125
4.636,0.1705322265625
4.646,0.295166015625
4.656,0.3544921875
4.666,0.318359375
4.676,0.160400390625
4.686,-0.0908203125
4.696,-0.379150390625
4.706,-0.66796875
4.716,-0.9375
4.726,-1.171875
4.736,-1.3466796875
4.746,-1.4296875
4.756,-1.3916015625
4.766,-1.216796875
4.772,0.0192413330078125
4.782,0.150390625
4.792,0.2384033203125
4.802,0.22314453125
4.812,0.03582763671875
4.822,-0.30908203125
4.832,-0.689453125
4.842,-0.998046875
4.852,-1.2109375
4.862,-1.35546875
4.872,-1.486328125
4.882,-1.625
4.892,-1.7275390625
4.902,-1.771484375
4.912,-1.76953125
4.922,-1.72265625
4.928,-1.634765625
4.938,-1.51171875
4.948,-1.3662109375
4.958,-1.2763671875
4.968,-1.3017578125
4.978,-1.3984375
4.988,-1.5
4.998,-1.556640625
5.008,-1.5458984375
5.018,-1.5048828125
5.028,-1.46875
5.038,-1.4228515625
5.048,-1.35546875
5.058,-1.2744140625
5.068,-1.2080078125
5.078,-1.2275390625
5.088,-1.3720703125
5.098,-1.599609375
5.108,-1.8544921875
5.118,-2.0859375
5.127,-2.228515625
5.137,-2.251953125
5.147,-2.177734375
5.157,-2.04296875
5.167,-1.90234375
5.177,-1.7724609375
5.187,-1.658203125
5.197,-1.599609375
5.207,-1.6298828125
5.217,-1.734375
5.227,-1.8896484375
5.237,-2.09375
5.247,-2.314453125
5.257,-2.439453125
5.267,-2.369140625
5.277,-2.12109375
5.287,-1.7626953125
5.297,-1.3232421875
5.307,-0.841796875
5.317,-0.368408203125
5.457,0.08038330078125
5.467,0.47509765625
5.477,0.73779296875
5.487,0.802734375
5.497,0.6572265625
5.507,0.323974609375
5.517,-0.1424560546875
5.527,-0.6728515625
5.537,-1.212890625
5.547,-1.6982421875
5.557,-2.064453125
5.567,-2.302734375
5.577,-2.419921875
5.587,-2.375
5.597,-2.16796875
5.607,-1.875
5.617,-1.54296875
5.627,-1.1640625
5.637,-0.7529296875
5.647,-0.364501953125
5.651,-0.440185546875
5.661,-0.78662109375
5.671,-1.0703125
5.681,-1.2099609375
5.691,-1.2021484375
5.701,-1.111328125
5.711,-0.96923828125
5.721,-0.7509765625
5.731,-0.458984375
5.741,-0.1453857421875
5.751,0.114990234375
5.761,0.2462158203125
5.771,0.1964111328125
5.781,-0.00559616088867188
5.791,-0.272216796875
5.801,-0.53857421875
5.809,-0.7548828125
5.819,-0.849609375
5.829,-0.7763671875
5.839,-0.568359375
5.849,-0.32666015625
5.859,-0.154541015625
5.869,-0.09478759765625
5.879,-0.1455078125
5.889,-0.269287109375
5.899,-0.37548828125
5.909,-0.367431640625
5.919,-0.237060546875
5.929,-0.091796875
5.939,-0.047119140625
5.949,-0.11700439453125
5.959,-0.246826171875
5.969,-0.391845703125
5.979,-0.525390625
5.989,-0.61962890625
5.999,-0.6513671875
6.008,-0.63134765625
6.018,-0.6015625
6.028,-0.591796875
6.038,-0.6005859375
6.048,-0.619140625
6.058,-0.6533203125
6.068,-0.70458984375
6.078,-0.73193359375
6.088,-0.67529296875
6.098,-0.5390625
6.108,-0.41064453125
6.118,-0.365966796875
6.128,-0.391357421875
6.138,-0.4169921875
6.148,-0.39404296875
6.158,-0.341064453125
6.168,-0.306396484375
6.178,-0.2880859375
6.188,-0.2427978515625
6.198,-0.1715087890625
6.207,-0.135009765625
6.217,-0.178466796875
6.227,-0.25048828125
6.237,-0.2340087890625
6.247,-0.0848388671875
6.257,0.08966064453125
6.267,0.14892578125
6.277,0.06915283203125
6.287,-0.0694580078125
6.297,-0.1806640625
6.307,-0.243896484375
6.317,-0.300048828125
6.327,-0.365478515625
6.337,-0.40234375
6.347,-0.381103515625
6.357,-0.326171875
6.367,-0.291015625
6.377,-0.30224609375
6.387,-0.333251953125
6.397,-0.334716796875
6.401,0.04412841796875
6.411,0.20751953125
6.421,0.35986328125
6.431,0.43994140625
6.441,0.408447265625
6.451,0.295654296875
6.461,0.2115478515625
6.471,0.225830078125
6.481,0.277099609375
6.491,0.2666015625
6.501,0.1749267578125
6.511,0.0350341796875
6.521,-0.130859375
6.531,-0.30615234375
6.541,-0.461181640625
6.551,-0.5693359375
6.559,-0.6171875
6.569,-0.6005859375
6.579,-0.5517578125
6.589,-0.52587890625
6.599,-0.5498046875
6.609,-0.6123046875
6.619,-0.6796875
6.629,-0.71923828125
6.639,-0.7353515625
6.649,-0.76025390625
6.659,-0.8037109375
6.669,-0.84765625
6.679,-0.8779296875
6.689,-0.8935546875
6.699,-0.89794921875
6.709,-0.88330078125
6.719,-0.82861328125
6.729,-0.72705078125
6.739,-0.607421875
6.749,-0.505859375
6.758,-0.428466796875
6.768,-0.348876953125
6.778,-0.247802734375
6.788,-0.160400390625
6.798,-0.15771484375
6.808,-0.26220703125
6.818,-0.421630859375
6.828,-0.5693359375
6.838,-0.681640625
6.848,-0.77978515625
6.858,-0.8828125
6.868,-0.96337890625
6.878,-0.982421875
6.888,-0.94580078125
6.898,-0.88232421875
6.908,-0.802734375
6.918,-0.6923828125
6.928,-0.544921875
6.938,-0.3994140625
6.948,-0.305419921875
6.957,-0.257568359375
6.967,-0.20263671875
6.977,-0.10150146484375
6.987,0.036468505859375
6.997,0.1676025390625
7.007,0.2442626953125
7.017,0.2471923828125
7.027,0.1942138671875
7.037,0.10272216796875
7.047,-0.0301971435546875
7.057,-0.1954345703125
7.067,-0.362060546875
7.077,-0.49951171875
7.087,-0.5908203125
7.097,-0.65478515625
7.107,-0.73046875
7.117,-0.82373046875
7.127,-0.9033203125
7.137,-0.9287109375
7.147,-0.8759765625
7.152,0.1927490234375
7.162,0.408935546875
7.172,0.5537109375
7.182,0.60498046875
7.192,0.57373046875
7.202,0.485595703125
7.212,0.36962890625
7.222,0.271484375
7.232,0.2279052734375
7.242,0.227783203125
7.252,0.237060546875
7.262,0.2342529296875
7.272,0.1983642578125
7.282,0.11993408203125
7.292,0.018768310546875
7.302,-0.09783935546875
7.309,-0.2469482421875
7.319,-0.435302734375
7.329,-0.650390625
7.339,-0.85546875
7.349,-0.99560546875
7.359,-1.029296875
7.369,-0.95458984375
7.379,-0.7978515625
7.389,-0.59912109375
7.399,-0.38720703125
7.409,-0.1607666015625
7.419,0.052886962890625
7.429,0.163818359375
7.439,0.11328125
7.449,-0.050201416015625
7.459,-0.2314453125
7.469,-0.369384765625
7.479,-0.460205078125
7.489,-0.54150390625
7.499,-0.64306640625
7.508,-0.75341796875
7.518,-0.8515625
7.528,-0.92041015625
7.538,-0.94189453125
7.548,-0.91796875
7.558,-0.88134765625
7.568,-0.88916015625
7.578,-0.99560546875
7.588,-1.1943359375
7.598,-1.4013671875
7.608,-1.5244140625
7.618,-1.53125
7.628,-1.404296875
7.638,-1.1318359375
7.648,-0.7724609375
7.658,-0.414794921875
7.668,-0.104248046875
7.678,0.14501953125
7.688,0.306396484375
7.698,0.356689453125
7.707,0.290283203125
7.717,0.12091064453125
7.727,-0.109619140625
7.737,-0.351318359375
7.747,-0.56591796875
7.757,-0.7236328125
7.767,-0.8037109375
7.777,-0.7890625
7.787,-0.6865234375
7.797,-0.5546875
7.807,-0.4677734375
7.817,-0.44482421875
7.827,-0.45166015625
7.837,-0.443603515625
7.847,-0.397705078125
7.857,-0.332763671875
7.867,-0.2802734375
7.877,-0.2371826171875
7.887,-0.19384765625
7.897,-0.168212890625
7.901,-0.033660888671875
7.911,0.0298004150390625
7.921,0.0882568359375
7.931,0.1368408203125
7.941,0.1708984375
7.951,0.1875
7.961,0.192138671875
7.971,0.1947021484375
7.981,0.1885986328125
7.991,0.1566162109375
8.001,0.09747314453125
8.011,0.02508544921875
8.021,-0.053314208984375
8.031,-0.1495361328125
8.041,-0.277099609375
8.051,-0.421630859375
8.059,-0.55029296875
8.069,-0.64404296875
8.079,-0.6953125
8.089,-0.6904296875
8.099,-0.630859375
8.109,-0.55224609375
8.119,-0.494873046875
8.129,-0.46435546875
8.139,-0.43603515625
8.149,-0.402099609375
8.159,-0.380859375
8.169,-0.38525390625
8.179,-0.41259765625
8.189,-0.462158203125
8.199,-0.53173828125
8.209,-0.6025390625
8.219,-0.6474609375
8.229,-0.65869140625
8.239,-0.6357421875
8.249,-0.56494140625
8.258,-0.445068359375
8.268,-0.309814453125
8.278,-0.2056884765625
8.288,-0.15673828125
8.298,-0.17138671875
8.308,-0.256103515625
8.318,-0.387939453125
8.328,-0.493408203125
8.338,-0.50146484375
8.348,-0.41259765625
8.358,-0.281494140625
8.368,-0.1590576171875
8.378,-0.0711669921875
8.388,-0.0245208740234375
8.398,-0.0100021362304688
8.408,-0.0157470703125
8.418,-0.037841796875
8.428,-0.08026123046875
8.438,-0.155517578125
8.448,-0.260498046875
8.453,-0.572265625
8.463,-0.57568359375
8.473,-0.58544921875
8.483,-0.6025390625
8.493,-0.6240234375
8.503,-0.6572265625
8.513,-0.705078125
8.523,-0.75634765625
8.533,-0.80419921875
8.543,-0.841796875
8.553,-0.85498046875
8.563,-0.8330078125
8.573,-0.7880859375
8.583,-0.75244140625
8.593,-0.7353515625
8.603,-0.7060546875
8.61,-0.64404296875
8.62,-0.560546875
8.63,-0.467041015625
8.64,-0.37939453125
8.65,-0.326416015625
8.66,-0.335693359375
8.67,-0.413330078125
8.68,-0.5341796875
8.69,-0.66650390625
8.7,-0.79296875
8.71,-0.90087890625
8.72,-0.978515625
8.73,-1.0048828125
8.74,-0.9638671875
8.75,-0.85400390625
8.76,-0.689453125
8.77,-0.505859375
8.78,-0.349853515625
8.79,-0.259765625
8.8,-0.255126953125
8.809,-0.337646484375
8.819,-0.492431640625
8.829,-0.67626953125
8.839,-0.82373046875
8.849,-0.890625
8.859,-0.8671875
8.869,-0.75439453125
8.879,-0.57275390625
8.889,-0.37158203125
8.899,-0.2044677734375
8.909,-0.1007080078125
8.919,-0.060333251953125
8.929,-0.06982421875
8.939,-0.1080322265625
8.949,-0.14208984375
8.959,-0.151611328125
8.969,-0.1441650390625
8.979,-0.134521484375
8.989,-0.135009765625
8.999,-0.152587890625
9.008,-0.1842041015625
9.018,-0.229736328125
9.028,-0.302001953125
9.038,-0.418701171875
9.048,-0.57470703125
9.058,-0.734375
9.068,-0.8623046875
9.078,-0.93505859375
9.088,-0.931640625
9.098,-0.8603515625
9.108,-0.7685546875
9.118,-0.71826171875
9.128,-0.7412109375
9.138,-0.82177734375
9.148,-0.923828125
9.158,-0.998046875
9.168,-0.98095703125
9.178,-0.8447265625
9.188,-0.62646484375
9.198,-0.389892578125
9.203,0.09814453125
9.213,0.040679931640625
9.223,-0.06158447265625
9.233,-0.2066650390625
9.243,-0.388916015625
9.253,-0.59228515625
9.263,-0.7958984375
9.273,-0.97021484375
9.283,-1.0849609375
9.293,-1.130859375
9.303,-1.12109375
9.313,-1.0771484375
9.323,-1.009765625
9.333,-0.91162109375
9.343,-0.7822265625
9.353,-0.63525390625
9.36,-0.489013671875
9.37,-0.368408203125
9.38,-0.310302734375
9.39,-0.3515625
9.4,-0.495361328125
9.41,-0.69091796875
9.42,-0.87353515625
9.43,-0.9990234375
9.44,-1.0341796875
9.45,-0.97314453125
9.46,-0.84912109375
9.47,-0.7177734375
9.48,-0.619140625
9.49,-0.56201171875
9.5,-0.541015625
9.51,-0.548828125
9.52,-0.5712890625
9.53,-0.6044921875
9.54,-0.65869140625
9.55,-0.73828125
9.559,-0.8251953125
9.569,-0.8759765625
9.579,-0.85791015625
9.589,-0.76513671875
9.599,-0.6025390625
9.609,-0.392822265625
9.619,-0.1876220703125
9.629,-0.039581298828125
9.639,0.026580810546875
9.649,0.01727294921875
9.659,-0.0594482421875
9.669,-0.1993408203125
9.679,-0.375244140625
9.689,-0.546875
9.699,-0.69091796875
9.709,-0.8046875
9.719,-0.88330078125
9.729,-0.91015625
9.739,-0.8876953125
9.749,-0.83349609375
9.758,-0.7548828125
9.768,-0.6513671875
9.778,-0.53564453125
9.788,-0.443115234375
9.798,-0.40087890625
9.808,-0.40185546875
9.818,-0.411376953125
9.828,-0.402099609375
9.838,-0.383544921875
9.848,-0.3701171875
9.858,-0.330810546875
9.868,-0.225341796875
9.878,-0.07452392578125
9.888,0.044586181640625
9.898,0.07403564453125
9.908,0.01800537109375
9.918,-0.09600830078125
9.928,-0.2403564453125
9.938,-0.37841796875
9.948,-0.475830078125
9.953,-0.126953125
9.963,0.022552490234375
9.973,0.16015625
9.983,0.26513671875
9.993,0.32177734375
10.003,0.3154296875
10.013,0.2410888671875
10.023,0.11212158203125
10.033,-0.03857421875
10.043,-0.162841796875
10.053,-0.2379150390625
10.063,-0.28564453125
10.073,-0.331298828125
10.083,-0.370849609375
10.093,-0.372802734375
10.103,-0.32275390625
10.11,-0.260009765625
10.12,-0.239013671875
10.13,-0.28125
10.14,-0.371826171875
10.15,-0.491943359375
10.16,-0.6298828125
10.17,-0.77099609375
10.18,-0.89306640625
10.19,-0.97119140625
10.2,-0.9912109375
10.21,-0.966796875
10.22,-0.91357421875
10.23,-0.8369140625
10.24,-0.73046875
10.25,-0.603515625
10.26,-0.49658203125
10.27,-0.44775390625
10.28,-0.45751953125
10.29,-0.4990234375
10.3,-0.5537109375
10.309,-0.6181640625
10.319,-0.6826171875
10.329,-0.73046875
10.339,-0.73095703125
10.349,-0.6640625
10.359,-0.55126953125
10.369,-0.4365234375
10.379,-0.345458984375
10.389,-0.25634765625
10.399,-0.134765625
10.409,0.00574111938476562
10.419,0.11346435546875
10.429,0.15966796875
10.439,0.1673583984375
10.449,0.1795654296875
10.459,0.2147216796875
10.469,0.254150390625
10.479,0.272216796875
10.489,0.2783203125
10.499,0.300537109375
10.508,0.3330078125
10.518,0.333740234375
10.528,0.272216796875
10.538,0.16796875
10.548,0.06744384765625
10.558,-0.006805419921875
10.568,-0.07513427734375
10.578,-0.1673583984375
10.588,-0.27490234375
10.598,-0.352783203125
10.608,-0.374267578125
10.618,-0.36328125
10.628,-0.362060546875
10.638,-0.386962890625
10.648,-0.42529296875
10.658,-0.465087890625
10.668,-0.52197265625
10.678,-0.6181640625
10.688,-0.75927734375
10.698,-0.92041015625
10.703,-0.85400390625
10.713,-0.72705078125
10.723,-0.59521484375
10.733,-0.4990234375
10.743,-0.48486328125
10.753,-0.55859375
10.763,-0.66259765625
10.773,-0.7392578125
10.783,-0.78173828125
10.793,-0.82958984375
10.803,-0.921875
10.813,-1.0380859375
10.823,-1.103515625
10.833,-1.0625
10.843,-0.92724609375
10.853,-0.77197265625
10.86,-0.67138671875
10.87,-0.63671875
10.88,-0.6220703125
10.89,-0.5927734375
10.9,-0.55810546875
10.91,-0.54443359375
10.92,-0.568359375
10.93,-0.6357421875
10.94,-0.7392578125
10.95,-0.8251953125
10.96,-0.80517578125
10.97,-0.65673828125
10.98,-0.4736328125
10.99,-0.391845703125
11,-0.47314453125
11.01,-0.66357421875
11.02,-0.8359375
11.03,-0.87548828125
11.04,-0.74951171875
11.05,-0.50341796875
11.059,-0.2005615234375
11.069,0.125
11.079,0.449462890625
11.089,0.72021484375
11.099,0.86572265625
11.109,0.8408203125
11.119,0.66357421875
11.129,0.40576171875
11.139,0.145263671875
11.149,-0.0657958984375
11.159,-0.2030029296875
11.169,-0.265869140625
11.179,-0.27734375
11.189,-0.270751953125
11.199,-0.256591796875
11.209,-0.22119140625
11.219,-0.1683349609375
11.229,-0.12347412109375
11.239,-0.109619140625
11.249,-0.1424560546875
11.258,-0.2158203125
11.268,-0.30419921875
11.278,-0.398681640625
11.288,-0.4970703125
11.298,-0.576171875
11.308,-0.6142578125
11.318,-0.603515625
11.328,-0.54443359375
11.338,-0.4521484375
11.348,-0.3466796875
11.358,-0.2432861328125
11.368,-0.185302734375
11.378,-0.2144775390625
11.388,-0.3095703125
11.398,-0.406982421875
11.408,-0.450927734375
11.418,-0.40771484375
11.428,-0.2666015625
11.438,-0.037994384765625
11.448,0.2373046875
11.453,0.5185546875
11.463,0.304931640625
11.473,0.07330322265625
11.483,-0.1385498046875
11.493,-0.318359375
11.503,-0.466064453125
11.513,-0.5869140625
11.523,-0.6875
11.533,-0.73486328125
11.543,-0.67626953125
11.553,-0.53173828125
11.563,-0.387939453125
11.573,-0.294677734375
11.583,-0.2379150390625
11.593,-0.19580078125
11.603,-0.1533203125
11.61,-0.099853515625
11.62,-0.042266845703125
11.63,-0.000843524932861328
11.64,0.0169830322265625
11.65,0.023651123046875
11.66,0.0296173095703125
11.67,0.03314208984375
11.68,0.037445068359375
11.69,0.048583984375
11.7,0.049957275390625
11.71,0.0194549560546875
11.72,-0.034942626953125
11.73,-0.10247802734375
11.74,-0.19580078125
11.75,-0.30908203125
11.76,-0.403564453125
11.77,-0.4609375
11.78,-0.494873046875
11.79,-0.51416015625
11.8,-0.52099609375
11.809,-0.5234375
11.819,-0.53125
11.829,-0.55029296875
11.839,-0.587890625
11.849,-0.6396484375
11.859,-0.68212890625
11.869,-0.69775390625
11.879,-0.6962890625
11.889,-0.70361328125
11.899,-0.7158203125
11.909,-0.7021484375
11.919,-0.64990234375
11.929,-0.5830078125
11.939,-0.5283203125
11.949,-0.494384765625
11.959,-0.49658203125
11.969,-0.55908203125
11.979,-0.67529296875
11.989,-0.80078125
11.999,-0.9013671875
12.008,-0.97705078125
12.018,-1.0224609375
12.028,-1.009765625
12.038,-0.93017578125
12.048,-0.8212890625
12.058,-0.74169921875
12.068,-0.71484375
12.078,-0.73046875
12.088,-0.78759765625
12.098,-0.89501953125
12.108,-1.01953125
12.118,-1.0947265625
12.128,-1.0888671875
12.138,-1.0185546875
