Time,Exhaust_Temp
0.072,6.83203125
0.122,6.83203125
0.172,6.83203125
0.222,6.8359375
0.272,6.828125
0.322,6.8125
0.372,6.80078125
0.422,6.8125
0.472,6.85546875
0.522,6.92578125
0.572,7.01171875
0.622,7.109375
0.672,7.203125
0.722,7.29296875
0.772,7.36328125
0.822,7.421875
0.872,7.46875
0.922,7.50390625
0.972,7.52734375
1.022,20.734375
1.072,20.78125
1.122,20.875
1.172,21.03125
1.222,21.234375
1.271,21.484375
1.321,21.796875
1.371,22.203125
1.421,22.671875
1.471,23.1875
1.521,23.75
1.571,24.328125
1.621,24.984375
1.671,25.71875
1.721,26.5
1.771,27.34375
1.821,28.203125
1.871,29.078125
1.921,29.984375
1.971,30.921875
2.021,31.890625
2.071,32.875
2.121,33.90625
2.171,34.96875
2.221,36
2.271,37
2.321,38.03125
2.371,39.03125
2.421,40.03125
2.471,41
2.521,41.90625
2.571,42.78125
2.621,43.59375
2.671,44.375
2.721,45.15625
2.771,45.9375
2.821,46.78125
2.871,47.6875
2.921,48.65625
2.971,49.65625
3.021,50.6875
3.071,51.78125
3.121,52.84375
3.171,53.90625
3.221,54.96875
3.271,56
3.321,56.96875
3.371,57.9375
3.421,58.875
3.471,59.75
3.521,60.625
3.571,61.46875
3.621,62.25
3.671,63.03125
3.721,63.8125
3.771,64.5625
3.821,65.375
3.871,66.125
3.92,66.9375
3.97,67.6875
4.02,68.4375
4.07,69.25
4.12,70
4.17,70.8125
4.22,71.5625
4.27,72.375
4.32,73.1875
4.37,74
4.42,74.8125
4.47,75.6875
4.52,76.5625
4.57,77.375
4.62,78.25
4.67,79.0625
4.72,79.875
4.77,80.6875
4.82,81.4375
4.87,82.25
4.92,83
4.97,83.8125
5.02,84.5625
5.07,85.3125
5.12,86
5.17,86.625
5.22,87.3125
5.27,87.9375
5.32,88.6875
5.37,89.375
5.42,90.1875
5.47,91
5.52,91.875
5.57,92.8125
5.62,93.8125
5.67,94.8125
5.72,95.875
5.77,96.9375
5.82,97.9375
5.87,99
5.92,100
5.97,101
6.02,101.9375
6.07,102.9375
6.12,103.875
6.17,104.875
6.22,105.875
6.27,106.875
6.32,107.9375
6.37,109
6.42,110.0625
6.47,111.1875
6.52,112.375
6.569,113.5
6.619,114.625
6.669,115.75
6.719,116.875
6.769,117.875
6.819,118.9375
6.869,119.875
6.919,120.8125
6.969,121.625
7.019,122.4375
7.069,123.125
7.119,123.8125
7.169,124.4375
7.219,125
7.269,125.5625
7.319,126.125
7.369,126.625
7.419,127.1875
7.469,127.6875
7.519,128.125
7.569,128.625
7.619,129.125
7.669,129.625
7.719,130.125
