Time,GyroZ
0.227,-15.0800008773804
0.237,45.1500015258789
0.247,92.0100021362305
0.257,-58.7600021362305
0.267,-14.9400005340576
0.277,-9.41000080108643
0.287,-5.91000032424927
0.297,-11.6900005340576
0.307,-20.1200008392334
0.317,4.26999998092651
0.327,-6.65000009536743
0.337,-11.2000007629395
0.347,0.0300000011920929
0.357,2.34000015258789
0.367,7.4200005531311
0.377,-9.90000057220459
0.387,1.89000010490417
0.397,9.10000038146973
0.407,-7.73000049591064
0.417,-7.3100004196167
0.427,1.6800000667572
0.437,6.51000022888184
0.447,-14.5900011062622
0.457,-10.2500009536743
0.467,1.85000014305115
0.477,-8.85000038146973
0.487,-22.5000019073486
0.497,-8.57000064849854
0.507,3.32000017166138
0.517,-24.5000019073486
0.527,-39.4100036621094
0.537,-0.0700000002980232
0.547,-9.24000072479248
0.557,-42.310001373291
0.567,-27.5800018310547
0.577,3.92000007629395
0.587,-28.5900020599365
0.597,-41.1600036621094
0.607,8.96000003814697
0.617,0.630000054836273
0.621,-13.7200002670288
0.631,14.8400011062622
0.641,-3.25000023841858
0.651,-24.0100002288818
0.661,-7.1700005531311
0.671,11.9700002670288
0.681,-35.4200019836426
0.691,-6.68000030517578
0.701,16.480001449585
0.711,-14.7000007629395
0.721,-24.7400016784668
0.731,-0.240000009536743
0.741,-3.81000018119812
0.751,-24.6000003814697
0.761,23.5200004577637
0.771,12.8400001525879
0.779,-23.4500007629395
0.789,5.63000011444092
0.799,6.96000051498413
0.809,-41.2300033569336
0.819,8.40000057220459
0.829,12.6700010299683
0.839,-20.1200008392334
0.849,-23.1300010681152
0.859,-16.3800010681152
0.869,-30.730001449585
0.879,-13.5800008773804
0.889,14.5900011062622
0.899,-30.6200008392334
0.909,-16.8299999237061
0.919,-9.59000015258789
0.929,7.03000020980835
0.939,-30.2700023651123
0.949,3.81000018119812
0.959,-13.7500009536743
0.969,-32.2300033569336
0.978,-2.73000001907349
0.988,-12.4600009918213
0.998,8.47000026702881
1.008,-15.6800003051758
1.018,-4.26999998092651
1.028,-26.3200016021729
1.038,-0.800000011920929
1.048,8.75
1.058,17.3200016021729
1.068,-41.0900001525879
1.078,-37.060001373291
1.088,34.4700012207031
1.098,7.03000020980835
1.108,-15.0500011444092
1.118,6.79000043869019
1.128,-18.5500011444092
1.138,-15.1200008392334
1.148,28.9400005340576
1.158,5.67000007629395
1.168,-46.5800018310547
1.177,-15.4000005722046
