Time,Exhaust_Temp
135.32,525.5
135.37,526.5
135.42,527.5
135.47,528.5
135.52,530
135.57,531
135.62,532
135.67,533.5
135.72,534.5
135.77,535.5
135.82,536.5
135.87,538
135.92,539
135.97,540
136.02,541
136.07,542
136.12,542.5
136.17,543.5
136.22,544.5
136.27,545.5
136.32,546.5
136.37,547.5
136.42,548
136.47,548.5
136.52,549.5
136.57,550
136.62,550.5
136.67,551
136.72,551.5
136.77,552
136.82,552.5
136.87,552.5
136.92,553
136.97,553
137.02,553
137.07,553.5
137.12,553.5
137.17,554
137.22,554
137.27,554
137.32,554.5
137.37,554.5
137.42,554.5
137.47,554.5
137.52,555
137.57,555
137.62,555
137.67,555.5
137.719,555.5
137.769,556
137.819,556.5
137.869,557
137.919,557.5
137.969,558
138.019,558.5
138.069,559
138.119,559.5
138.169,560
138.219,561
138.269,561.5
138.319,562
138.369,562
138.419,562.5
138.469,563
138.519,563.5
138.569,563.5
138.619,563.5
138.669,564
138.719,564
138.769,564.5
138.819,564.5
138.869,564.5
138.919,564.5
138.969,565
139.019,565
139.069,565.5
139.119,566
139.169,566
139.219,566.5
139.269,567
139.319,567.5
139.369,568
139.419,568.5
139.469,569
139.519,569.5
139.569,569.5
139.619,570
139.669,570.5
139.719,571
139.769,571.5
139.819,572
139.869,572.5
139.919,573
139.969,573.5
140.019,574
140.069,574.5
140.119,575
140.169,575.5
140.219,576
140.269,577
140.319,577.5
140.368,578
140.418,578.5
140.468,579
140.518,580
140.568,580.5
140.618,581
140.668,581.5
140.718,582
140.768,583
140.818,583.5
140.868,584
140.918,585
140.968,585.5
141.018,586
141.068,586.5
141.118,587
141.168,587.5
141.218,587.5
141.268,588
141.318,588
141.368,588
141.418,588
141.468,587.5
141.518,586.5
141.568,585.5
141.618,584
141.668,583
141.718,581
141.768,579.5
141.818,578
141.868,576.5
141.918,574.5
141.968,573.5
142.018,572
142.068,570.5
142.118,569.5
142.168,568.5
142.218,567.5
142.268,567
142.318,566
142.368,565
142.418,564
142.468,562.5
142.518,561.5
142.568,560
142.618,558.5
142.668,557
142.718,555.5
142.768,553.5
142.818,552
142.868,550.5
142.918,549
142.968,547.5
143.017,546
143.067,544.5
143.117,543
143.167,541.5
143.217,540
143.267,538.5
143.317,536.5
143.367,535
143.417,533.5
143.467,531.5
143.517,530
143.567,528.5
143.617,526.5
143.667,525
143.717,523.5
143.767,522
143.817,520.5
143.867,519
143.917,517
143.967,515.5
144.017,513.5
144.067,511.75
144.117,510
144.167,508
144.217,505.75
144.267,503.75
144.317,501.75
144.367,499.5
144.417,497.5
144.467,495.25
144.517,493.25
144.567,491.25
144.617,489.25
144.667,487.25
144.717,485.5
144.767,483.75
144.817,482.25
144.867,480.75
144.917,479.5
144.967,478.25
145.017,477.25
145.067,476.25
145.117,475.5
145.167,475
145.217,474.5
145.267,474
145.317,473.75
145.367,473.5
145.417,473
145.467,473
145.517,472.75
145.567,472.75
145.616,472.75
145.666,472.75
145.716,473
145.766,473.25
145.816,473.5
145.866,474
145.916,474.25
145.966,474.75
146.016,475.25
146.066,475.75
146.116,476.5
146.166,477
146.216,477.5
146.266,478
146.316,478.75
146.366,479.5
146.416,480.25
146.466,480.75
146.516,481.5
146.566,482.5
146.616,483.25
146.666,484
146.716,485
146.766,485.75
146.816,486.5
146.866,487.25
146.916,488
146.966,488.75
147.016,489.5
147.066,490.25
147.116,491
147.166,491.75
147.216,492.5
147.266,493.25
147.316,494
147.366,494.75
147.416,495.25
147.466,496
147.516,496.75
147.566,497.5
147.616,498.25
147.666,499
147.716,500
147.766,500.75
147.816,501.5
147.866,502.5
147.916,503.25
147.966,504
148.016,504.5
148.066,505.25
148.116,505.5
148.166,506
148.215,506
148.265,506
148.315,505.75
148.365,505.5
148.415,505
148.465,504.25
148.515,503.25
148.565,502.25
148.615,501
148.665,499.75
148.715,498.25
148.765,496.75
148.815,495.25
148.865,493.75
148.915,492.25
148.965,490.5
149.015,488.75
149.065,487
149.115,485.25
149.165,483.25
149.215,481.25
149.265,479.5
149.315,477.5
149.365,475.5
149.415,473.5
149.465,471.5
149.515,469.5
149.565,467.5
149.615,465.5
149.665,463.5
149.715,461.5
149.765,459.5
149.815,457.5
149.865,455.5
149.915,453.75
149.965,451.75
150.015,450.25
150.065,448.75
150.115,447.25
150.165,446.25
150.215,445
150.265,444.25
150.315,443.25
150.365,442.5
150.415,442
150.465,441.5
150.515,441
150.565,440.5
150.615,440.5
150.665,440
150.715,440
150.765,439.75
150.815,439.5
150.864,439.5
150.914,439.25
150.964,439.25
151.014,439
151.064,438.5
151.114,438
151.164,437.5
151.214,436.75
151.264,436
151.314,435.25
151.364,434.5
151.414,433.75
151.464,433.25
151.514,432.75
151.564,432.25
151.614,432
151.664,431.75
151.714,431.75
151.764,431.75
151.814,431.5
151.864,431.75
151.914,431.75
151.964,432
152.014,432
152.064,432.25
152.114,432.5
152.164,433
152.214,433.25
152.264,433.75
152.314,434.25
152.364,434.75
152.414,435.5
152.464,436.25
152.514,437
152.564,438
152.614,438.75
152.664,439.5
152.714,440.5
152.764,441.25
152.814,442.25
152.864,443.25
152.914,444.25
152.964,445.25
153.014,446.25
153.064,447.25
153.114,448.25
153.164,449.5
153.214,450.5
153.264,451.5
153.314,452.5
153.364,453.75
153.414,454.75
153.463,456
153.513,457.25
153.563,458.25
153.613,459.5
153.663,460.5
153.713,461.75
153.763,462.75
153.813,463.75
153.863,464.75
153.913,465.5
153.963,466.25
154.013,467
154.063,467.5
154.113,467.75
154.163,468
154.213,468
154.263,467.75
154.313,467.5
154.363,467
154.413,466.25
154.463,465.5
154.513,464.75
154.563,464
154.613,463.25
154.663,462.25
154.713,461.5
154.763,460.75
154.813,459.75
154.863,459
154.913,458
154.963,456.75
155.013,455.75
155.063,454.5
155.113,453.25
155.163,452
155.213,450.75
155.263,449.5
155.313,448.5
155.363,447.25
155.413,446
155.463,444.75
155.513,443.25
155.563,442
155.613,440.5
155.663,438.75
155.713,437.25
155.763,435.5
155.813,433.75
155.863,432
155.913,430.25
155.963,428.5
156.013,426.75
156.063,425
156.112,423.25
156.162,421.5
156.212,420
156.262,418.5
156.312,417
156.362,415.5
156.412,414.25
156.462,413
156.512,412
156.562,411.25
156.612,410.5
156.662,409.75
156.712,409.25
156.762,408.75
156.812,408.5
156.862,408.25
156.912,408.25
156.962,408.25
157.012,408.25
157.062,408.25
157.112,408.5
157.162,408.5
157.212,408.75
157.262,409.25
157.312,409.5
157.362,409.75
157.412,410
157.462,410.25
157.512,410.75
157.562,411
157.612,411.25
157.662,411.75
157.712,412
157.762,412.5
157.812,412.75
157.862,413
157.912,413.5
157.962,413.75
158.012,414
158.062,414.5
158.112,415
158.162,415.25
158.212,415.75
158.262,416.25
158.312,416.5
158.362,417
158.412,417.5
158.462,418
158.512,418.5
158.562,419
158.612,419.5
158.662,420
158.711,420.75
158.761,421.25
158.811,422
158.861,422.75
158.911,423.5
158.961,424.25
159.011,425.25
159.061,426.25
159.111,427
159.161,428
159.211,428.75
159.261,429.75
159.311,430.5
159.361,431.5
159.411,432.5
159.461,433.5
159.511,434.5
159.561,435.5
159.611,436.5
159.661,437.75
159.711,439
159.761,440.25
159.811,441.5
159.861,442.5
159.911,443.75
