Time,AccelerometerY
135.309,-0.140625
135.312,-0.020904541015625
135.322,-0.00337028503417969
135.332,-0.0102081298828125
135.342,-0.03448486328125
135.352,-0.05841064453125
135.362,-0.06610107421875
135.372,-0.0599365234375
135.382,-0.056884765625
135.392,-0.0626220703125
135.402,-0.06072998046875
135.412,-0.035491943359375
135.422,5.50150871276855e-05
135.432,0.012237548828125
135.442,-0.0124740600585938
135.452,-0.04608154296875
135.462,-0.048797607421875
135.478,-0.0149688720703125
135.488,0.017181396484375
135.498,0.00444793701171875
135.508,-0.05462646484375
135.518,-0.11358642578125
135.528,-0.12042236328125
135.538,-0.06829833984375
135.548,0.000455617904663086
135.558,0.0362548828125
135.568,0.0170135498046875
135.578,-0.04638671875
135.588,-0.12249755859375
135.598,-0.176025390625
135.608,-0.1854248046875
135.618,-0.1602783203125
135.628,-0.1397705078125
135.638,-0.155517578125
135.648,-0.1932373046875
135.658,-0.20361328125
135.668,-0.15673828125
135.677,-0.07489013671875
135.687,-0.0102767944335938
135.697,0.00595855712890625
135.707,-0.00680923461914062
135.717,-0.00252532958984375
135.727,0.04248046875
135.737,0.10528564453125
135.747,0.1397705078125
135.757,0.132080078125
135.767,0.11370849609375
135.777,0.10186767578125
135.787,0.07049560546875
135.797,0.0096893310546875
135.807,-0.040771484375
135.817,-0.041656494140625
135.827,-0.0162811279296875
135.837,-0.0482177734375
135.847,-0.1829833984375
135.857,-0.34375
135.867,-0.399169921875
135.871,0.1416015625
135.881,0.0660400390625
135.891,0.009063720703125
135.901,-0.026214599609375
135.911,-0.0546875
135.921,-0.059051513671875
135.931,-0.0170135498046875
135.941,0.04827880859375
135.951,0.0892333984375
135.961,0.08355712890625
135.971,0.036102294921875
135.981,-0.036407470703125
135.991,-0.10504150390625
136.001,-0.1422119140625
136.011,-0.1475830078125
136.021,-0.147216796875
136.03,-0.1629638671875
136.04,-0.18994140625
136.05,-0.2119140625
136.06,-0.2220458984375
136.07,-0.21826171875
136.08,-0.202392578125
136.09,-0.188232421875
136.1,-0.1953125
136.11,-0.2333984375
136.12,-0.2890625
136.13,-0.3271484375
136.14,-0.319091796875
136.15,-0.277099609375
136.16,-0.244873046875
136.17,-0.2529296875
136.18,-0.2890625
136.19,-0.311279296875
136.2,-0.293701171875
136.21,-0.25634765625
136.22,-0.235107421875
136.228,-0.2288818359375
136.238,-0.2056884765625
136.248,-0.171630859375
136.258,-0.1851806640625
136.268,-0.2763671875
136.278,-0.386474609375
136.288,-0.42041015625
136.298,-0.35693359375
136.308,-0.276611328125
136.318,-0.26416015625
136.328,-0.3125
136.338,-0.3466796875
136.348,-0.322998046875
136.358,-0.27197265625
136.368,-0.263427734375
136.378,-0.3271484375
136.388,-0.416748046875
136.398,-0.470947265625
136.408,-0.48095703125
136.418,-0.47216796875
136.427,-0.4658203125
136.437,-0.46923828125
136.447,-0.470703125
136.457,-0.45654296875
136.467,-0.442626953125
