Time,GPS_Radius
135.4,2011.73156738281
135.5,2175.66186523438
135.6,5448.74267578125
135.7,7408.31787109375
135.8,5390.11474609375
135.9,10000
136,10000
136.1,1874.09582519531
136.2,793.867248535156
136.3,495.680480957031
136.4,369.162902832031
136.5,252.481185913086
136.6,177.306884765625
136.7,130.162490844727
136.8,102.376220703125
136.9,86.0703582763672
137,77.6949005126953
137.1,71.6889419555664
137.2,67.1001434326172
137.3,63.5397109985352
137.4,62.3956832885742
137.5,62.8382339477539
137.6,64.7557754516602
137.7,66.6268081665039
137.8,65.5159225463867
137.9,55.9925079345703
138,47.3678283691406
138.1,41.9888458251953
138.2,40.629524230957
138.3,43.293399810791
138.4,51.9756965637207
138.5,63.2832069396973
138.6,71.5074691772461
138.7,66.1796798706055
138.8,53.9246520996094
138.9,49.8795852661133
139,49.5913696289062
139.1,50.5637130737305
139.2,53.2055625915527
139.3,57.993839263916
139.4,68.7328567504883
139.5,91.2277908325195
139.6,131.366561889648
139.7,188.746780395508
139.8,242.457183837891
139.9,301.736358642578
140,397.521453857422
140.1,534.298400878906
140.2,707.946228027344
140.3,1014.00146484375
140.4,1455.32788085938
140.5,1118.17980957031
140.6,650.526916503906
140.7,376.071441650391
140.8,251.718368530273
140.9,194.71630859375
141,165.714340209961
141.1,149.243927001953
141.2,139.832000732422
141.3,131.015716552734
141.4,123.034828186035
141.5,125.192306518555
141.6,132.577514648438
141.7,140.087310791016
141.8,138.86051940918
141.9,113.642845153809
142,88.4259262084961
142.1,71.1158981323242
142.2,59.7970848083496
142.3,52.2470359802246
142.4,49.223518371582
142.5,47.2886199951172
142.6,45.0508880615234
142.7,42.1909027099609
142.8,39.2464981079102
142.9,37.2887954711914
143,35.7089881896973
143.1,34.0567474365234
143.2,32.9524230957031
143.3,33.149959564209
143.4,33.8577766418457
143.5,33.6022453308105
143.6,31.8393878936768
143.7,28.7219657897949
143.8,25.7307147979736
143.9,24.6601314544678
144,24.5044441223145
144.1,23.9878482818604
144.2,22.3910732269287
144.3,20.0872783660889
144.4,18.3250465393066
144.5,17.5798435211182
144.6,17.3478393554688
144.7,17.6753826141357
144.8,18.393253326416
144.9,20.1590766906738
145,22.0562782287598
145.1,23.8428726196289
145.2,25.2561473846436
145.3,26.480411529541
145.4,28.592191696167
145.5,31.6502933502197
145.6,34.1690063476562
145.7,34.8334465026855
145.8,34.1777725219727
145.9,34.3211708068848
146,35.4668426513672
146.1,37.6411666870117
146.2,40.8097686767578
146.3,44.0494117736816
146.4,45.312858581543
146.5,46.6125411987305
146.6,49.3874893188477
146.7,55.6172904968262
146.8,67.0967025756836
146.9,93.4497680664062
147,154.489364624023
147.1,454.791290283203
147.2,453.824890136719
147.3,149.105880737305
147.4,96.2664947509766
147.5,76.8443908691406
147.6,67.4479522705078
147.7,62.9906845092773
147.8,59.7744598388672
147.9,56.1820487976074
148,54.828067779541
148.1,54.3372688293457
148.2,54.1226577758789
148.3,53.4576606750488
148.4,50.1436233520508
148.5,45.7725563049316
148.6,41.2808036804199
148.7,36.8293724060059
148.8,32.8191184997559
148.9,29.0676002502441
149,27.0112361907959
149.1,25.4592056274414
149.2,23.9286136627197
149.3,22.156192779541
149.4,20.6231098175049
149.5,20.1294269561768
149.6,20.9492874145508
149.7,23.6177883148193
149.8,27.6724071502686
149.9,31.9081420898438
150,36.8777542114258
150.1,44.135612487793
150.2,55.3734397888184
150.3,72.9976577758789
150.4,89.400520324707
150.5,87.6471481323242
150.6,79.9312057495117
150.7,70.191162109375
150.8,60.8739700317383
150.9,53.545051574707
151,48.6399040222168
151.1,45.0655174255371
151.2,42.886848449707
151.3,41.8542556762695
151.4,41.4132461547852
151.5,41.6873550415039
151.6,43.731330871582
151.7,49.007495880127
151.8,57.8973045349121
151.9,75.3822860717773
152,114.699096679688
152.1,246.30583190918
152.2,2431.3291015625
152.3,220.231414794922
152.4,136.730651855469
152.5,112.874496459961
152.6,99.2285079956055
152.7,89.3963775634766
152.8,81.6311492919922
152.9,82.5685043334961
153,98.419059753418
153.1,140.191497802734
153.2,275.899169921875
153.3,1402.03479003906
153.4,2237.36181640625
153.5,2091.9619140625
153.6,4409.94091796875
153.7,10000
153.8,10000
153.9,5127.994140625
154,1416.16528320312
154.1,944.414245605469
154.2,1447.4619140625
154.3,1709.68237304688
154.4,374.081176757812
154.5,222.615356445312
154.6,171.766540527344
154.7,156.674041748047
154.8,156.535720825195
154.9,159.286514282227
155,138.949462890625
155.1,100.605323791504
155.2,64.9344482421875
155.3,43.7770805358887
155.4,33.2253837585449
155.5,27.1899642944336
155.6,22.6301536560059
155.7,18.7978134155273
155.8,15.7365093231201
155.9,13.3214168548584
156,11.9706401824951
156.1,11.2387981414795
156.2,11.0322952270508
156.3,11.0777387619019
156.4,10.70192527771
156.5,10.3836469650269
156.6,10.3980207443237
156.7,11.0088138580322
156.8,12.2766904830933
156.9,13.8385181427002
157,15.023606300354
157.1,15.8354063034058
157.2,16.4226779937744
157.3,17.2848644256592
157.4,18.8437671661377
157.5,20.0906620025635
157.6,20.4300231933594
157.7,19.9224319458008
157.8,19.5211505889893
157.9,20.684139251709
158,22.5607242584229
158.1,24.5640296936035
158.2,26.3439044952393
158.3,27.9944858551025
158.4,31.6270885467529
158.5,36.0296974182129
158.6,40.9944839477539
158.7,45.3418159484863
158.8,48.0378913879395
158.9,49.8503723144531
159,55.3486251831055
159.1,66.4598693847656
159.2,89.8747482299805
159.3,140.680709838867
159.4,211.806549072266
159.5,272.593322753906
159.6,376.005493164062
159.7,1083.2890625
159.8,551.65087890625
159.9,178.686508178711
160,107.8662109375
160.1,79.9436187744141
160.2,66.1113052368164
160.3,57.778076171875
160.4,53.4458351135254
160.5,54.1557464599609
160.6,56.1137008666992
160.7,56.6269454956055
160.8,53.576488494873
160.9,45.7191123962402
161,39.5379028320312
161.1,35.6581993103027
161.2,34.0112190246582
161.3,33.9140968322754
161.4,34.6475257873535
161.5,34.6394577026367
161.6,33.7326698303223
161.7,32.1190452575684
161.8,30.6042404174805
161.9,29.3243675231934
162,28.4426364898682
162.1,28.6244773864746
162.2,30.0456809997559
162.3,31.97043800354
162.4,33.9539985656738
162.5,33.712818145752
162.6,32.7214813232422
162.7,32.5134925842285
162.8,34.4595947265625
162.9,39.8409538269043
163,46.1790351867676
163.1,51.8097038269043
163.2,54.0400085449219
163.3,53.3472099304199
163.4,55.9014282226562
163.5,60.4787445068359
163.6,65.5053482055664
163.7,70.4036712646484
163.8,75.7493057250977
163.9,83.5411834716797
164,92.6913375854492
164.1,99.1999435424805
164.2,98.0883255004883
164.3,91.1242904663086
164.4,86.4624557495117
164.5,91.1416397094727
164.6,105.778793334961
164.7,138.43669128418
164.8,201.686141967773
164.9,268.807556152344
165,258.014617919922
165.1,205.781356811523
165.2,148.927108764648
165.3,109.225730895996
165.4,78.8365020751953
165.5,63.0792846679688
165.6,54.4963607788086
165.7,49.9580726623535
165.8,46.7101211547852
165.9,41.172981262207
166,34.5243492126465
166.1,29.0518932342529
166.2,24.6776142120361
166.3,21.2091426849365
166.4,18.6414470672607
166.5,17.037317276001
166.6,15.7966547012329
166.7,14.6149129867554
166.8,13.3002157211304
166.9,11.7175264358521
167,10.7108755111694
167.1,10.1814765930176
167.2,10.2005004882812
167.3,10.692645072937
167.4,11.7266941070557
167.5,12.9051389694214
167.6,13.8971719741821
167.7,14.3357334136963
167.8,14.2837753295898
167.9,15.1112480163574
168,16.6060466766357
168.1,17.9721832275391
168.2,18.7869930267334
168.3,19.3174953460693
168.4,20.2121887207031
168.5,22.1422214508057
168.6,25.043436050415
168.7,28.4359855651855
168.8,31.0741271972656
168.9,34.4332160949707
169,44.4487838745117
169.1,72.3193130493164
169.2,267.555603027344
169.3,159.950256347656
169.4,68.5629653930664
169.5,47.0561141967773
169.6,36.9366188049316
169.7,31.1333675384521
169.8,27.1553859710693
169.9,24.3887157440186
170,22.2855396270752
170.1,20.3646659851074
170.2,18.248706817627
170.3,15.880410194397
170.4,13.8031482696533
170.5,12.9852867126465
170.6,12.9498834609985
170.7,13.3926362991333
170.8,13.6280145645142
170.9,13.1817789077759
171,12.4614419937134
171.1,12.3873062133789
171.2,13.2855978012085
171.3,15.1202335357666
171.4,18.2179679870605
171.5,21.8193740844727
171.6,25.1027030944824
171.7,27.0819549560547
171.8,28.4365673065186
171.9,30.1150798797607
172,31.4031410217285
172.1,32.9550285339355
172.2,35.7068176269531
172.3,40.6853981018066
172.4,47.3445930480957
172.5,53.2373504638672
172.6,57.600513458252
172.7,57.238109588623
172.8,52.1527671813965
172.9,42.3711433410645
173,34.9313545227051
173.1,30.3522777557373
173.2,28.4157295227051
173.3,28.6990089416504
173.4,29.006383895874
173.5,28.4458694458008
173.6,28.1502017974854
173.7,28.5874443054199
173.8,29.7095108032227
173.9,30.0766468048096
174,30.4451198577881
174.1,31.1119174957275
174.2,32.3106803894043
174.3,34.0593109130859
174.4,35.8572311401367
174.5,36.7551040649414
174.6,39.9464797973633
174.7,49.3134841918945
174.8,72.818115234375
174.9,163.599624633789
175,837.818176269531
175.1,131.133895874023
175.2,78.4295806884766
175.3,57.8872108459473
175.4,46.2421989440918
175.5,37.3403396606445
175.6,31.2745971679688
175.7,27.5169486999512
175.8,25.3281154632568
175.9,22.9846134185791
176,20.1419334411621
176.1,17.6303634643555
176.2,15.8972387313843
176.3,15.0219354629517
176.4,14.4217929840088
176.5,13.4469900131226
176.6,12.6108884811401
176.7,12.0755681991577
176.8,11.774395942688
176.9,12.2401065826416
177,12.9858846664429
177.1,13.6670799255371
177.2,14.2074518203735
177.3,14.7781801223755
177.4,15.3719835281372
177.5,15.9992485046387
177.6,16.8561458587646
177.7,18.0336399078369
177.8,19.4681873321533
177.9,21.3239231109619
178,22.6465930938721
178.1,23.8164196014404
178.2,24.9235134124756
178.3,26.0544376373291
178.4,27.5210514068604
178.5,29.0763397216797
178.6,30.9136047363281
178.7,33.3581390380859
178.8,36.7397308349609
178.9,42.663402557373
179,51.0882530212402
179.1,62.3157005310059
179.2,77.7669219970703
179.3,102.255958557129
179.4,156.896347045898
179.5,412.770751953125
179.6,528.230590820312
179.7,158.452926635742
179.8,96.5423583984375
179.9,75.398323059082
180,66.0783233642578
180.1,60.518383026123
180.2,56.9100723266602
180.3,54.1963424682617
180.4,52.6606483459473
180.5,52.139274597168
180.6,51.794490814209
180.7,51.1615600585938
180.8,50.0036354064941
180.9,46.2698020935059
181,43.8659629821777
181.1,43.5725021362305
181.2,46.7280311584473
181.3,54.6528167724609
181.4,70.9483642578125
181.5,99.4620666503906
181.6,165.916458129883
181.7,587.387329101562
181.8,323.305328369141
181.9,111.603538513184
182,69.9309921264648
182.1,54.4542579650879
182.2,47.5043830871582
182.3,42.7547760009766
182.4,37.5532722473145
182.5,33.794605255127
182.6,31.2984447479248
182.7,30.0063343048096
182.8,29.5715446472168
182.9,27.4171295166016
183,26.004566192627
183.1,26.1438236236572
183.2,28.2245273590088
183.3,31.8509674072266
183.4,33.1604843139648
183.5,31.1346912384033
183.6,28.9903907775879
183.7,27.9957656860352
183.8,28.4870872497559
183.9,29.9446907043457
184,31.7279396057129
184.1,33.6972427368164
184.2,35.880241394043
184.3,38.3818588256836
184.4,42.1457710266113
184.5,47.8788719177246
184.6,56.7816200256348
184.7,70.2657852172852
184.8,88.9363327026367
184.9,109.467224121094
185,143.95442199707
185.1,210.460525512695
185.2,370.365356445312
185.3,1020.14886474609
185.4,10000
185.5,2071.92456054688
185.6,1278.84423828125
185.7,1050.68737792969
185.8,968.565185546875
185.9,904.334106445312
186,898.392822265625
186.1,1019.47973632812
186.2,1337.62182617188
186.3,1803.92407226562
186.4,1840.90222167969
186.5,2078.38232421875
186.6,2882.75927734375
186.7,4260.1767578125
186.8,3545.69262695312
186.9,1480.75476074219
187,1153.57482910156
187.1,1366.22229003906
187.2,3325.83935546875
187.3,6033.361328125
187.4,9045.7470703125
