Time,GPS_LatAcc
452,-1.56527590751648
452.1,-1.53700470924377
452.2,-1.54099369049072
452.3,-1.58854007720947
452.4,-1.67984461784363
452.5,-1.77231085300446
452.6,-1.81908190250397
452.7,-1.82869625091553
452.8,-1.8051210641861
452.9,-1.77136921882629
453,-1.85484719276428
453.1,-1.90078818798065
453.2,-1.909508228302
453.3,-1.89263689517975
453.4,-1.88248634338379
453.5,-1.90339934825897
453.6,-2.04581141471863
453.7,-2.15432333946228
453.8,-2.14478325843811
453.9,-2.01276326179504
454,-1.90978336334229
454.1,-1.85018539428711
454.2,-1.83121168613434
454.3,-1.80296635627747
454.4,-1.69308030605316
454.5,-1.25765097141266
454.6,-0.737605094909668
454.7,-0.227662190794945
454.8,0.235152646899223
454.9,0.653515160083771
455,0.886653959751129
455.1,1.02805352210999
455.2,1.08943378925323
455.3,1.09185338020325
455.4,1.09348618984222
455.5,1.17324411869049
455.6,1.17461931705475
455.7,1.12963104248047
455.8,1.06117451190948
455.9,1.00370800495148
456,0.957117021083832
456.1,0.848722219467163
456.2,0.656270980834961
456.3,0.375198155641556
456.4,0.0522231720387936
456.5,-0.241110518574715
456.6,-0.475810259580612
456.7,-0.651704013347626
456.8,-0.759924292564392
456.9,-0.819668829441071
457,-0.758413195610046
457.1,-0.636706113815308
457.2,-0.512085378170013
457.3,-0.420558303594589
457.4,-0.381913781166077
457.5,-0.541893839836121
457.6,-0.837921142578125
457.7,-1.09898769855499
457.8,-1.25972378253937
457.9,-1.33482360839844
458,-1.41212582588196
458.1,-1.5057213306427
458.2,-1.60266387462616
458.3,-1.69428765773773
458.4,-1.77576351165771
458.5,-1.88726925849915
458.6,-1.97212266921997
458.7,-2.00007462501526
458.8,-1.97848868370056
458.9,-1.95437705516815
459,-1.96818995475769
459.1,-1.98870146274567
459.2,-2.02706623077393
459.3,-2.07888555526733
459.4,-2.12560153007507
459.5,-2.09795475006104
459.6,-2.04600429534912
459.7,-1.9650502204895
459.8,-1.84109330177307
459.9,-1.67732775211334
460,-1.513228058815
460.1,-1.3684309720993
460.2,-1.26159417629242
460.3,-1.22509574890137
460.4,-1.26502311229706
460.5,-1.36954379081726
460.6,-1.51721978187561
460.7,-1.61340641975403
460.8,-1.61102402210236
460.9,-1.5238162279129
461,-1.41325056552887
461.1,-1.29664587974548
461.2,-1.22129988670349
461.3,-1.17409110069275
461.4,-1.10416233539581
461.5,-0.968157768249512
461.6,-0.77670019865036
461.7,-0.557952702045441
461.8,-0.325996398925781
461.9,-0.0989836603403091
462,0.0980988740921021
462.1,0.288221836090088
462.2,0.459655910730362
462.3,0.605459749698639
462.4,0.733426511287689
462.5,0.900748789310455
462.6,1.07627642154694
462.7,1.24590802192688
462.8,1.37479519844055
462.9,1.43730366230011
463,1.46786212921143
463.1,1.52058100700378
463.2,1.59731566905975
463.3,1.6926189661026
463.4,1.78740334510803
463.5,1.82858204841614
463.6,1.87870025634766
463.7,1.93637716770172
463.8,1.99802219867706
463.9,2.05655002593994
464,2.0990731716156
464.1,2.18874335289001
464.2,2.24097919464111
464.3,2.21564054489136
464.4,2.12172198295593
464.5,1.97084963321686
464.6,1.79612278938293
464.7,1.70229744911194
464.8,1.72079598903656
464.9,1.80300557613373
465,1.82523310184479
465.1,1.79758012294769
465.2,1.71260273456573
465.3,1.61447989940643
465.4,1.5761456489563
465.5,1.51888251304626
465.6,1.37483930587769
465.7,1.22834134101868
465.8,1.09380447864532
465.9,0.958373725414276
466,0.858770847320557
466.1,0.729967951774597
466.2,0.612128794193268
466.3,0.54694652557373
466.4,0.557471334934235
466.5,0.630674242973328
466.6,0.728563547134399
466.7,0.793838322162628
466.8,0.795827090740204
466.9,0.737309813499451
467,0.617535650730133
467.1,0.496725887060165
467.2,0.429554641246796
467.3,0.479327857494354
467.4,0.667122542858124
467.5,0.974087297916412
467.6,1.14404368400574
467.7,1.24149131774902
467.8,1.27987551689148
467.9,1.28502917289734
468,1.33957052230835
468.1,1.35516917705536
468.2,1.37510550022125
468.3,1.45759546756744
468.4,1.64028859138489
468.5,1.79100811481476
468.6,1.84744739532471
468.7,1.85848522186279
468.8,1.86422097682953
468.9,1.90523362159729
469,1.89216899871826
469.1,1.88489043712616
469.2,1.9238189458847
469.3,1.98508977890015
469.4,2.01032710075378
469.5,1.97868037223816
469.6,1.90346670150757
469.7,1.83236694335938
469.8,1.79290461540222
469.9,1.79054474830627
470,1.6929886341095
470.1,1.6467627286911
470.2,1.63163185119629
470.3,1.63978910446167
470.4,1.65522646903992
470.5,1.63092505931854
470.6,1.53998672962189
470.7,1.48713731765747
470.8,1.50469601154327
470.9,1.5678905248642
471,1.51397407054901
471.1,1.195441365242
471.2,0.670567035675049
471.3,0.00355515466071665
471.4,-0.663384556770325
471.5,-1.08619904518127
471.6,-1.27997386455536
471.7,-1.34599053859711
471.8,-1.35130643844604
471.9,-1.38672769069672
472,-1.52272367477417
472.1,-1.69485926628113
472.2,-1.84484815597534
472.3,-1.95577609539032
472.4,-2.03927516937256
472.5,-2.0717670917511
472.6,-2.02357459068298
472.7,-1.93224215507507
472.8,-1.80755305290222
472.9,-1.66949546337128
473,-1.64709913730621
473.1,-1.76148152351379
473.2,-1.9033442735672
473.3,-2.00653195381165
473.4,-2.02577543258667
473.5,-1.83767235279083
473.6,-1.54632747173309
473.7,-1.25890696048737
473.8,-1.0530880689621
473.9,-0.969113409519196
474,-1.01604092121124
474.1,-0.993791818618774
474.2,-0.932863473892212
474.3,-0.850245356559753
474.4,-0.770588457584381
474.5,-0.728551387786865
474.6,-0.823204278945923
474.7,-1.03471314907074
474.8,-1.36236667633057
474.9,-1.75379180908203
475,-1.97235000133514
475.1,-2.04790329933167
475.2,-2.08519768714905
475.3,-2.12110376358032
475.4,-2.17296075820923
475.5,-2.21437573432922
475.6,-2.10368132591248
475.7,-1.95292460918427
475.8,-1.7810560464859
475.9,-1.59015810489655
476,-1.49185121059418
476.1,-1.52282726764679
476.2,-1.59834718704224
476.3,-1.68211257457733
476.4,-1.7392874956131
476.5,-1.59706950187683
476.6,-1.2859650850296
476.7,-0.865604043006897
476.8,-0.358728319406509
476.9,0.183392465114594
477,0.600161850452423
477.1,0.884520351886749
477.2,1.09947323799133
477.3,1.2713782787323
477.4,1.42892980575562
477.5,1.49400448799133
477.6,1.52203440666199
477.7,1.56320106983185
477.8,1.64544594287872
477.9,1.77407085895538
478,1.90343511104584
478.1,1.98448002338409
478.2,2.03239917755127
478.3,2.04179120063782
478.4,2.01509809494019
478.5,1.96786451339722
478.6,1.92197787761688
478.7,1.91558873653412
478.8,1.9493328332901
478.9,1.9917801618576
479,1.93070435523987
479.1,1.89126920700073
479.2,1.85814952850342
479.3,1.82328248023987
479.4,1.78134262561798
479.5,1.73810172080994
479.6,1.6527339220047
479.7,1.59857904911041
479.8,1.57681047916412
479.9,1.55135357379913
480,1.48571646213531
480.1,1.46650362014771
480.2,1.45611011981964
480.3,1.44468033313751
480.4,1.42921483516693
480.5,1.36423516273499
480.6,1.20491814613342
480.7,0.996692717075348
480.8,0.743016362190247
480.9,0.452111542224884
481,0.157339781522751
481.1,-0.0849031060934067
481.2,-0.253002166748047
481.3,-0.339491277933121
481.4,-0.374365925788879
481.5,-0.427146881818771
481.6,-0.570495307445526
481.7,-0.731071650981903
481.8,-0.900102138519287
481.9,-1.08353662490845
482,-1.21788787841797
482.1,-1.30208933353424
482.2,-1.36140239238739
482.3,-1.41228640079498
482.4,-1.47626054286957
482.5,-1.63847160339355
482.6,-1.7572455406189
482.7,-1.81110060214996
482.8,-1.77332377433777
482.9,-1.65052175521851
483,-1.50804376602173
483.1,-1.32665050029755
483.2,-1.03498470783234
483.3,-0.606551587581635
483.4,-0.0814793780446053
483.5,0.473309934139252
483.6,0.891258537769318
483.7,1.19612407684326
483.8,1.38570582866669
483.9,1.49524295330048
484,1.60115003585815
484.1,1.77204763889313
484.2,1.94382345676422
484.3,2.07333421707153
484.4,2.13201260566711
484.5,2.00333380699158
484.6,1.90527892112732
484.7,1.90521001815796
484.8,1.99164438247681
484.9,2.08330774307251
485,1.92763710021973
485.1,1.71849954128265
485.2,1.61731481552124
485.3,1.69077157974243
485.4,1.90342652797699
485.5,2.0090160369873
485.6,1.90444254875183
485.7,1.76440477371216
485.8,1.67309319972992
485.9,1.67026829719543
486,1.70229756832123
486.1,1.71232795715332
486.2,1.66860890388489
486.3,1.5447188615799
486.4,1.3410872220993
486.5,0.99185037612915
486.6,0.617039442062378
486.7,0.312900573015213
486.8,0.108568601310253
486.9,-0.0244743097573519
487,-0.0983752235770226
487.1,-0.163220375776291
487.2,-0.172851800918579
487.3,-0.12223993986845
487.4,-0.0416313894093037
487.5,0.00110398535616696
487.6,-0.0270396769046783
487.7,-0.0720623284578323
487.8,-0.100468806922436
487.9,-0.0906363278627396
488,-0.0690498873591423
488.1,-0.0773898214101791
488.2,-0.0948288142681122
488.3,-0.0996330007910728
488.4,-0.0745618492364883
488.5,-0.0504243299365044
488.6,-0.0477890484035015
488.7,-0.0519856512546539
488.8,-0.0446767136454582
488.9,-0.0119448127225041
489,-0.00309729087166488
489.1,0.000677356554660946
