Time,GyroX
288.3,12.8100004196167
288.31,20.9600009918213
288.32,12.7700004577637
288.33,23.5200004577637
288.34,45.1800003051758
288.35,35
288.36,4.44000005722046
288.37,-12.2100009918213
288.379,-37.2400016784668
288.389,-23.5500011444092
288.399,1.15000009536743
288.409,-1.05000007152557
288.419,-6.79000043869019
288.429,-14.5600004196167
288.439,-18.7600002288818
288.449,-8.78000068664551
288.459,20.2600002288818
288.469,37.8000030517578
288.479,7.73000049591064
288.489,-10.5000009536743
288.499,26.3500003814697
288.509,26.0000019073486
288.519,34.3300018310547
288.529,4.8600001335144
288.539,-4.26999998092651
288.549,28.1000003814697
288.559,20.5400009155273
288.569,-3.92000007629395
288.573,7.66000032424927
288.583,13.5400009155273
288.593,26.7000007629395
288.603,31.5000019073486
288.613,13.7900009155273
288.623,-4.13000011444092
288.633,-25.3700008392334
288.643,-11.8600006103516
288.653,-1.19000005722046
288.663,28.310001373291
288.673,-26.2500019073486
288.683,-43.8900032043457
288.693,-36.6100006103516
288.703,-5.32000017166138
288.713,11.5500001907349
288.723,3.1100001335144
288.732,-28.8700008392334
288.742,37.5200004577637
288.752,36.1900024414062
288.762,22.0800018310547
288.772,17.810001373291
288.782,4.58000040054321
288.792,9.24000072479248
288.802,28.7000007629395
288.812,9.03000068664551
288.822,-11.2000007629395
288.832,-22.8900012969971
288.842,-21.2100009918213
288.852,22.5400009155273
288.862,28.2800006866455
288.872,25.1300010681152
288.882,12.3500003814697
288.892,3.25000023841858
288.902,19.6300010681152
288.912,56.3500022888184
288.922,18.060001373291
288.93,16.8700008392334
288.94,-3.1800000667572
288.95,41.5800018310547
288.96,41.7900009155273
288.97,14.8700008392334
288.98,2.87000012397766
288.99,25.7200012207031
289,29.5000019073486
289.01,48.8200035095215
289.02,50.680004119873
289.03,35.6300010681152
289.04,12.0700006484985
289.05,3.67000007629395
289.06,15.4700002670288
289.07,-17.25
289.08,-32.7200012207031
289.09,-13.9300003051758
289.1,-0.100000001490116
289.11,13.4400005340576
289.12,44.4500007629395
289.129,27.3300018310547
289.139,0.170000001788139
289.149,36.0800018310547
289.159,54.0700035095215
289.169,62.120002746582
289.179,40.2500038146973
289.189,15.0800008773804
289.199,-5.67000007629395
289.209,-12.0400009155273
289.219,14.4200010299683
289.229,7.73000049591064
289.239,-19.4600009918213
289.249,-9.76000022888184
289.259,28.4200019836426
289.269,50.5700035095215
289.279,40.9100036621094
289.289,11.4400005340576
289.299,37.0300025939941
289.309,53.370002746582
289.319,52.1500015258789
289.323,-4.0600004196167
289.333,17.1800003051758
289.343,0.730000019073486
289.353,14.9800004959106
289.363,44.310001373291
289.373,38.1800003051758
289.383,36.8900032043457
289.393,66.5699996948242
289.403,-4.44000005722046
289.413,0.350000023841858
289.423,-14.6600008010864
289.433,-17.2200012207031
289.443,14.4900007247925
289.453,2.55000019073486
289.463,12.3200006484985
289.473,48.0900039672852
289.482,68.1800003051758
289.492,95.1600036621094
289.502,100.340003967285
289.512,57.8500022888184
289.522,54.2100028991699
289.532,21.1700000762939
289.542,-3.08000016212463
289.552,-30.3800010681152
289.562,-78.9900054931641
289.572,-75.7400054931641
289.582,-52.430004119873
289.592,-27.3000011444092
289.602,3.88000011444092
289.612,7.5600004196167
289.622,1.75000011920929
289.632,20.3700008392334
289.642,5.74000024795532
289.652,-10.6700000762939
289.662,0.560000002384186
289.672,-8.92000007629395
289.68,23.0300006866455
289.69,50.2600021362305
