Time,AccelerometerZ
288.3,-0.77001953125
288.31,-0.93798828125
288.32,-1.0419921875
288.33,-1.0732421875
288.34,-1.0830078125
288.35,-1.1171875
288.36,-1.1708984375
288.37,-1.2001953125
288.379,-1.1640625
288.389,-1.0625
288.399,-0.947265625
288.409,-0.884765625
288.419,-0.89208984375
288.429,-0.91748046875
288.439,-0.8984375
288.449,-0.83251953125
288.459,-0.7685546875
288.469,-0.74755859375
288.479,-0.76806640625
288.489,-0.8095703125
288.499,-0.861328125
288.509,-0.92578125
288.519,-1.013671875
288.529,-1.1220703125
288.539,-1.2255859375
288.549,-1.3017578125
288.559,-1.3525390625
288.569,-1.3974609375
288.573,-1.2861328125
288.583,-1.16015625
288.593,-1.0439453125
288.603,-0.95458984375
288.613,-0.88427734375
288.623,-0.81005859375
288.633,-0.71826171875
288.643,-0.626953125
288.653,-0.56689453125
288.663,-0.5341796875
288.673,-0.48388671875
288.683,-0.3759765625
288.693,-0.22509765625
288.703,-0.08740234375
288.713,-0.0133209228515625
288.723,-0.035675048828125
288.732,-0.1890869140625
288.742,-0.488525390625
288.752,-0.8876953125
288.762,-1.2822265625
288.772,-1.5654296875
288.782,-1.6904296875
288.792,-1.6884765625
288.802,-1.6240234375
288.812,-1.54296875
288.822,-1.4453125
288.832,-1.30078125
288.842,-1.115234375
288.852,-0.9501953125
288.862,-0.859375
288.872,-0.83544921875
288.882,-0.81884765625
288.892,-0.76171875
288.902,-0.6748046875
288.912,-0.6142578125
288.922,-0.62158203125
288.93,-0.68505859375
288.94,-0.767578125
288.95,-0.845703125
288.96,-0.921875
288.97,-1.0107421875
288.98,-1.10546875
288.99,-1.17578125
289,-1.208984375
289.01,-1.2265625
289.02,-1.25
289.03,-1.26953125
289.04,-1.2578125
289.05,-1.1787109375
289.06,-1.01953125
289.07,-0.82275390625
289.08,-0.66796875
289.09,-0.61572265625
289.1,-0.66796875
289.11,-0.759765625
289.12,-0.8193359375
289.129,-0.82421875
289.139,-0.8056640625
289.149,-0.8017578125
289.159,-0.81298828125
289.169,-0.80810546875
289.179,-0.7705078125
289.189,-0.728515625
289.199,-0.7265625
289.209,-0.76318359375
289.219,-0.78466796875
289.229,-0.7470703125
289.239,-0.66650390625
289.249,-0.60888671875
289.259,-0.6201171875
289.269,-0.67236328125
289.279,-0.69873046875
289.289,-0.66748046875
289.299,-0.61767578125
289.309,-0.60546875
289.319,-0.6318359375
289.323,-0.62744140625
289.333,-0.671875
289.343,-0.6611328125
289.353,-0.59521484375
289.363,-0.52880859375
289.373,-0.52001953125
289.383,-0.57470703125
289.393,-0.638671875
289.403,-0.640625
289.413,-0.5634765625
289.423,-0.469970703125
289.433,-0.442138671875
289.443,-0.50390625
289.453,-0.6142578125
289.463,-0.7119140625
289.473,-0.77001953125
289.482,-0.8076171875
289.492,-0.849609375
289.502,-0.8837890625
289.512,-0.87060546875
289.522,-0.79150390625
289.532,-0.6767578125
289.542,-0.58056640625
289.552,-0.53173828125
289.562,-0.5185546875
289.572,-0.51171875
289.582,-0.50341796875
289.592,-0.51953125
289.602,-0.58349609375
289.612,-0.68359375
289.622,-0.77392578125
289.632,-0.818359375
289.642,-0.8193359375
289.652,-0.80419921875
289.662,-0.79736328125
289.672,-0.80224609375
289.68,-0.8037109375
289.69,-0.79931640625
289.7,-0.81494140625
289.71,-0.8857421875
289.72,-1.01953125
289.73,-1.1669921875
289.74,-1.2392578125
289.75,-1.1767578125
289.76,-1.0029296875
289.77,-0.80029296875
289.78,-0.64013671875
289.79,-0.53955078125
289.8,-0.477783203125
289.81,-0.446044921875
289.82,-0.4619140625
289.83,-0.53076171875
289.84,-0.61669921875
289.85,-0.666015625
289.86,-0.6572265625
289.87,-0.619140625
289.879,-0.6064453125
289.889,-0.6533203125
289.899,-0.74755859375
289.909,-0.8466796875
289.919,-0.92041015625
289.929,-0.9638671875
289.939,-0.99169921875
289.949,-1.0205078125
289.959,-1.0439453125
289.969,-1.046875
289.979,-1.04296875
289.989,-1.0634765625
289.999,-1.123046875
290.009,-1.2001953125
290.019,-1.2373046875
290.029,-1.189453125
290.039,-1.078125
290.049,-0.97509765625
290.059,-0.9287109375
290.069,-0.92578125
290.073,-0.998046875
290.083,-1.0927734375
290.093,-1.1494140625
290.103,-1.15234375
290.113,-1.1201171875
290.123,-1.078125
290.133,-1.03515625
290.143,-0.97607421875
290.153,-0.89208984375
290.163,-0.81103515625
290.173,-0.78173828125
290.183,-0.826171875
290.193,-0.90771484375
290.203,-0.95751953125
290.213,-0.93603515625
290.223,-0.8681640625
290.232,-0.81884765625
290.242,-0.8271484375
