Time,GyroZ
388.912,4.55000019073486
388.922,-13.4700002670288
388.932,-7.84000015258789
388.942,-26.0400009155273
388.952,11.6900005340576
388.962,-16.2700004577637
388.972,-5.91000032424927
388.981,2.59000015258789
388.991,-29.1900005340576
389.001,8.22000026702881
389.011,-10.9200000762939
389.021,-11.5500001907349
389.031,5.07000017166138
389.041,-8.68000030517578
389.051,-19.6000003814697
389.061,12.4600009918213
389.071,-13.4000005722046
389.081,-11.5100002288818
389.091,23.3800010681152
389.101,-31.1800022125244
389.111,16.7600002288818
389.121,-10.8500003814697
389.131,-7.1700005531311
389.141,9.90000057220459
389.151,-32.3400001525879
389.161,25.5100021362305
389.171,-0.240000009536743
389.179,-14.2800006866455
389.189,18.9300003051758
389.199,-15.8900003433228
389.209,-3.32000017166138
389.219,1.29000008106232
389.229,2.20000004768372
389.239,-14.8700008392334
389.249,4.69000005722046
389.259,-16.310001373291
389.269,1.26000010967255
389.279,1.12000000476837
389.289,-22.6800003051758
389.299,25.3000011444092
389.309,-31.4300022125244
389.319,14.7000007629395
389.329,-2.34000015258789
389.339,-5.14000034332275
389.349,9.20000076293945
389.359,-11.9700002670288
389.369,24.0800018310547
389.373,19.7700004577637
389.383,-22.5700016021729
389.393,10.4300003051758
389.403,-25.0200004577637
389.413,7.24000024795532
389.423,9.27000045776367
389.433,-30.060001373291
389.443,11.4800004959106
389.453,-2.69000005722046
389.463,-10.6000003814697
389.473,23.730001449585
389.483,8.15000057220459
389.493,3.32000017166138
389.503,23.8700008392334
389.513,2.48000001907349
389.523,9.13000011444092
389.532,-23.310001373291
389.542,-4.37000036239624
389.552,-38.3600006103516
389.562,-14.8000011444092
389.572,-4.93000030517578
389.582,-25.5500011444092
389.592,3.57000017166138
389.602,-18.5100002288818
389.612,14.2800006866455
389.622,0.170000001788139
389.632,-3.99000024795532
389.642,-8.32999992370605
389.652,-5.32000017166138
389.662,0
389.672,-0.590000033378601
389.682,-7.84000015258789
389.692,16.060001373291
389.702,1.36000001430511
389.712,-20.230001449585
389.722,9.97000026702881
389.731,-16.2700004577637
389.741,5.1100001335144
389.751,-16.6200008392334
389.761,-12.2500009536743
389.771,9.3100004196167
389.781,-28.2100009918213
389.791,5.53000020980835
389.801,-3.95000028610229
389.811,-3.74000024795532
389.821,4.16000032424927
389.831,4.0600004196167
389.841,-0.0700000002980232
389.851,-25.1600017547607
389.861,1.12000000476837
389.871,-20.0500011444092
389.881,-11.3700008392334
389.891,-5.28000020980835
389.901,-25.4400005340576
389.911,-4.58000040054321
389.921,-29.0500011444092
389.929,-2.20000004768372
389.939,-39.060001373291
389.949,-24.5700016021729
389.959,-1.15000009536743
389.969,-46.5100021362305
389.979,-27.230001449585
389.989,-16.5200004577637
389.999,-40.9800033569336
390.009,-24.2200012207031
390.019,-16.1700000762939
390.029,-41.3000030517578
390.039,-46.4800033569336
390.049,-24.9500007629395
390.059,-63.7700042724609
390.069,-37.8000030517578
390.079,-49.3500022888184
390.089,-55.8600044250488
390.099,-27.6500015258789
390.109,-62.3300018310547
390.119,-25.3000011444092
390.123,-14.9400005340576
390.133,-29.7500019073486
390.143,-14.9400005340576
390.153,-39.060001373291
390.163,-15.4000005722046
390.173,-39.9700012207031
390.183,-14.2400007247925
390.193,-50.3600006103516
390.203,-28.560001373291
390.213,-34.0900001525879
390.223,-42.3500022888184
390.233,-32.2700004577637
390.243,-45.7100028991699
390.253,-28.0000019073486
390.263,-42.310001373291
390.273,-13.6800003051758
390.282,-23.0300006866455
390.292,-43.7500038146973
390.302,-19.1800003051758
390.312,-32.8600006103516
390.322,-24.9900016784668
390.332,-22.0800018310547
390.342,-37.1700019836426
390.352,-26.3500003814697
390.362,-42.0700035095215
390.372,-10.460000038147
390.382,-34.9600028991699
390.392,-43.0800018310547
390.402,-33.2800025939941
390.412,-33.1800003051758
390.422,-40.3900032043457
390.432,-31.7400016784668
390.442,-46.4100036621094
390.452,-46.4800033569336
390.462,-31.5000019073486
390.472,-38.25
390.481,-26.9500007629395
390.491,-53.2000007629395
390.501,-24.9900016784668
390.511,-41.120002746582
390.521,-57.4700012207031
390.531,-64.8500061035156
390.541,-76.8600006103516
390.551,-65.3800048828125
390.561,-60.7600021362305
390.571,-71.6800003051758
390.581,-67.1600036621094
390.591,-56.0000038146973
390.601,-51.4800033569336
390.611,-57.2600021362305
390.621,-17.810001373291
390.631,-46.620002746582
390.641,-25.1600017547607
390.651,-7.5600004196167
390.661,-27.3300018310547
390.671,-1.15000009536743
390.679,-29.7800006866455
390.689,-22.9900016784668
390.699,-16.5200004577637
390.709,-34.9600028991699
390.719,-20.7900009155273
390.729,-25.480001449585
390.739,-21.730001449585
390.749,-26.3200016021729
390.759,-15.1900005340576
390.769,-23.310001373291
390.779,-33.5300025939941
390.789,-23.2400016784668
390.799,-16.480001449585
390.809,-7.24000024795532
390.819,-23.7600002288818
390.829,-7.03000020980835
390.839,-8.92000007629395
390.849,-24.7800006866455
390.859,-23.3400020599365
390.869,-24.9200019836426
390.873,-45.6400032043457
390.883,-46.620002746582
390.893,-56.1700019836426
390.903,-54.6300010681152
390.913,-61.9100036621094
390.923,-67.1600036621094
390.933,-52.0100021362305
390.943,-52.5000038146973
390.953,-55.370002746582
390.963,-54.6000022888184
390.973,-61.7400016784668
390.983,-68
390.993,-52.430004119873
391.003,-51.060001373291
391.013,-37.870002746582
391.023,-40.8400001525879
391.032,-24.6000003814697
391.042,-2.45000004768372
391.052,-9.17000007629395
391.062,-6.82000017166138
391.072,-24.0400009155273
391.082,-41.8900032043457
391.092,-46.060001373291
391.102,-32.9300003051758
391.112,-38.7800025939941
391.122,-35.5200004577637
391.132,-27.0900020599365
391.142,-42.9100036621094
391.152,-52.8800010681152
391.162,-63.9800033569336
391.172,-51.6600036621094
391.182,-30.9000015258789
391.192,-25.3400020599365
391.202,-26.9100017547607
391.212,-35.8000030517578
391.222,-40.9100036621094
391.231,-44.2700004577637
391.241,-48.7500038146973
391.251,-55.7200012207031
391.261,-61.8800010681152
391.271,-40.0400009155273
391.281,-28.1000003814697
391.291,-23.3400020599365
391.301,-24.2500019073486
391.311,-27.5400009155273
391.321,-22.9900016784668
391.331,-21.730001449585
391.341,-17.1800003051758
391.351,-27.9300022125244
391.361,-36.2200012207031
391.371,-43.6800003051758
391.381,-47.1100006103516
391.391,-40.3500022888184
391.401,-37.5900001525879
391.411,-33.3199996948242
391.421,-35.310001373291
391.429,-42.870002746582
391.439,-57.3300018310547
391.449,-61.9800033569336
391.459,-56.3500022888184
391.469,-43.2600021362305
391.479,-36.0100021362305
391.489,-39.4100036621094
391.499,-50.4700012207031
391.509,-68.7000045776367
391.519,-54.4200019836426
391.529,-43.7800025939941
391.539,-36.2600021362305
391.549,-39.060001373291
391.559,-39.6500015258789
391.569,-43.6800003051758
391.579,-48.1900024414062
391.589,-42.9100036621094
391.599,-45.5000038146973
391.609,-28.0700016021729
391.619,-18.480001449585
391.623,-12.0700006484985
391.633,-15.4700002670288
391.643,-23.310001373291
391.653,-27.6500015258789
391.663,-34.1900024414062
391.673,-46.5100021362305
391.683,-40.8400001525879
391.693,-38.9900016784668
391.703,-36.5
391.713,-27.0900020599365
391.723,-36.0800018310547
391.733,-47.810001373291
391.743,-49.3500022888184
391.753,-52.2900009155273
391.763,-54.2100028991699
391.773,-66.2200012207031
391.782,-67.9300003051758
391.792,-64.6100006103516
391.802,-67.9000015258789
391.812,-74.620002746582
391.822,-80.6700057983398
391.832,-87.5000076293945
391.842,-83.2300033569336
391.852,-86.0600051879883
391.862,-70.2100067138672
391.872,-63.4900016784668
391.882,-48.120002746582
391.892,-12.6300010681152
391.902,7.14000034332275
391.912,38.9900016784668
391.922,38.1500015258789
391.932,5.60000038146973
391.942,13.7900009155273
391.952,-27.7900009155273
391.962,-37.060001373291
391.972,-37.6900024414062
391.98,-22.2900009155273
391.99,-5.14000034332275
392,2.55000019073486
392.01,-24.0100002288818
392.02,-31.2200012207031
392.03,-22.1200008392334
392.04,-18.9300003051758
392.05,-15.9200010299683
392.06,-26.0400009155273
392.07,-63.7300033569336
392.08,-81.370002746582
392.09,-77.1700057983398
392.1,-76.7200012207031
392.11,-88.9300079345703
392.12,-98.140007019043
392.13,-91.0700073242188
392.14,-67.5500030517578
392.15,-64.3600006103516
392.16,-58.5900039672852
392.17,-38.6700019836426
392.179,-38.9500007629395
392.189,-43.7500038146973
392.199,-31.2200012207031
392.209,-31.0800018310547
392.219,-14.2400007247925
392.229,-17.6700000762939
392.239,-43.2600021362305
392.249,-55.3300018310547
392.259,-45.1800003051758
392.269,-51.8300018310547
392.279,-41.0500030517578
392.289,-37.1300010681152
392.299,-13.6500005722046
392.309,2.10000014305115
392.319,15.7100009918213
392.329,22.4300003051758
392.339,13.6500005722046
392.349,5.63000011444092
392.359,-0.140000000596046
392.369,5.84000015258789
392.373,-62.680004119873
392.383,-73.5300064086914
392.393,-67.620002746582
392.403,-69.8600006103516
392.413,-77.9800033569336
392.423,-65.3800048828125
392.433,-71.5699996948242
392.443,-77
392.453,-68.9100036621094
392.463,-73.8100051879883
392.473,-65.0300064086914
392.483,-35.4200019836426
392.493,-27.0500011444092
392.503,-3.71000027656555
392.513,5.84000015258789
392.523,-8.05000019073486
392.532,-42.5900001525879
392.542,-45.1800003051758
392.552,-43.7800025939941
392.562,-21.9400005340576
392.572,-16.7600002288818
392.582,-25.9300003051758
392.592,-45.7400016784668
392.602,-45.0800018310547
392.612,-27.7200012207031
392.622,16.2000007629395
392.632,17.4600009918213
392.642,8.19000053405762
392.652,19.3500003814697
392.662,-17.4300003051758
392.672,-32.0900001525879
392.682,-21.1000003814697
392.692,-28.730001449585
392.702,-40.9100036621094
392.712,-53.3000030517578
392.722,-56.7300033569336
392.73,-47.2100028991699
392.74,-59.9200019836426
392.75,-57.0100021362305
392.76,-37.4500007629395
392.77,-44.5500030517578
392.78,-28.6300010681152
392.79,-6.40000009536743
392.8,-6.82000017166138
392.81,-9.41000080108643
392.82,-16.6200008392334
392.83,-32.0200004577637
392.84,-43.1900024414062
392.85,-31.5000019073486
392.86,-31.0400009155273
392.87,-25.3000011444092
392.88,-18.9000015258789
392.89,-13.8200006484985
392.9,-26.1800003051758
392.91,-26.6000003814697
392.92,-21.7700004577637
392.929,-21.0700016021729
392.939,-17.8500003814697
392.949,-5.14000034332275
392.959,-5.98000049591064
392.969,-23.1300010681152
392.979,-29.2200012207031
392.989,-32.7200012207031
392.999,-35.9400024414062
393.009,-33.3199996948242
393.019,-19.7700004577637
393.029,-10.3200006484985
393.039,-7.24000024795532
393.049,4.48000001907349
393.059,4.16000032424927
393.069,14.3800010681152
393.079,2.80000019073486
393.089,1.64000010490417
393.099,-2.06000018119812
393.109,-20.1200008392334
393.119,-26.4900016784668
393.123,-24.5300006866455
393.133,-46.8300018310547
393.143,-21.560001373291
393.153,-34.0500030517578
393.163,-21.6300010681152
393.173,-17.1800003051758
393.183,-27.8600006103516
393.193,-19.3200016021729
393.203,-22.2200012207031
393.213,-25.4100017547607
393.223,-18.8600006103516
393.233,-15.2200002670288
393.243,-16.730001449585
393.253,-8.99000072479248
393.263,-9.69000053405762
393.273,-0.240000009536743
393.282,19.1400012969971
393.292,3.95000028610229
393.302,13.1200008392334
393.312,-15.1500005722046
393.322,-34.7900009155273
393.332,10.7800006866455
393.342,-12.1800003051758
393.352,-14.4900007247925
393.362,-12.7000007629395
393.372,-11.6200008392334
393.382,-5.53000020980835
393.392,-6.79000043869019
393.402,3.01000022888184
393.412,-5.88000011444092
393.422,1.57000005245209
393.432,-3.78000020980835
393.442,-1.78000009059906
393.452,-25.6500015258789
393.462,-9.6200008392334
393.472,-0.940000057220459
393.48,2.73000001907349
393.49,10.4300003051758
393.5,1.12000000476837
393.51,-5.32000017166138
393.52,-6.68000030517578
393.53,-12.6700010299683
393.54,-8.57000064849854
393.55,-12.6700010299683
393.56,-5.60000038146973
393.57,-5.25000047683716
393.58,-8.43000030517578
393.59,-30.8000011444092
393.6,-28.3500022888184
393.61,-5.49000024795532
393.62,-15.4700002670288
393.63,-18.4400005340576
393.64,-9.48000049591064
393.65,-7.87000036239624
393.66,-11.9300003051758
393.67,-7.73000049591064
393.679,1.89000010490417
393.689,-7.07000017166138
393.699,-13.9300003051758
393.709,1.50000011920929
393.719,-3.71000027656555
393.729,-17.2900009155273
393.739,-7.3100004196167
393.749,1.4300000667572
393.759,-7.24000024795532
393.769,-32.7900009155273
393.779,-3.50000023841858
393.789,1.82000005245209
393.799,-22.0500011444092
393.809,4.01999998092651
393.819,-25.4100017547607
393.829,-6.37000036239624
393.839,-6.54000043869019
393.849,-13.5400009155273
393.859,-10.1800003051758
393.869,5.5600004196167
393.873,-26.810001373291
393.883,-0.730000019073486
393.893,-29.5700016021729
393.903,8.82000064849854
393.913,-4.37000036239624
393.923,-5.67000007629395
393.933,7.03000020980835
393.943,-28.1400012969971
393.953,-7.21000051498413
393.963,-10.1100006103516
393.973,-25.3400020599365
393.983,0.240000009536743
393.993,-13.2300004959106
394.003,-35.5900001525879
394.013,11.5100002288818
394.023,-9.45000076293945
394.032,-37.1700019836426
394.042,-0.100000001490116
394.052,-1.40000009536743
394.062,-25.6500015258789
394.072,13.6100006103516
394.082,-42.9100036621094
394.092,-10.0100002288818
394.102,-7.24000024795532
394.112,0.350000023841858
394.122,-3.32000017166138
394.132,-39.2700004577637
394.142,-5.18000030517578
394.152,-26.2500019073486
394.162,4.83000040054321
394.172,-47.3200035095215
394.182,-23.7600002288818
394.192,-34.2600021362305
394.202,-7.3100004196167
394.212,-30.7600021362305
394.222,11.8300008773804
394.23,-46.3000030517578
394.24,-15.8900003433228
394.25,-17.8800010681152
394.26,-13.3300008773804
394.27,-17.1100006103516
394.28,7.84000015258789
394.29,-42.7000007629395
394.3,20.230001449585
394.31,-28.730001449585
394.32,-27.4400005340576
394.33,-18.2700004577637
394.34,-51.2000007629395
394.35,5.70000028610229
394.36,-25.8300018310547
394.37,-29.7100009918213
394.38,-22.4700012207031
394.39,-14.2400007247925
394.4,-46.2300033569336
394.41,-1.85000014305115
394.42,-36.7100028991699
394.429,9.27000045776367
394.439,-32.6500015258789
394.449,-0.420000016689301
394.459,-14.0000009536743
394.469,-4.72000026702881
394.479,-8.61000061035156
394.489,-32.6900024414062
394.499,6.40000009536743
394.509,-48.1900024414062
394.519,-26.1400012969971
394.529,-28.4900016784668
394.539,-48.6500015258789
394.549,-17.5
394.559,-52.6000022888184
394.569,-9.97000026702881
394.579,-36.6800003051758
394.589,5.8100004196167
394.599,-34.7200012207031
394.609,4.72000026702881
394.619,-25.5100021362305
394.623,-50.120002746582
394.633,5.60000038146973
394.643,-43.9900016784668
394.653,-22.7100009918213
394.663,-44.3400039672852
394.673,-23.1700019836426
394.683,-64.0800018310547
394.693,-41.4700012207031
394.703,-57.2200012207031
394.713,-57.8900032043457
394.723,-30.8300018310547
394.733,-44.9000015258789
394.743,-23.8700008392334
394.753,-40.4200019836426
394.763,-16.9700012207031
394.773,-30.8000011444092
394.782,1.57000005245209
394.792,-17.4600009918213
394.802,-3.50000023841858
394.812,-4.8600001335144
394.822,-24.1500015258789
394.832,-5.46000003814697
394.842,-55.1900024414062
394.852,-13.6100006103516
394.862,-61.3500022888184
394.872,-20.1200008392334
394.882,-31.5000019073486
394.892,-42.8400001525879
394.902,-18.8600006103516
394.912,-21.5900001525879
394.922,-29.5400009155273
394.932,-23.9700012207031
394.942,-28.2400016784668
394.952,-33.2800025939941
394.962,-32.5500030517578
394.972,-33.1800003051758
394.98,-36.4700012207031
394.99,-38.0800018310547
395,-32.8300018310547
395.01,-21.8000011444092
395.02,-21.6300010681152
395.03,-33.7000007629395
395.04,-2.83000016212463
395.05,-21.3800010681152
395.06,-29.8500022888184
395.07,-34.7900009155273
395.08,-36.0500030517578
395.09,-37.2400016784668
395.1,-33.0699996948242
395.11,-38.6400032043457
395.12,-28.6600017547607
395.13,-22.1500015258789
395.14,-29.1200008392334
395.15,-27.1200008392334
395.16,-28.980001449585
395.17,-36.3600006103516
395.179,-30.1300010681152
395.189,-38.2200012207031
395.199,-20.7500019073486
395.209,-34.1900024414062
395.219,-35.7000007629395
395.229,-42.870002746582
395.239,-40.2800025939941
395.249,-38.3900032043457
395.259,-35.2400016784668
395.269,-19.5300006866455
395.279,-30.7600021362305
395.289,-32.9000015258789
395.299,-22.6800003051758
395.309,-16.1300010681152
395.319,-31.5000019073486
395.329,-30.9000015258789
395.339,-45.0400009155273
395.349,-40.9500007629395
395.359,-27.9600009918213
395.369,-33.3199996948242
395.373,-39.370002746582
395.383,-44.6900024414062
395.393,-45.4300003051758
395.403,-39.5100021362305
395.413,-48.5400009155273
395.423,-35.560001373291
395.433,-42.4200019836426
395.443,-44.3400039672852
395.453,-44.7600021362305
395.463,-39.9700012207031
395.473,-42.2400016784668
395.483,-44.2700004577637
395.493,-40.810001373291
395.503,-29.4000015258789
395.513,-24.7400016784668
395.523,-24.6400012969971
395.532,-17.6700000762939
395.542,-20.3000011444092
395.552,-25.9300003051758
395.562,-31.1100006103516
395.572,-26.7400016784668
395.582,-21.8000011444092
395.592,-13.5100002288818
395.602,-16.8700008392334
395.612,-16.9400005340576
395.622,-25.4400005340576
395.632,-36.4300003051758
395.642,-35.4200019836426
395.652,-39.4100036621094
395.662,-31.0100021362305
395.672,-29.4000015258789
395.682,-42.1000022888184
395.692,-47.0700035095215
395.702,-42.9800033569336
395.712,-42.8000030517578
395.722,-35.4200019836426
395.73,-26.980001449585
395.74,-48.7500038146973
395.75,-41.2600021362305
395.76,-44.4100036621094
395.77,-43.2900009155273
395.78,-44.3400039672852
395.79,-50.6100006103516
395.8,-53.3400039672852
395.81,-55.7500038146973
395.82,-57.7800025939941
395.83,-50.680004119873
395.84,-51.3400039672852
395.85,-29.4700012207031
395.86,-37.2700004577637
395.87,-33.810001373291
395.88,-41.1600036621094
395.89,-32.0200004577637
395.9,-43.0800018310547
395.91,-42.1700019836426
395.92,-42.2800025939941
395.929,-37.4100036621094
395.939,-36.3300018310547
395.949,-32.7600021362305
395.959,-31.7400016784668
395.969,-43.3300018310547
395.979,-22.4000015258789
395.989,-24.3900012969971
395.999,-36.6100006103516
396.009,-36.4700012207031
396.019,-35.0300025939941
396.029,-43.120002746582
396.039,-32.1300010681152
396.049,-29.9200019836426
396.059,-48.6100006103516
396.069,-49.5900039672852
396.079,-40.7000007629395
396.089,-53.7600021362305
396.099,-39.8300018310547
396.109,-37.3400001525879
396.119,-48.3300018310547
396.123,-50.0500030517578
396.133,-56.8400039672852
396.143,-68.4900054931641
396.153,-60.1300010681152
396.163,-54.7700042724609
396.173,-55.680004119873
396.183,-45.2900009155273
396.193,-40.9100036621094
396.203,-45.810001373291
396.213,-35.560001373291
396.223,-28.310001373291
396.233,-28.4900016784668
396.243,-24.6700019836426
396.253,-27.1600017547607
396.263,-36.2200012207031
396.273,-50.4000015258789
396.281,-47.7700004577637
396.291,-38.6400032043457
396.301,-35.3500022888184
396.311,-28.730001449585
396.321,-36.0100021362305
396.331,-36.4000015258789
396.341,-30.9400005340576
396.351,-24.9500007629395
396.361,-24.9500007629395
396.371,-23.8300018310547
396.381,-33.560001373291
396.391,-39.7900009155273
396.401,-55.1900024414062
396.411,-67.4100036621094
396.421,-70.2800064086914
396.431,-55.4400024414062
396.441,-36.0800018310547
396.451,-25.1600017547607
396.461,-26.6300010681152
396.471,-28.980001449585
396.48,-33.2100028991699
396.49,-35.6599998474121
396.5,-44.4800033569336
396.51,-50.8900032043457
396.52,-58.5500030517578
396.53,-54.6300010681152
396.54,-57.1900024414062
396.55,-61.0000038146973
396.56,-65.3100051879883
396.57,-58.6900024414062
396.58,-44.7600021362305
396.59,-50.9200019836426
396.6,-46.4100036621094
396.61,-38.25
396.62,-29.9900016784668
396.63,-35.7300033569336
396.64,-27.8900012969971
396.65,-22.2900009155273
396.66,-20.0900001525879
396.67,-28.7700004577637
396.679,-38.6000022888184
396.689,-53.7900009155273
396.699,-62.8200035095215
