Time,AccelerometerY
388.912,-0.07452392578125
388.922,-0.1473388671875
388.932,-0.183349609375
388.942,-0.15966796875
388.952,-0.10528564453125
388.962,-0.0723876953125
388.972,-0.07672119140625
388.981,-0.09014892578125
388.991,-0.0831298828125
389.001,-0.055816650390625
389.011,-0.032562255859375
389.021,-0.033843994140625
389.031,-0.061065673828125
389.041,-0.09942626953125
389.051,-0.125732421875
389.061,-0.1304931640625
389.071,-0.1275634765625
389.081,-0.12646484375
389.091,-0.1143798828125
389.101,-0.07659912109375
389.111,-0.0231170654296875
389.121,0.01873779296875
389.131,0.037506103515625
389.141,0.045623779296875
389.151,0.05487060546875
389.161,0.055328369140625
389.171,0.029205322265625
389.179,-0.01666259765625
389.189,-0.05816650390625
389.199,-0.0823974609375
389.209,-0.08734130859375
389.219,-0.0775146484375
389.229,-0.0665283203125
389.239,-0.06304931640625
389.249,-0.060394287109375
389.259,-0.04833984375
389.269,-0.0272979736328125
389.279,-0.00144481658935547
389.289,0.033203125
389.299,0.07720947265625
389.309,0.11822509765625
389.319,0.147216796875
389.329,0.167236328125
389.339,0.1822509765625
389.349,0.1859130859375
389.359,0.1668701171875
389.369,0.12237548828125
389.373,0.06939697265625
389.383,0.1051025390625
389.393,0.181884765625
389.403,0.29638671875
389.413,0.39501953125
389.423,0.426513671875
389.433,0.39892578125
389.443,0.358642578125
389.453,0.33447265625
389.463,0.324951171875
389.473,0.312744140625
389.483,0.286376953125
389.493,0.257080078125
389.503,0.2374267578125
389.513,0.220703125
389.523,0.1934814453125
389.532,0.159912109375
389.542,0.1416015625
389.552,0.159912109375
389.562,0.2220458984375
389.572,0.320068359375
389.582,0.446533203125
389.592,0.591796875
389.602,0.72705078125
389.612,0.81201171875
389.622,0.83056640625
389.632,0.7958984375
389.642,0.7197265625
389.652,0.60791015625
389.662,0.46923828125
389.672,0.3291015625
389.682,0.217041015625
389.692,0.1395263671875
389.702,0.083740234375
389.712,0.04254150390625
389.722,0.020660400390625
389.731,0.0268707275390625
389.741,0.0692138671875
389.751,0.141357421875
389.761,0.2132568359375
389.771,0.2529296875
389.781,0.26513671875
389.791,0.281982421875
389.801,0.31005859375
389.811,0.313720703125
389.821,0.2626953125
389.831,0.1727294921875
389.841,0.0992431640625
389.851,0.09051513671875
389.861,0.1485595703125
389.871,0.2303466796875
389.881,0.287841796875
389.891,0.303955078125
389.901,0.29638671875
389.911,0.289794921875
389.921,0.28955078125
389.929,0.2880859375
389.939,0.286376953125
389.949,0.284912109375
389.959,0.2666015625
389.969,0.217041015625
389.979,0.1512451171875
389.989,0.08697509765625
389.999,0.0207366943359375
390.009,-0.051910400390625
390.019,-0.126953125
390.029,-0.1942138671875
390.039,-0.2352294921875
390.049,-0.2464599609375
390.059,-0.2578125
390.069,-0.30419921875
390.079,-0.39306640625
390.089,-0.49755859375
390.099,-0.58154296875
390.109,-0.63916015625
390.119,-0.69189453125
390.123,-0.955078125
390.133,-0.95361328125
390.143,-0.9267578125
390.153,-0.88623046875
390.163,-0.84423828125
390.173,-0.81298828125
390.183,-0.80615234375
390.193,-0.83740234375
390.203,-0.9150390625
390.213,-1.0419921875
390.223,-1.21484375
390.233,-1.41015625
390.243,-1.58984375
390.253,-1.7080078125
390.263,-1.73828125
390.273,-1.6875
390.282,-1.5888671875
390.292,-1.46875
390.302,-1.3583984375
390.312,-1.2978515625
390.322,-1.314453125
390.332,-1.4052734375
390.342,-1.556640625
390.352,-1.7431640625
390.362,-1.9404296875
390.372,-2.1171875
390.382,-2.240234375
390.392,-2.263671875
390.402,-2.16015625
390.412,-1.9501953125
390.422,-1.681640625
390.432,-1.3955078125
390.442,-1.1123046875
390.452,-0.85546875
390.462,-0.666015625
390.472,-0.59423828125
390.481,-0.65869140625
390.491,-0.83154296875
390.501,-1.06640625
390.511,-1.3310546875
390.521,-1.5947265625
390.531,-1.8193359375
390.541,-1.982421875
390.551,-2.095703125
390.561,-2.19140625
390.571,-2.2734375
390.581,-2.306640625
390.591,-2.267578125
390.601,-2.154296875
390.611,-1.9775390625
390.621,-1.7587890625
390.631,-1.5107421875
390.641,-1.2509765625
390.651,-1.0107421875
390.661,-0.84033203125
390.671,-0.7626953125
390.679,-0.77587890625
390.689,-0.875
390.699,-1.0654296875
390.709,-1.3369140625
390.719,-1.6533203125
390.729,-1.970703125
390.739,-2.25
390.749,-2.4609375
390.759,-2.56640625
390.769,-2.5390625
390.779,-2.3828125
390.789,-2.12890625
390.799,-1.8447265625
390.809,-1.5966796875
390.819,-1.4169921875
390.829,-1.3134765625
390.839,-1.294921875
390.849,-1.3671875
390.859,-1.5107421875
390.869,-1.6904296875
390.873,-2.078125
390.883,-2.123046875
390.893,-2.189453125
390.903,-2.2578125
390.913,-2.31640625
390.923,-2.359375
390.933,-2.388671875
390.943,-2.40234375
390.953,-2.38671875
390.963,-2.326171875
390.973,-2.208984375
390.983,-2.033203125
390.993,-1.810546875
391.003,-1.556640625
391.013,-1.2939453125
391.023,-1.0595703125
391.032,-0.90673828125
391.042,-0.87890625
391.052,-0.9765625
391.062,-1.1640625
391.072,-1.396484375
391.082,-1.62890625
391.092,-1.8251953125
391.102,-1.966796875
391.112,-2.0546875
391.122,-2.109375
391.132,-2.14453125
391.142,-2.142578125
391.152,-2.052734375
391.162,-1.8583984375
391.172,-1.6337890625
391.182,-1.5126953125
391.192,-1.5927734375
391.202,-1.8544921875
391.212,-2.17578125
391.222,-2.431640625
391.231,-2.56640625
391.241,-2.595703125
391.251,-2.55859375
391.261,-2.4765625
391.271,-2.365234375
391.281,-2.2421875
391.291,-2.1171875
391.301,-1.966796875
391.311,-1.7744140625
391.321,-1.5517578125
391.331,-1.3271484375
391.341,-1.1240234375
391.351,-0.95751953125
391.361,-0.84716796875
391.371,-0.818359375
391.381,-0.87744140625
391.391,-1.0078125
391.401,-1.185546875
391.411,-1.400390625
391.421,-1.6591796875
391.429,-1.96484375
391.439,-2.294921875
391.449,-2.607421875
391.459,-2.86328125
391.469,-3.037109375
391.479,-3.11328125
391.489,-3.0625
391.499,-2.859375
391.509,-2.51953125
391.519,-2.1171875
391.529,-1.78515625
391.539,-1.626953125
391.549,-1.658203125
391.559,-1.822265625
391.569,-2.0390625
391.579,-2.228515625
391.589,-2.3203125
391.599,-2.28125
391.609,-2.12890625
391.619,-1.921875
391.623,-1.6376953125
391.633,-1.732421875
391.643,-1.80078125
391.653,-1.828125
391.663,-1.8251953125
391.673,-1.8134765625
391.683,-1.8134765625
391.693,-1.8232421875
391.703,-1.8271484375
391.713,-1.8076171875
391.723,-1.7548828125
391.733,-1.6689453125
391.743,-1.572265625
391.753,-1.5
391.763,-1.498046875
391.773,-1.5986328125
391.782,-1.798828125
391.792,-2.05859375
391.802,-2.326171875
391.812,-2.5546875
391.822,-2.7265625
391.832,-2.814453125
391.842,-2.77734375
391.852,-2.5625
391.862,-2.1328125
391.872,-1.5078125
391.882,-0.78076171875
391.892,-0.1033935546875
391.902,0.349853515625
391.912,0.44482421875
391.922,0.1578369140625
391.932,-0.406005859375
391.942,-1.0791015625
391.952,-1.71875
391.962,-2.2265625
391.972,-2.55078125
391.98,-2.681640625
391.99,-2.673828125
392,-2.599609375
392.01,-2.470703125
392.02,-2.255859375
392.03,-1.951171875
392.04,-1.642578125
392.05,-1.455078125
392.06,-1.453125
392.07,-1.603515625
392.08,-1.826171875
392.09,-2.05859375
392.1,-2.28125
392.11,-2.46875
392.12,-2.56640625
392.13,-2.51953125
392.14,-2.3359375
392.15,-2.087890625
392.16,-1.875
392.17,-1.755859375
392.179,-1.734375
392.189,-1.7822265625
392.199,-1.8740234375
392.209,-1.9990234375
392.219,-2.150390625
392.229,-2.3125
392.239,-2.44921875
392.249,-2.498046875
392.259,-2.40625
392.269,-2.158203125
392.279,-1.787109375
392.289,-1.3642578125
392.299,-0.98486328125
392.309,-0.73046875
392.319,-0.6650390625
392.329,-0.80810546875
392.339,-1.115234375
392.349,-1.505859375
392.359,-1.91015625
392.369,-2.29296875
392.373,-2.859375
392.383,-2.5546875
392.393,-2.21875
392.403,-1.931640625
392.413,-1.7275390625
392.423,-1.603515625
392.433,-1.521484375
392.443,-1.4384765625
392.453,-1.3310546875
392.463,-1.2099609375
392.473,-1.0986328125
392.483,-1.009765625
392.493,-0.9638671875
392.503,-1.001953125
392.513,-1.158203125
392.523,-1.412109375
392.532,-1.6923828125
392.542,-1.9228515625
392.552,-2.064453125
392.562,-2.126953125
392.572,-2.123046875
392.582,-2.046875
392.592,-1.845703125
392.602,-1.4921875
392.612,-1.0654296875
392.622,-0.7548828125
392.632,-0.73388671875
392.642,-1.0322265625
392.652,-1.5400390625
392.662,-2.1015625
392.672,-2.59765625
392.682,-2.978515625
392.692,-3.24609375
392.702,-3.41015625
392.712,-3.44921875
392.722,-3.353515625
392.73,-3.126953125
392.74,-2.78515625
392.75,-2.341796875
392.76,-1.8408203125
392.77,-1.3466796875
392.78,-0.91845703125
392.79,-0.6220703125
392.8,-0.505859375
392.81,-0.5654296875
392.82,-0.75634765625
392.83,-1.017578125
392.84,-1.275390625
392.85,-1.4658203125
392.86,-1.56640625
392.87,-1.6015625
392.88,-1.6015625
392.89,-1.5751953125
392.9,-1.5146484375
392.91,-1.4208984375
392.92,-1.3310546875
392.929,-1.302734375
392.939,-1.373046875
392.949,-1.5302734375
392.959,-1.71875
392.969,-1.8671875
392.979,-1.9287109375
392.989,-1.89453125
392.999,-1.779296875
393.009,-1.6015625
393.019,-1.38671875
393.029,-1.1669921875
393.039,-0.9775390625
393.049,-0.8359375
393.059,-0.75390625
393.069,-0.75048828125
393.079,-0.84033203125
393.089,-1.0146484375
393.099,-1.2333984375
393.109,-1.4345703125
393.119,-1.5791015625
393.123,-2.2265625
393.133,-2.146484375
393.143,-1.89453125
393.153,-1.5322265625
393.163,-1.1591796875
393.173,-0.86279296875
393.183,-0.69384765625
393.193,-0.65576171875
393.203,-0.6962890625
393.213,-0.74169921875
393.223,-0.744140625
393.233,-0.70361328125
393.243,-0.6494140625
393.253,-0.59765625
393.263,-0.533203125
393.273,-0.434814453125
393.282,-0.325439453125
393.292,-0.265869140625
393.302,-0.284912109375
393.312,-0.34375
393.322,-0.39892578125
393.332,-0.466552734375
393.342,-0.59716796875
393.352,-0.794921875
393.362,-1.00390625
393.372,-1.158203125
393.382,-1.216796875
393.392,-1.1416015625
393.402,-0.91015625
393.412,-0.568359375
393.422,-0.224609375
393.432,0.028900146484375
393.442,0.173583984375
393.452,0.247802734375
393.462,0.279296875
393.472,0.2486572265625
393.48,0.125244140625
393.49,-0.06781005859375
393.5,-0.2421875
393.51,-0.313720703125
393.52,-0.27001953125
393.53,-0.16650390625
393.54,-0.0770263671875
393.55,-0.052215576171875
393.56,-0.10357666015625
393.57,-0.1934814453125
393.58,-0.238525390625
393.59,-0.17822265625
393.6,-0.050140380859375
393.61,0.050048828125
393.62,0.0748291015625
393.63,0.054168701171875
393.64,0.038238525390625
393.65,0.048309326171875
393.66,0.06640625
393.67,0.04827880859375
393.679,-0.0310516357421875
393.689,-0.1334228515625
