Time,AccelerometerZ
388.912,-0.99853515625
388.922,-0.98193359375
388.932,-0.970703125
388.942,-0.98046875
388.952,-0.9931640625
388.962,-0.97900390625
388.972,-0.9375
388.981,-0.9033203125
388.991,-0.90869140625
389.001,-0.94482421875
389.011,-0.97216796875
389.021,-0.96728515625
389.031,-0.9443359375
389.041,-0.943359375
389.051,-0.98681640625
389.061,-1.048828125
389.071,-1.080078125
389.081,-1.05078125
389.091,-0.98046875
389.101,-0.91552734375
389.111,-0.8857421875
389.121,-0.87646484375
389.131,-0.857421875
389.141,-0.822265625
389.151,-0.806640625
389.161,-0.83984375
389.171,-0.908203125
389.179,-0.97509765625
389.189,-1.0068359375
389.199,-1.0009765625
389.209,-0.98876953125
389.219,-1.0029296875
389.229,-1.037109375
389.239,-1.0478515625
389.249,-1.009765625
389.259,-0.94677734375
389.269,-0.912109375
389.279,-0.93212890625
389.289,-0.97998046875
389.299,-1.0009765625
389.309,-0.9775390625
389.319,-0.943359375
389.329,-0.92919921875
389.339,-0.93310546875
389.349,-0.9287109375
389.359,-0.8955078125
389.369,-0.83935546875
389.373,-0.98779296875
389.383,-1.025390625
389.393,-1.0673828125
389.403,-1.134765625
389.413,-1.208984375
389.423,-1.25390625
389.433,-1.2509765625
389.443,-1.2158203125
389.453,-1.1806640625
389.463,-1.1630859375
389.473,-1.13671875
389.483,-1.0693359375
389.493,-0.9599609375
389.503,-0.83642578125
389.513,-0.72705078125
389.523,-0.64453125
389.532,-0.587890625
389.542,-0.564453125
389.552,-0.609375
389.562,-0.75244140625
389.572,-0.96533203125
389.582,-1.1689453125
389.592,-1.2900390625
389.602,-1.310546875
389.612,-1.265625
389.622,-1.19921875
389.632,-1.1279296875
389.642,-1.0498046875
389.652,-0.95849609375
389.662,-0.86669921875
389.672,-0.80712890625
389.682,-0.80908203125
389.692,-0.86474609375
389.702,-0.93115234375
389.712,-0.96533203125
389.722,-0.95703125
389.731,-0.93408203125
389.741,-0.93408203125
389.751,-0.96533203125
389.761,-1.0009765625
389.771,-1.013671875
389.781,-1.0087890625
389.791,-1.017578125
389.801,-1.052734375
389.811,-1.0888671875
389.821,-1.0859375
389.831,-1.0234375
389.841,-0.9169921875
389.851,-0.8076171875
389.861,-0.72802734375
389.871,-0.6806640625
389.881,-0.6455078125
389.891,-0.60888671875
389.901,-0.58251953125
389.911,-0.5888671875
389.921,-0.6298828125
389.929,-0.6796875
389.939,-0.71826171875
389.949,-0.75634765625
389.959,-0.8173828125
389.969,-0.9091796875
389.979,-1.00390625
389.989,-1.0546875
389.999,-1.0458984375
390.009,-1.0185546875
390.019,-1.0146484375
390.029,-1.04296875
390.039,-1.072265625
390.049,-1.068359375
390.059,-1.03125
390.069,-1.0107421875
390.079,-1.0439453125
390.089,-1.1142578125
390.099,-1.1728515625
390.109,-1.1875
390.119,-1.173828125
390.123,-1.236328125
390.133,-1.1201171875
390.143,-1.0078125
390.153,-0.9150390625
390.163,-0.81640625
390.173,-0.68408203125
390.183,-0.53515625
390.193,-0.4345703125
390.203,-0.438232421875
390.213,-0.5361328125
390.223,-0.66845703125
390.233,-0.7841796875
390.243,-0.87451171875
390.253,-0.94287109375
390.263,-0.97412109375
390.273,-0.94091796875
390.282,-0.83740234375
390.292,-0.7080078125
390.302,-0.6171875
390.312,-0.6064453125
390.322,-0.67529296875
390.332,-0.7841796875
390.342,-0.88916015625
390.352,-0.9765625
390.362,-1.05859375
390.372,-1.1328125
390.382,-1.16015625
390.392,-1.1025390625
390.402,-0.958984375
390.412,-0.77001953125
390.422,-0.595703125
390.432,-0.483642578125
390.442,-0.43408203125
390.452,-0.4169921875
390.462,-0.422119140625
390.472,-0.473388671875
390.481,-0.5908203125
390.491,-0.759765625
390.501,-0.9287109375
390.511,-1.0400390625
390.521,-1.07421875
390.531,-1.0595703125
390.541,-1.037109375
390.551,-1.0185546875
390.561,-0.9931640625
390.571,-0.9580078125
390.581,-0.93359375
390.591,-0.9462890625
390.601,-1.001953125
390.611,-1.068359375
390.621,-1.091796875
390.631,-1.037109375
390.641,-0.921875
390.651,-0.80712890625
390.661,-0.740234375
390.671,-0.71337890625
390.679,-0.6875
390.689,-0.64794921875
390.699,-0.61474609375
390.709,-0.6162109375
390.719,-0.6552734375
390.729,-0.70458984375
390.739,-0.73583984375
390.749,-0.7529296875
390.759,-0.77685546875
390.769,-0.80908203125
390.779,-0.8173828125
390.789,-0.7626953125
390.799,-0.63427734375
390.809,-0.4765625
390.819,-0.36474609375
390.829,-0.3310546875
390.839,-0.338623046875
390.849,-0.341796875
390.859,-0.3359375
390.869,-0.349609375
390.873,-0.480224609375
390.883,-0.458984375
390.893,-0.47802734375
390.903,-0.5390625
390.913,-0.6123046875
390.923,-0.65625
390.933,-0.65576171875
390.943,-0.6328125
390.953,-0.62890625
390.963,-0.67236328125
390.973,-0.75048828125
390.983,-0.8134765625
390.993,-0.81005859375
391.003,-0.72998046875
391.013,-0.62109375
391.023,-0.5576171875
391.032,-0.58251953125
391.042,-0.67041015625
391.052,-0.75927734375
391.062,-0.81298828125
391.072,-0.8525390625
391.082,-0.9267578125
391.092,-1.048828125
391.102,-1.169921875
391.112,-1.2109375
391.122,-1.1259765625
391.132,-0.9423828125
391.142,-0.7421875
391.152,-0.6044921875
391.162,-0.560546875
391.172,-0.5986328125
391.182,-0.69140625
391.192,-0.8125
391.202,-0.943359375
391.212,-1.076171875
391.222,-1.197265625
391.231,-1.271484375
391.241,-1.2568359375
391.251,-1.150390625
391.261,-0.99072265625
391.271,-0.84228515625
391.281,-0.7666015625
391.291,-0.79248046875
391.301,-0.9052734375
391.311,-1.0458984375
391.321,-1.1337890625
391.331,-1.1220703125
391.341,-1.0322265625
391.351,-0.9423828125
391.361,-0.908203125
391.371,-0.91845703125
391.381,-0.92431640625
391.391,-0.900390625
391.401,-0.8662109375
391.411,-0.85986328125
391.421,-0.90380859375
391.429,-0.98583984375
391.439,-1.0703125
391.449,-1.1328125
391.459,-1.1767578125
391.469,-1.2158203125
391.479,-1.244140625
391.489,-1.2421875
391.499,-1.185546875
391.509,-1.0673828125
391.519,-0.9169921875
391.529,-0.802734375
391.539,-0.79931640625
391.549,-0.935546875
391.559,-1.1689453125
391.569,-1.408203125
391.579,-1.5537109375
391.589,-1.5556640625
391.599,-1.4306640625
391.609,-1.25
391.619,-1.0927734375
391.623,-0.89404296875
391.633,-0.81201171875
391.643,-0.75732421875
391.653,-0.77490234375
391.663,-0.869140625
391.673,-0.98828125
391.683,-1.0595703125
391.693,-1.0439453125
391.703,-0.9560546875
391.713,-0.85986328125
391.723,-0.82568359375
391.733,-0.88427734375
391.743,-1.0107421875
391.753,-1.1435546875
391.763,-1.2236328125
391.773,-1.2353515625
391.782,-1.2041015625
391.792,-1.1708984375
391.802,-1.1669921875
391.812,-1.1884765625
391.822,-1.1904296875
391.832,-1.109375
391.842,-0.90869140625
391.852,-0.60791015625
391.862,-0.284912109375
391.872,-0.037353515625
391.882,0.07666015625
391.892,0.05755615234375
391.902,-0.07379150390625
391.912,-0.297607421875
391.922,-0.5830078125
391.932,-0.884765625
391.942,-1.1376953125
391.952,-1.265625
391.962,-1.220703125
391.972,-1.0361328125
391.98,-0.798828125
391.99,-0.59765625
392,-0.483642578125
392.01,-0.46728515625
392.02,-0.51904296875
392.03,-0.58837890625
392.04,-0.64990234375
392.05,-0.72119140625
392.06,-0.84228515625
392.07,-1.029296875
392.08,-1.25
392.09,-1.4189453125
392.1,-1.447265625
392.11,-1.3037109375
392.12,-1.046875
392.13,-0.79150390625
392.14,-0.6328125
392.15,-0.60302734375
392.16,-0.671875
392.17,-0.78271484375
392.179,-0.8974609375
392.189,-1.0068359375
392.199,-1.1162109375
392.209,-1.2197265625
392.219,-1.29296875
392.229,-1.2978515625
392.239,-1.2001953125
392.249,-0.99951171875
392.259,-0.7451171875
392.269,-0.52685546875
392.279,-0.42041015625
392.289,-0.44140625
392.299,-0.53662109375
392.309,-0.634765625
392.319,-0.70361328125
392.329,-0.767578125
392.339,-0.86328125
392.349,-0.9931640625
392.359,-1.1142578125
392.369,-1.1689453125
392.373,-0.75732421875
392.383,-0.7939453125
392.393,-0.83203125
392.403,-0.81640625
392.413,-0.728515625
392.423,-0.6015625
392.433,-0.50390625
392.443,-0.49462890625
392.453,-0.587890625
392.463,-0.74853515625
392.473,-0.90185546875
392.483,-0.984375
392.493,-0.98974609375
392.503,-0.97216796875
392.513,-0.99853515625
392.523,-1.095703125
392.532,-1.236328125
392.542,-1.349609375
392.552,-1.3681640625
392.562,-1.275390625
392.572,-1.125
392.582,-0.99072265625
392.592,-0.912109375
392.602,-0.8798828125
392.612,-0.8564453125
392.622,-0.82470703125
392.632,-0.8154296875
392.642,-0.8740234375
392.652,-1.005859375
392.662,-1.1572265625
392.672,-1.2529296875
392.682,-1.26171875
392.692,-1.201171875
392.702,-1.1171875
392.712,-1.052734375
392.722,-1.025390625
392.73,-1.03125
392.74,-1.0517578125
392.75,-1.0615234375
392.76,-1.0244140625
392.77,-0.92626953125
392.78,-0.7880859375
392.79,-0.66455078125
392.8,-0.611328125
392.81,-0.64013671875
392.82,-0.71337890625
392.83,-0.7783203125
392.84,-0.8056640625
392.85,-0.80615234375
392.86,-0.80908203125
392.87,-0.8349609375
392.88,-0.884765625
392.89,-0.93701171875
392.9,-0.95751953125
392.91,-0.921875
392.92,-0.83642578125
392.929,-0.74169921875
392.939,-0.697265625
392.949,-0.73779296875
392.959,-0.85107421875
392.969,-0.97900390625
392.979,-1.052734375
392.989,-1.0234375
392.999,-0.890625
393.009,-0.70361328125
393.019,-0.5400390625
393.029,-0.462158203125
393.039,-0.482666015625
393.049,-0.56298828125
393.059,-0.6435546875
393.069,-0.697265625
393.079,-0.7421875
393.089,-0.80908203125
393.099,-0.9091796875
393.109,-1.017578125
393.119,-1.09765625
393.123,-0.83154296875
393.133,-0.8515625
393.143,-0.93359375
393.153,-1.0078125
393.163,-1.017578125
393.173,-0.9599609375
393.183,-0.876953125
393.193,-0.82080078125
393.203,-0.81396484375
393.213,-0.8369140625
393.223,-0.85205078125
393.233,-0.8271484375
393.243,-0.7548828125
393.253,-0.6689453125
393.263,-0.6181640625
393.273,-0.6240234375
393.282,-0.66015625
393.292,-0.6787109375
393.302,-0.67236328125
393.312,-0.69482421875
393.322,-0.802734375
393.332,-0.99169921875
393.342,-1.2041015625
393.352,-1.3916015625
393.362,-1.5283203125
393.372,-1.5947265625
393.382,-1.5859375
393.392,-1.5185546875
393.402,-1.4052734375
393.412,-1.25390625
393.422,-1.0703125
393.432,-0.87841796875
393.442,-0.732421875
393.452,-0.6904296875
393.462,-0.75634765625
393.472,-0.86767578125
393.48,-0.939453125
393.49,-0.923828125
393.5,-0.8427734375
393.51,-0.7607421875
393.52,-0.732421875
393.53,-0.7607421875
393.54,-0.80029296875
393.55,-0.81201171875
393.56,-0.80419921875
393.57,-0.81884765625
393.58,-0.87890625
393.59,-0.962890625
393.6,-1.033203125
393.61,-1.072265625
393.62,-1.0830078125
393.63,-1.0888671875
393.64,-1.1103515625
393.65,-1.1337890625
393.66,-1.1279296875
393.67,-1.083984375
393.679,-1.0283203125
393.689,-0.99853515625
393.699,-1.0146484375
393.709,-1.0537109375
393.719,-1.0615234375
393.729,-1.005859375
393.739,-0.8974609375
393.749,-0.779296875
393.759,-0.69677734375
393.769,-0.66650390625
393.779,-0.6650390625
393.789,-0.66015625
393.799,-0.66064453125
393.809,-0.70068359375
393.819,-0.7919921875
393.829,-0.90869140625
393.839,-0.99951171875
393.849,-1.0302734375
393.859,-1.015625
393.869,-0.978515625
393.873,-0.705078125
393.883,-0.8154296875
393.893,-0.9482421875
393.903,-1.0400390625
393.913,-1.08203125
393.923,-1.1142578125
393.933,-1.16015625
393.943,-1.2041015625
393.953,-1.2158203125
393.963,-1.1796875
393.973,-1.125
393.983,-1.10546875
393.993,-1.1416015625
394.003,-1.205078125
394.013,-1.24609375
394.023,-1.236328125
394.032,-1.1953125
394.042,-1.142578125
394.052,-1.0703125
394.062,-0.9638671875
394.072,-0.81689453125
394.082,-0.65869140625
394.092,-0.564453125
394.102,-0.59521484375
394.112,-0.73095703125
394.122,-0.88330078125
394.132,-0.98046875
394.142,-1.02734375
394.152,-1.0732421875
394.162,-1.1337890625
394.172,-1.17578125
394.182,-1.1708984375
394.192,-1.1181640625
394.202,-1.0458984375
394.212,-0.98193359375
394.222,-0.93212890625
394.23,-0.88623046875
394.24,-0.8408203125
394.25,-0.81298828125
394.26,-0.8349609375
394.27,-0.91748046875
394.28,-1.02734375
394.29,-1.115234375
394.3,-1.1591796875
394.31,-1.1875
394.32,-1.240234375
394.33,-1.3203125
394.34,-1.3828125
394.35,-1.375
394.36,-1.287109375
394.37,-1.162109375
394.38,-1.05078125
394.39,-0.96142578125
394.4,-0.8642578125
394.41,-0.7412109375
394.42,-0.619140625
394.429,-0.5537109375
394.439,-0.58544921875
394.449,-0.7060546875
394.459,-0.865234375
394.469,-1.0234375
394.479,-1.1748046875
394.489,-1.3232421875
394.499,-1.455078125
394.509,-1.5341796875
394.519,-1.537109375
394.529,-1.4716796875
394.539,-1.37890625
394.549,-1.2880859375
394.559,-1.1962890625
394.569,-1.0732421875
394.579,-0.91650390625
394.589,-0.7724609375
394.599,-0.71923828125
394.609,-0.7998046875
394.619,-0.97998046875
394.623,-1.3681640625
394.633,-1.32421875
394.643,-1.212890625
394.653,-1.041015625
394.663,-0.8701171875
394.673,-0.77587890625
394.683,-0.7861328125
394.693,-0.859375
394.703,-0.91796875
394.713,-0.9111328125
394.723,-0.8544921875
394.733,-0.79052734375
394.743,-0.73095703125
394.753,-0.6513671875
394.763,-0.529296875
394.773,-0.396240234375
394.782,-0.32470703125
394.792,-0.35498046875
394.802,-0.461181640625
394.812,-0.58349609375
394.822,-0.681640625
394.832,-0.76025390625
394.842,-0.83642578125
394.852,-0.896484375
394.862,-0.91015625
394.872,-0.87109375
394.882,-0.8125
394.892,-0.78857421875
394.902,-0.8310546875
394.912,-0.91748046875
394.922,-0.98388671875
394.932,-0.9794921875
394.942,-0.9072265625
394.952,-0.822265625
394.962,-0.7861328125
394.972,-0.81494140625
394.98,-0.8671875
394.99,-0.8837890625
395,-0.841796875
395.01,-0.76904296875
395.02,-0.72607421875
395.03,-0.76318359375
395.04,-0.873046875
395.05,-0.9892578125
395.06,-1.04296875
395.07,-1.021484375
395.08,-0.962890625
395.09,-0.92138671875
395.1,-0.92724609375
395.11,-0.97314453125
395.12,-1.0224609375
395.13,-1.0361328125
395.14,-0.9931640625
395.15,-0.900390625
395.16,-0.78271484375
395.17,-0.68505859375
395.179,-0.65625
395.189,-0.7197265625
395.199,-0.85400390625
395.209,-1.0048828125
395.219,-1.111328125
395.229,-1.12890625
395.239,-1.0595703125
395.249,-0.95166015625
395.259,-0.8798828125
395.269,-0.8955078125
395.279,-1.0009765625
395.289,-1.1494140625
395.299,-1.2587890625
395.309,-1.2646484375
395.319,-1.1640625
395.329,-1.01171875
395.339,-0.87939453125
395.349,-0.8154296875
395.359,-0.84716796875
395.369,-0.9697265625
395.373,-1.1826171875
395.383,-0.9970703125
395.393,-0.80322265625
395.403,-0.65478515625
395.413,-0.58935546875
395.423,-0.60986328125
395.433,-0.68798828125
395.443,-0.779296875
395.453,-0.84326171875
395.463,-0.857421875
395.473,-0.8193359375
395.483,-0.74365234375
395.493,-0.6533203125
395.503,-0.56298828125
395.513,-0.47314453125
395.523,-0.37939453125
395.532,-0.281982421875
395.542,-0.1907958984375
395.552,-0.1239013671875
395.562,-0.0960693359375
395.572,-0.1109619140625
395.582,-0.1640625
395.592,-0.250732421875
395.602,-0.36962890625
395.612,-0.517578125
395.622,-0.689453125
395.632,-0.87890625
395.642,-1.0673828125
395.652,-1.2255859375
395.662,-1.32421875
395.672,-1.3427734375
395.682,-1.2734375
395.692,-1.119140625
395.702,-0.90771484375
395.712,-0.68505859375
395.722,-0.50244140625
395.73,-0.4052734375
395.74,-0.418701171875
395.75,-0.52978515625
395.76,-0.69287109375
395.77,-0.85009765625
395.78,-0.95947265625
395.79,-1.0009765625
395.8,-0.98046875
395.81,-0.9150390625
395.82,-0.81982421875
395.83,-0.70556640625
395.84,-0.58544921875
395.85,-0.4755859375
395.86,-0.399658203125
395.87,-0.38671875
395.88,-0.449462890625
395.89,-0.57470703125
395.9,-0.736328125
395.91,-0.89599609375
395.92,-1.0087890625
395.929,-1.0478515625
395.939,-1.015625
395.949,-0.94775390625
395.959,-0.89013671875
395.969,-0.87939453125
395.979,-0.91552734375
395.989,-0.97021484375
395.999,-1.0126953125
396.009,-1.02734375
396.019,-1.01953125
396.029,-1.0087890625
396.039,-1.0146484375
396.049,-1.041015625
396.059,-1.0771484375
396.069,-1.1005859375
396.079,-1.0986328125
396.089,-1.0751953125
396.099,-1.056640625
396.109,-1.0703125
396.119,-1.1201171875
396.123,-1.0615234375
396.133,-0.9765625
396.143,-0.92431640625
396.153,-0.90380859375
396.163,-0.892578125
396.173,-0.87353515625
396.183,-0.84912109375
396.193,-0.82666015625
396.203,-0.81298828125
396.213,-0.810546875
396.223,-0.82568359375
396.233,-0.86669921875
396.243,-0.9267578125
396.253,-0.98193359375
396.263,-1.0166015625
396.273,-1.029296875
396.281,-1.0224609375
396.291,-0.99169921875
396.301,-0.943359375
396.311,-0.8935546875
396.321,-0.8515625
396.331,-0.8154296875
396.341,-0.78515625
396.351,-0.76318359375
396.361,-0.7431640625
396.371,-0.71875
396.381,-0.68701171875
396.391,-0.6474609375
396.401,-0.609375
396.411,-0.58984375
396.421,-0.5927734375
396.431,-0.61279296875
396.441,-0.63916015625
396.451,-0.654296875
396.461,-0.6484375
396.471,-0.62939453125
396.48,-0.60791015625
396.49,-0.591796875
396.5,-0.58544921875
396.51,-0.58642578125
396.52,-0.58984375
396.53,-0.59228515625
396.54,-0.591796875
396.55,-0.59033203125
396.56,-0.59033203125
396.57,-0.58935546875
396.58,-0.58349609375
396.59,-0.56884765625
396.6,-0.54443359375
396.61,-0.515625
396.62,-0.490478515625
396.63,-0.475830078125
396.64,-0.471923828125
396.65,-0.470947265625
396.66,-0.46435546875
396.67,-0.449462890625
396.679,-0.42822265625
396.689,-0.405029296875
396.699,-0.385498046875
396.709,-0.374755859375
396.719,-0.373291015625
396.729,-0.38037109375
396.739,-0.39599609375
396.749,-0.4169921875
396.759,-0.437744140625
396.769,-0.454833984375
396.779,-0.46484375
396.789,-0.4638671875
396.799,-0.44970703125
396.809,-0.4248046875
396.819,-0.396484375
396.829,-0.3740234375
396.839,-0.364990234375
396.849,-0.373779296875
396.859,-0.397705078125
396.869,-0.425537109375
396.873,-0.63525390625
396.883,-0.7001953125
396.893,-0.74365234375
396.903,-0.75927734375
396.913,-0.75146484375
396.923,-0.7255859375
396.933,-0.68505859375
396.943,-0.63916015625
396.953,-0.59765625
396.963,-0.56982421875
396.973,-0.55908203125
396.983,-0.56201171875
396.993,-0.5771484375
397.003,-0.61083984375
397.013,-0.671875
397.023,-0.75439453125
397.031,-0.83447265625
397.041,-0.8916015625
397.051,-0.931640625
397.061,-0.970703125
397.071,-1.013671875
397.081,-1.05078125
397.091,-1.0732421875
397.101,-1.083984375
397.111,-1.0927734375
397.121,-1.0966796875
397.131,-1.0869140625
397.141,-1.060546875
397.151,-1.025390625
397.161,-0.99072265625
397.171,-0.9716796875
397.181,-0.986328125
397.191,-1.041015625
397.201,-1.1298828125
397.211,-1.23828125
397.221,-1.3515625
397.23,-1.4599609375
397.24,-1.5625
397.25,-1.654296875
397.26,-1.716796875
397.27,-1.75
397.28,-1.765625
397.29,-1.7626953125
397.3,-1.7294921875
397.31,-1.6630859375
397.32,-1.572265625
397.33,-1.4599609375
397.34,-1.330078125
397.35,-1.205078125
397.36,-1.1083984375
397.37,-1.05859375
397.38,-1.0654296875
397.39,-1.1318359375
397.4,-1.2353515625
397.41,-1.3544921875
397.42,-1.46484375
397.429,-1.5458984375
397.439,-1.5947265625
397.449,-1.62890625
397.459,-1.6591796875
397.469,-1.67578125
397.479,-1.658203125
397.489,-1.59375
397.499,-1.4814453125
397.509,-1.34375
397.519,-1.2060546875
397.529,-1.08203125
397.539,-0.97216796875
397.549,-0.88720703125
397.559,-0.8291015625
397.569,-0.783203125
397.579,-0.75732421875
397.589,-0.77978515625
397.599,-0.8515625
397.609,-0.94482421875
397.619,-1.044921875
397.623,-1.2578125
397.633,-1.1533203125
397.643,-1.0576171875
397.653,-1.00390625
397.663,-0.99365234375
397.673,-1.0087890625
397.683,-1.02734375
397.693,-1.0322265625
397.703,-1.0341796875
397.713,-1.048828125
397.723,-1.0712890625
397.733,-1.0908203125
397.743,-1.1171875
397.753,-1.15625
397.763,-1.1923828125
397.773,-1.201171875
397.781,-1.1845703125
397.791,-1.15625
397.801,-1.123046875
397.811,-1.0908203125
397.821,-1.0751953125
397.831,-1.0869140625
397.841,-1.125
397.851,-1.1845703125
397.861,-1.255859375
397.871,-1.3212890625
397.881,-1.3720703125
397.891,-1.4091796875
397.901,-1.4306640625
397.911,-1.4296875
397.921,-1.41015625
397.931,-1.384765625
397.941,-1.3623046875
397.951,-1.341796875
397.961,-1.3212890625
397.971,-1.296875
397.98,-1.2685546875
397.99,-1.234375
398,-1.2060546875
398.01,-1.1923828125
398.02,-1.1982421875
398.03,-1.2236328125
398.04,-1.271484375
398.05,-1.3359375
398.06,-1.4033203125
398.07,-1.455078125
398.08,-1.4716796875
398.09,-1.443359375
398.1,-1.369140625
398.11,-1.2666015625
398.12,-1.1689453125
398.13,-1.1044921875
398.14,-1.0771484375
398.15,-1.0830078125
398.16,-1.11328125
398.17,-1.1552734375
398.179,-1.1865234375
398.189,-1.1923828125
398.199,-1.177734375
398.209,-1.16796875
398.219,-1.1787109375
398.229,-1.208984375
398.239,-1.24609375
398.249,-1.279296875
398.259,-1.3037109375
398.269,-1.318359375
398.279,-1.3212890625
398.289,-1.3115234375
398.299,-1.2880859375
398.309,-1.2548828125
398.319,-1.2255859375
398.329,-1.20703125
398.339,-1.193359375
398.349,-1.1767578125
398.359,-1.1474609375
398.369,-1.1044921875
398.373,-1.10546875
398.383,-1.1630859375
398.393,-1.2109375
398.403,-1.236328125
398.413,-1.2392578125
398.423,-1.2275390625
398.433,-1.2041015625
398.443,-1.1689453125
398.453,-1.1279296875
398.463,-1.091796875
398.473,-1.0771484375
398.483,-1.087890625
398.493,-1.119140625
398.503,-1.1572265625
398.513,-1.185546875
398.523,-1.19140625
398.531,-1.1708984375
398.541,-1.1259765625
398.551,-1.064453125
398.561,-0.99658203125
398.571,-0.9375
398.581,-0.90087890625
398.591,-0.89208984375
398.601,-0.90283203125
398.611,-0.9189453125
398.621,-0.93359375
398.631,-0.9462890625
398.641,-0.953125
398.651,-0.95068359375
398.661,-0.94091796875
398.671,-0.93115234375
398.681,-0.927734375
398.691,-0.93408203125
398.701,-0.95263671875
398.711,-0.98388671875
398.721,-1.02734375
398.73,-1.0791015625
398.74,-1.1318359375
398.75,-1.1748046875
398.76,-1.2001953125
398.77,-1.20703125
398.78,-1.2021484375
398.79,-1.189453125
398.8,-1.1728515625
398.81,-1.158203125
398.82,-1.14453125
398.83,-1.126953125
398.84,-1.107421875
398.85,-1.0908203125
398.86,-1.0751953125
398.87,-1.056640625
398.88,-1.0302734375
398.89,-0.99853515625
398.9,-0.96337890625
398.91,-0.93310546875
398.92,-0.92138671875
398.929,-0.93017578125
398.939,-0.9521484375
398.949,-0.98046875
398.959,-1.0087890625
398.969,-1.03125
398.979,-1.0439453125
398.989,-1.041015625
398.999,-1.0234375
399.009,-0.99658203125
399.019,-0.96826171875
399.029,-0.94384765625
399.039,-0.9267578125
399.049,-0.91796875
399.059,-0.91845703125
399.069,-0.923828125
399.079,-0.92724609375
399.089,-0.9296875
399.099,-0.93994140625
399.109,-0.962890625
399.119,-0.99951171875
399.123,-1.0947265625
399.133,-1.0654296875
399.143,-1.0361328125
399.153,-1.0107421875
399.163,-0.98583984375
399.173,-0.9599609375
399.183,-0.94140625
399.193,-0.93701171875
399.203,-0.955078125
399.213,-0.998046875
399.223,-1.0556640625
399.233,-1.1083984375
399.243,-1.146484375
399.253,-1.1630859375
399.263,-1.1640625
399.273,-1.1630859375
399.281,-1.1669921875
399.291,-1.1650390625
399.301,-1.1484375
399.311,-1.12109375
399.321,-1.08984375
399.331,-1.0634765625
399.341,-1.0439453125
399.351,-1.0341796875
399.361,-1.02734375
399.371,-1.01953125
399.381,-1.017578125
399.391,-1.03515625
399.401,-1.068359375
399.411,-1.1044921875
399.421,-1.13671875
399.431,-1.1572265625
399.441,-1.1533203125
399.451,-1.123046875
399.461,-1.080078125
399.471,-1.0439453125
399.48,-1.0185546875
399.49,-1.005859375
399.5,-1.0107421875
399.51,-1.0322265625
399.52,-1.0576171875
399.53,-1.076171875
399.54,-1.0908203125
399.55,-1.1064453125
399.56,-1.115234375
399.57,-1.1103515625
399.58,-1.09375
399.59,-1.0732421875
399.6,-1.046875
399.61,-1.0087890625
399.62,-0.9677734375
399.63,-0.93701171875
399.64,-0.92138671875
399.65,-0.90380859375
399.66,-0.8701171875
399.67,-0.82275390625
399.679,-0.7705078125
399.689,-0.71533203125
399.699,-0.65087890625
399.709,-0.58447265625
399.719,-0.54541015625
399.729,-0.57080078125
399.739,-0.67041015625
399.749,-0.8125
399.759,-0.94873046875
399.769,-1.0517578125
399.779,-1.1240234375
399.789,-1.1689453125
399.799,-1.1748046875
399.809,-1.130859375
399.819,-1.0546875
399.829,-0.9794921875
399.839,-0.9248046875
399.849,-0.890625
399.859,-0.86767578125
399.869,-0.85546875
399.873,-0.9091796875
399.883,-0.935546875
399.893,-0.984375
399.903,-1.03125
399.913,-1.048828125
399.923,-1.0380859375
399.933,-1.0244140625
399.943,-1.0185546875
399.953,-1.009765625
399.963,-0.9794921875
399.973,-0.9287109375
399.983,-0.8828125
399.993,-0.8564453125
400.003,-0.8427734375
400.013,-0.82861328125
400.023,-0.8134765625
400.031,-0.8115234375
400.041,-0.83837890625
400.051,-0.8974609375
400.061,-0.9697265625
400.071,-1.0263671875
400.081,-1.0517578125
400.091,-1.0517578125
400.101,-1.0380859375
400.111,-1.0146484375
400.121,-0.97607421875
400.131,-0.92138671875
400.141,-0.87255859375
400.151,-0.86181640625
400.161,-0.90185546875
400.171,-0.9755859375
400.181,-1.0439453125
400.191,-1.0732421875
400.201,-1.0576171875
400.211,-1.0166015625
400.221,-0.97900390625
400.23,-0.95654296875
400.24,-0.94921875
400.25,-0.94775390625
400.26,-0.9404296875
400.27,-0.92822265625
400.28,-0.92919921875
400.29,-0.95703125
400.3,-1.01171875
400.31,-1.0771484375
400.32,-1.123046875
400.33,-1.12109375
400.34,-1.0771484375
400.35,-1.029296875
400.36,-1.0146484375
400.37,-1.0498046875
400.38,-1.12109375
400.39,-1.19140625
