Time,ECEF_position_X
554.749,4412864.78
554.889,4412867.08
554.999,4412869.36
555.139,4412871.58
555.249,4412873.89
555.389,4412876.23
555.499,4412878.58
555.639,4412880.97
555.749,4412883.35
555.889,4412885.79
555.999,4412888.23
556.139,4412890.73
556.249,4412893.2
556.389,4412895.67
556.499,4412898.15
556.639,4412900.63
556.749,4412903.15
556.889,4412905.73
556.999,4412908.33
557.139,4412910.98
557.249,4412913.64
557.389,4412916.22
557.499,4412918.68
557.639,4412921.12
557.749,4412923.4
557.889,4412925.64
557.999,4412927.78
558.139,4412929.85
558.249,4412931.82
558.389,4412933.77
558.499,4412935.54
558.639,4412937.11
558.749,4412938.49
558.889,4412939.67
558.999,4412940.66
559.139,4412941.48
559.249,4412942.06
559.389,4412942.38
559.499,4412942.57
559.639,4412942.5
559.749,4412942.27
559.889,4412941.73
559.999,4412941.04
560.139,4412940.12
560.249,4412939.07
560.389,4412937.81
560.499,4412936.47
560.639,4412934.96
560.749,4412933.37
560.889,4412931.61
560.999,4412929.7
561.139,4412927.8
561.249,4412925.81
561.389,4412923.74
561.499,4412921.67
561.638,4412919.5
561.749,4412917.35
561.888,4412915.15
561.999,4412912.92
562.138,4412910.61
562.249,4412908.29
562.388,4412905.93
562.499,4412903.55
562.638,4412901.16
562.749,4412898.65
562.888,4412896.19
562.999,4412893.72
563.138,4412891.24
563.249,4412888.83
563.388,4412886.47
563.499,4412884.09
563.638,4412881.85
563.749,4412879.77
563.888,4412877.85
563.999,4412876.13
564.138,4412874.61
564.249,4412873.22
564.388,4412871.99
564.499,4412871.05
564.638,4412870.3
564.749,4412869.8
564.888,4412869.48
564.999,4412869.22
565.138,4412869.35
565.249,4412869.73
565.388,4412870.19
565.499,4412870.82
565.638,4412871.59
565.749,4412872.57
565.888,4412873.72
565.999,4412874.89
566.138,4412876.21
566.249,4412877.61
566.388,4412879.05
566.499,4412880.58
566.638,4412882.16
566.749,4412883.81
566.888,4412885.6
566.999,4412887.5
567.138,4412889.47
567.249,4412891.44
567.388,4412893.37
567.499,4412895.17
567.638,4412896.93
567.749,4412898.66
567.888,4412900.38
567.999,4412902.12
568.138,4412903.91
568.249,4412905.67
568.388,4412907.42
568.499,4412909.16
568.638,4412910.89
568.749,4412912.54
568.888,4412914.18
568.999,4412915.65
569.138,4412917.05
569.249,4412918.25
569.388,4412919.32
569.499,4412920.26
569.638,4412921.05
569.749,4412921.56
569.888,4412922
569.999,4412922.38
570.138,4412922.38
570.249,4412922.29
570.388,4412921.98
570.499,4412921.49
570.638,4412920.81
570.749,4412919.92
570.888,4412918.88
570.999,4412917.61
571.138,4412916.35
571.249,4412914.93
571.388,4412913.36
571.499,4412911.74
571.638,4412910.13
571.749,4412908.73
571.888,4412907.5
571.999,4412906.39
572.138,4412905.48
572.249,4412904.84
572.387,4412904.34
572.499,4412904.02
572.637,4412903.89
572.749,4412904.06
572.887,4412904.4
572.999,4412905.04
573.137,4412905.83
573.249,4412906.85
573.387,4412908.04
573.499,4412909.34
573.637,4412910.86
573.749,4412912.41
573.887,4412914.05
573.999,4412915.69
574.137,4412917.45
574.249,4412919.37
574.387,4412921.3
574.499,4412923.26
574.637,4412925.28
574.749,4412927.31
574.887,4412929.38
574.999,4412931.5
575.137,4412933.51
575.249,4412935.51
575.387,4412937.38
575.499,4412939.16
575.637,4412940.8
575.749,4412942.26
575.887,4412943.5
575.999,4412944.67
576.137,4412945.57
576.249,4412946.36
576.387,4412946.83
576.499,4412947.16
576.637,4412947.3
576.749,4412947.32
576.887,4412947.35
576.999,4412947.36
577.137,4412947.41
577.249,4412947.63
577.387,4412947.92
577.499,4412948.31
577.637,4412948.81
577.749,4412949.44
577.887,4412950.24
577.999,4412951.16
578.137,4412952.25
578.249,4412953.42
578.387,4412954.69
578.499,4412956.04
578.637,4412957.47
578.749,4412958.91
578.887,4412960.37
578.999,4412961.92
579.137,4412963.39
579.249,4412964.74
579.387,4412966.01
579.499,4412967.16
579.637,4412968.17
579.749,4412969.02
579.887,4412969.66
579.999,4412970.19
580.137,4412970.5
580.249,4412970.67
580.387,4412970.69
580.499,4412970.58
580.637,4412970.4
580.749,4412970.05
580.887,4412969.57
580.999,4412969
581.137,4412968.34
581.249,4412967.72
581.387,4412967.06
581.499,4412966.44
581.637,4412965.78
581.749,4412965.1
581.887,4412964.48
581.999,4412964
582.137,4412963.5
582.249,4412963.22
582.387,4412963.01
582.499,4412962.97
582.637,4412962.98
582.749,4412963.21
582.887,4412963.55
582.999,4412964.11
583.136,4412964.95
583.249,4412965.88
583.386,4412967.06
583.499,4412968.36
583.636,4412969.79
583.749,4412971.29
583.886,4412972.8
583.999,4412974.31
584.136,4412975.76
584.249,4412977.14
584.386,4412978.46
584.499,4412979.7
584.636,4412980.85
584.749,4412981.89
584.886,4412982.82
584.999,4412983.67
585.136,4412984.36
585.249,4412984.94
585.386,4412985.46
585.499,4412985.83
585.636,4412986.1
585.749,4412986.25
585.886,4412986.33
585.999,4412986.38
586.136,4412986.41
586.249,4412986.39
586.386,4412986.37
586.499,4412986.35
586.636,4412986.32
586.749,4412986.26
586.886,4412986.2
586.999,4412986.16
587.136,4412986.11
587.249,4412986.02
587.386,4412985.9
587.499,4412985.77
587.636,4412985.62
587.749,4412985.48
587.886,4412985.4
587.999,4412985.36
588.136,4412985.35
588.249,4412985.37
588.386,4412985.37
588.499,4412985.45
588.636,4412985.5
588.749,4412985.54
588.886,4412985.6
588.999,4412985.66
589.136,4412985.64
589.249,4412985.64
589.386,4412985.6
589.499,4412985.58
589.636,4412985.6
589.749,4412985.65
589.886,4412985.7
589.999,4412985.78
590.136,4412985.83
590.249,4412985.9
590.386,4412985.99
590.499,4412986.04
590.636,4412986.05
590.749,4412986.14
590.886,4412986.15
590.999,4412986.22
591.136,4412986.22
591.249,4412986.29
591.386,4412986.26
591.499,4412986.27
591.636,4412986.15
591.749,4412986.13
591.886,4412986.07
591.999,4412985.98
592.136,4412985.86
592.249,4412985.71
592.386,4412985.53
592.499,4412985.4
592.636,4412985.17
592.749,4412984.95
592.886,4412984.69
592.999,4412984.36
593.136,4412984.08
593.249,4412983.77
593.386,4412983.46
593.499,4412983.11
593.635,4412982.7
593.749,4412982.32
593.885,4412981.93
593.999,4412981.49
594.135,4412981.13
594.249,4412980.85
594.385,4412980.71
594.499,4412980.65
594.635,4412980.82
594.749,4412980.93
594.885,4412980.97
594.999,4412981.07
595.135,4412981.08
595.249,4412981.09
595.385,4412981.11
595.499,4412981.18
595.635,4412981.24
595.749,4412981.28
595.885,4412981.38
595.999,4412981.48
596.135,4412981.53
596.249,4412981.54
596.385,4412981.57
596.499,4412981.62
596.635,4412981.64
596.749,4412981.63
596.885,4412981.7
596.999,4412981.65
597.135,4412981.71
597.249,4412981.75
597.385,4412981.78
597.499,4412981.8
597.635,4412981.78
597.749,4412981.74
597.885,4412981.74
597.999,4412981.71
598.135,4412981.75
