Time,AccelerometerY
187.528,-0.08807373046875
187.538,-0.105224609375
187.548,-0.07952880859375
187.558,-0.0775146484375
187.568,-0.134033203125
187.579,-0.21728515625
187.589,-0.26220703125
187.599,-0.232421875
187.609,-0.150634765625
187.619,-0.07611083984375
187.629,-0.055572509765625
187.639,-0.09075927734375
187.649,-0.1409912109375
187.659,-0.1697998046875
187.669,-0.1898193359375
187.679,-0.2420654296875
187.689,-0.33447265625
187.699,-0.415283203125
187.709,-0.413818359375
187.719,-0.320068359375
187.729,-0.208740234375
187.739,-0.1654052734375
187.749,-0.2042236328125
187.759,-0.264892578125
187.769,-0.280517578125
187.773,-0.312255859375
187.783,-0.371826171875
187.793,-0.434814453125
187.803,-0.490478515625
187.813,-0.5205078125
187.823,-0.5126953125
187.833,-0.46533203125
187.843,-0.38623046875
187.853,-0.29150390625
187.863,-0.2034912109375
187.873,-0.137939453125
187.883,-0.09649658203125
187.893,-0.06964111328125
187.903,-0.04180908203125
187.913,0.000948905944824219
187.923,0.06304931640625
187.931,0.125732421875
187.941,0.1513671875
187.951,0.1182861328125
187.961,0.036590576171875
187.971,-0.0745849609375
187.981,-0.1983642578125
187.991,-0.306640625
188.001,-0.364013671875
188.011,-0.365966796875
188.021,-0.35693359375
188.031,-0.38427734375
188.041,-0.437255859375
188.051,-0.448974609375
188.061,-0.36376953125
188.071,-0.2037353515625
188.081,-0.0533447265625
188.091,0.023712158203125
188.101,0.0369873046875
188.111,0.03680419921875
188.121,0.046783447265625
188.13,0.043121337890625
188.14,-0.0060577392578125
188.15,-0.0927734375
188.16,-0.165771484375
188.17,-0.1859130859375
188.18,-0.173583984375
188.19,-0.183837890625
188.2,-0.251220703125
188.21,-0.36865234375
188.22,-0.492919921875
188.23,-0.57373046875
188.24,-0.57958984375
188.25,-0.50634765625
188.26,-0.385498046875
188.27,-0.279296875
188.28,-0.2474365234375
188.29,-0.302978515625
188.3,-0.412109375
188.31,-0.53515625
188.32,-0.6533203125
188.329,-0.755859375
188.339,-0.8310546875
188.349,-0.8662109375
188.359,-0.845703125
188.369,-0.7587890625
188.379,-0.61083984375
188.389,-0.437255859375
188.399,-0.3017578125
188.409,-0.265625
188.419,-0.3447265625
188.429,-0.50390625
188.439,-0.69873046875
188.449,-0.89990234375
188.459,-1.0888671875
188.469,-1.2529296875
188.479,-1.388671875
188.489,-1.49609375
188.499,-1.5732421875
188.509,-1.6064453125
188.519,-1.583984375
188.523,-1.037109375
188.533,-0.90283203125
188.543,-0.76123046875
188.553,-0.6337890625
188.563,-0.5517578125
188.573,-0.5361328125
188.583,-0.5888671875
188.593,-0.6884765625
188.603,-0.79931640625
188.613,-0.88623046875
188.623,-0.92236328125
188.633,-0.8974609375
188.643,-0.81884765625
188.653,-0.69482421875
188.663,-0.52685546875
188.673,-0.325927734375
188.681,-0.12451171875
188.691,0.02386474609375
188.701,0.06365966796875
188.711,-0.0294647216796875
188.721,-0.236083984375
188.731,-0.505859375
188.741,-0.78564453125
188.751,-1.037109375
188.761,-1.234375
188.771,-1.3642578125
188.781,-1.419921875
188.791,-1.40625
188.801,-1.3310546875
188.811,-1.2099609375
188.821,-1.068359375
188.831,-0.9375
188.841,-0.84521484375
188.851,-0.80126953125
188.861,-0.796875
188.871,-0.81787109375
188.88,-0.85107421875
188.89,-0.88134765625
188.9,-0.8896484375
188.91,-0.86376953125
188.92,-0.81494140625
188.93,-0.77001953125
188.94,-0.75244140625
188.95,-0.7705078125
188.96,-0.81640625
188.97,-0.8701171875
188.98,-0.90576171875
188.99,-0.900390625
189,-0.8525390625
189.01,-0.7822265625
189.02,-0.70849609375
189.03,-0.63525390625
189.04,-0.556640625
189.05,-0.467529296875
189.06,-0.37353515625
189.07,-0.295654296875
189.079,-0.252197265625
189.089,-0.25244140625
189.099,-0.293212890625
189.109,-0.346923828125
189.119,-0.37548828125
189.129,-0.363525390625
189.139,-0.3193359375
189.149,-0.26171875
189.159,-0.2115478515625
189.169,-0.1802978515625
189.179,-0.17041015625
189.189,-0.1807861328125
189.199,-0.2020263671875
189.209,-0.218505859375
189.219,-0.2235107421875
189.229,-0.22412109375
189.239,-0.231689453125
189.249,-0.247314453125
189.259,-0.2529296875
189.269,-0.233154296875
189.273,-0.169921875
189.283,-0.1712646484375
189.293,-0.171142578125
189.303,-0.169677734375
189.313,-0.16357421875
189.323,-0.1517333984375
189.333,-0.13671875
189.343,-0.128662109375
189.353,-0.151123046875
189.363,-0.213134765625
189.373,-0.27392578125
189.383,-0.283935546875
189.393,-0.258056640625
189.403,-0.251708984375
189.413,-0.283935546875
189.423,-0.33447265625
189.431,-0.382080078125
189.441,-0.4130859375
189.451,-0.41943359375
189.461,-0.403564453125
189.471,-0.37939453125
189.481,-0.365478515625
189.491,-0.37841796875
189.501,-0.431396484375
189.511,-0.52978515625
189.521,-0.65576171875
189.531,-0.767578125
189.541,-0.83056640625
189.551,-0.8525390625
189.561,-0.865234375
189.571,-0.8876953125
189.581,-0.921875
189.591,-0.966796875
189.601,-1.025390625
189.611,-1.107421875
189.621,-1.21875
189.63,-1.33984375
189.64,-1.4228515625
189.65,-1.4208984375
189.66,-1.3291015625
189.67,-1.1708984375
189.68,-0.986328125
189.69,-0.8203125
189.7,-0.705078125
189.71,-0.6484375
189.72,-0.640625
189.73,-0.66845703125
189.74,-0.71630859375
189.75,-0.76318359375
189.76,-0.79638671875
189.77,-0.81591796875
189.78,-0.83154296875
