Time,GyroZ
135.309,-7.14000034332275
135.312,-7.98000049591064
135.322,-6.40000009536743
135.332,5.63000011444092
135.342,2.27000021934509
135.352,-0.450000017881393
135.362,5.95000028610229
135.372,-1.05000007152557
135.382,-10.2900009155273
135.392,-2.38000011444092
135.402,-16.1300010681152
135.412,-26.1400012969971
135.422,-5.28000020980835
135.432,-4.44000005722046
135.442,-9.6200008392334
135.452,-4.90000009536743
135.462,-18.6900005340576
135.478,-15.6400003433228
135.488,3.67000007629395
135.498,-10.0100002288818
135.508,7.00000047683716
135.518,-8.36000061035156
135.528,-19.4600009918213
135.538,-2.45000004768372
135.548,-13.9300003051758
135.558,-3.71000027656555
135.568,-2.73000001907349
135.578,-17.2200012207031
135.588,8.61000061035156
135.598,-17.5700016021729
135.608,-10.8500003814697
135.618,-8.01000022888184
135.628,-7.70000028610229
135.638,-1.85000014305115
135.648,-8.22000026702881
135.658,-15.7500009536743
135.668,-9.76000022888184
135.677,-8.64000034332275
135.687,-12.0000009536743
135.697,-2.17000007629395
135.707,2.38000011444092
135.717,-18.6900005340576
135.727,-8.07999992370605
135.737,2.41000008583069
135.747,-14.6600008010864
135.757,7.66000032424927
135.767,-31.0400009155273
135.777,9.97000026702881
135.787,-21.560001373291
135.797,-29.3600006103516
135.807,-0.840000033378601
135.817,-29.2600021362305
135.827,-24.1800003051758
135.837,37.8300018310547
135.847,7.80000019073486
135.857,-10.5300006866455
135.867,2.83000016212463
135.871,-11.5500001907349
135.881,-8.15000057220459
135.891,-18.9000015258789
135.901,6.79000043869019
135.911,-14.7700004577637
135.921,-26.2500019073486
135.931,-3.3600001335144
135.941,-24.810001373291
135.951,-1.92000007629395
135.961,-9.83000087738037
135.971,-7.70000028610229
135.981,-7.5600004196167
135.991,-13.0500001907349
136.001,-6.82000017166138
136.011,-12.4600009918213
136.021,-3.64000010490417
136.03,-11.7200002670288
136.04,-11.9300003051758
136.05,-2.55000019073486
136.06,-10.1800003051758
136.07,-9.73000049591064
136.08,-20.7900009155273
136.09,-18.9700012207031
136.1,-7.3100004196167
136.11,-12.7400007247925
136.12,-14.0300006866455
136.13,-6.16000032424927
136.14,-28.7000007629395
136.15,-19.7700004577637
136.16,-1.08000004291534
136.17,-11.2000007629395
136.18,-16.5200004577637
136.19,-8.85000038146973
136.2,-16.4099998474121
136.21,-5.14000034332275
136.22,3.01000022888184
136.228,-32.2700004577637
136.238,-2.69000005722046
136.248,-43.2600021362305
136.258,6.40000009536743
136.268,-23.3400020599365
136.278,-24.6400012969971
136.288,-14.6300010681152
136.298,-37.5900001525879
136.308,17.2200012207031
136.318,-10.6000003814697
136.328,-26.8800010681152
136.338,-12.3200006484985
136.348,-42.1000022888184
136.358,-34.120002746582
136.368,-18.8600006103516
136.378,-11.0200004577637
136.388,-52.3900032043457
136.398,-21.0000019073486
136.408,-26.9100017547607
136.418,-35.560001373291
136.427,-21.6600017547607
136.437,-13.7200002670288
136.447,-44.1000022888184
136.457,-10.9900007247925
136.467,-23.2400016784668
136.477,-37.2700004577637
136.487,-16.2400016784668
136.497,-47.9500007629395
136.507,-30.6200008392334
136.517,-55.3300018310547
136.527,-10.3900003433228
136.537,-42.0700035095215
136.547,-32.4400024414062
136.557,-49.0700035095215
136.567,-32.7200012207031
136.577,-29.8500022888184
136.587,-23.8000011444092
136.597,-27.0500011444092
136.607,-38.8800010681152
136.617,-28.8000011444092
136.621,-51.7600021362305
136.631,-28.560001373291
136.641,-14.1000003814697
136.651,-24.1500015258789
136.661,-24.8800010681152
136.671,-26.9100017547607
136.681,-20.4400005340576
136.691,-46.7200012207031
136.701,-16.1300010681152
136.711,-54.5300025939941
136.721,-27.0200004577637
136.731,-30.1700019836426
136.741,-30.2000007629395
136.751,-39.3400001525879
136.761,-53.0900039672852
136.771,-56.870002746582
136.78,-30.5900020599365
136.79,-44.060001373291
136.8,-22.8200016021729
136.81,-21.2100009918213
136.82,-16.2400016784668
136.83,9.10000038146973
136.84,-45.3600006103516
136.85,1.78000009059906
136.86,-45.7100028991699
136.87,-0.100000001490116
136.88,-41.5100021362305
136.89,-9.59000015258789
136.9,-41.4700012207031
136.91,-34.4700012207031
136.92,-37.5500030517578
136.93,-52.1100006103516
136.94,-21.2400016784668
136.95,-37.5200004577637
136.96,-27.3300018310547
136.97,-25.5500011444092
136.978,-46.6900024414062
136.988,-30.1300010681152
136.998,-44.7600021362305
137.008,-40.4200019836426
137.018,-58.7600021362305
137.028,-59.8800010681152
137.038,-61.810001373291
137.048,-47.9500007629395
137.058,-46.6500015258789
137.068,-58.8000030517578
137.078,-44.620002746582
137.088,-68.6700057983398
137.098,-34.75
137.108,-46.0900039672852
137.118,-53.7900009155273
137.128,-45.9500007629395
137.138,-64.4000015258789
137.148,-36.1900024414062
137.158,-34.2300033569336
137.168,-49.310001373291
137.177,-48.0200004577637
137.187,-33.0400009155273
137.197,-28.310001373291
137.207,-19.980001449585
137.217,-20.1600017547607
137.227,-17.8800010681152
137.237,-19.7700004577637
137.247,15.0800008773804
137.257,4.01999998092651
137.267,3.60000014305115
137.277,15.2600011825562
137.287,1.64000010490417
137.297,23.1000003814697
137.307,-6.33000040054321
137.317,-15.2600011825562
137.327,-17.0100002288818
137.337,-34.6100006103516
137.347,-54.6000022888184
137.357,-49.0700035095215
137.367,-55.5400009155273
137.371,-55.370002746582
137.381,-50.9900016784668
137.391,-49.9100036621094
137.401,-56.0300025939941
137.411,-57.8500022888184
137.421,-47.810001373291
137.431,-48.930004119873
137.441,-44.4500007629395
137.451,-20.230001449585
137.461,-35.7700004577637
137.471,-21.7000007629395
137.481,-17.0100002288818
137.491,-13.0900001525879
137.501,-19.3200016021729
