Time,GyroX
135.309,13.4700002670288
135.312,28.5900020599365
135.322,26.560001373291
135.332,21.6600017547607
135.342,6.89000034332275
135.352,-27.5400009155273
135.362,-50.430004119873
135.372,-25.6200008392334
135.382,3.85000014305115
135.392,22.9600009918213
135.402,13.4400005340576
135.412,3.3600001335144
135.422,8.99000072479248
135.432,22.4000015258789
135.442,31.1100006103516
135.452,34.7200012207031
135.462,13.4400005340576
135.478,3.25000023841858
135.488,-7.38000011444092
135.498,-0.21000000834465
135.508,16.6200008392334
135.518,-10.710000038147
135.528,0.910000026226044
135.538,13.7500009536743
135.548,9.41000080108643
135.558,11.1300001144409
135.568,8.07999992370605
135.578,16.8299999237061
135.588,27.9300022125244
135.598,27.0200004577637
135.608,1.6100001335144
135.618,5.07000017166138
135.628,9.6200008392334
135.638,19.4900016784668
135.648,17.8800010681152
135.658,1.47000002861023
135.668,-1.6100001335144
135.677,-11.2300004959106
135.687,13.8900003433228
135.697,41.5400009155273
135.707,6.89000034332275
135.717,-10.6700000762939
135.727,-34.370002746582
135.737,-22.9600009918213
135.747,22.2900009155273
135.757,0.660000026226044
135.767,-18.8300018310547
135.777,5.74000024795532
135.787,33.7400016784668
135.797,23.6900005340576
135.807,18.2000007629395
135.817,-16.5200004577637
135.827,4.16000032424927
135.837,19.0700016021729
135.847,5.77000045776367
135.857,-14.5900011062622
135.867,-38.1800003051758
135.871,29.0100021362305
135.881,-1.4300000667572
135.891,36.6800003051758
135.901,32.4400024414062
135.911,33.810001373291
135.921,22.0100002288818
135.931,2.17000007629395
135.941,35.6599998474121
135.951,25.5800018310547
135.961,6.23000049591064
135.971,12.9100008010864
135.981,6.33000040054321
135.991,13.6500005722046
136.001,14.7700004577637
136.011,8.85000038146973
136.021,18.480001449585
136.03,14.8400011062622
136.04,-9.34000015258789
136.05,8.19000053405762
136.06,14.1700010299683
136.07,-1.6100001335144
136.08,15.7100009918213
136.09,17.4300003051758
136.1,9.45000076293945
136.11,29.7800006866455
136.12,35.310001373291
136.13,17.6000003814697
136.14,-1.33000004291534
136.15,18.6200008392334
136.16,43.3600006103516
136.17,41.0500030517578
136.18,31.1500015258789
136.19,-0.870000064373016
136.2,-35.7700004577637
136.21,-9.59000015258789
136.22,22.1900005340576
136.228,0.240000009536743
136.238,-6.79000043869019
136.248,15.5400009155273
136.258,47.0700035095215
136.268,53.620002746582
136.278,10.1100006103516
136.288,-11.7600002288818
136.298,6.89000034332275
136.308,14.1000003814697
136.318,8.01000022888184
136.328,-0.21000000834465
136.338,8.92000007629395
136.348,14.1400003433228
136.358,36.120002746582
136.368,72.3800048828125
136.378,51.9400024414062
136.388,44.8300018310547
136.398,53.3400039672852
136.408,50.6100006103516
136.418,42.2400016784668
136.427,27.0200004577637
136.437,13.3300008773804
136.447,-17.7800006866455
136.457,-15.7800006866455
136.467,-2.52000021934509
136.477,28.980001449585
136.487,35.310001373291
136.497,48.5400009155273
136.507,48.7500038146973
136.517,67.2700042724609
136.527,75.4200057983398
136.537,78.1500015258789
136.547,32.2300033569336
136.557,19.3900012969971
136.567,-16.8000011444092
136.577,-0.21000000834465
136.587,-18.0200004577637
136.597,-22.9600009918213
136.607,-18.3400001525879
136.617,-10.1500005722046
136.621,35.6599998474121
136.631,-3.1100001335144
136.641,-3.53000020980835
136.651,-51.7600021362305
136.661,-50.120002746582
136.671,-5.77000045776367
136.681,19.8800010681152
136.691,64.3300018310547
