Time,Week_N
415.516,1880
415.652,1880
415.766,1880
415.902,1880
416.016,1880
416.152,1880
416.266,1880
416.402,1880
416.516,1880
416.652,1880
416.766,1880
416.902,1880
417.016,1880
417.152,1880
417.266,1880
417.402,1880
417.516,1880
417.652,1880
417.766,1880
417.902,1880
418.016,1880
418.152,1880
418.266,1880
418.402,1880
418.516,1880
418.652,1880
418.766,1880
418.902,1880
419.016,1880
419.152,1880
419.266,1880
419.402,1880
419.516,1880
419.652,1880
419.766,1880
419.902,1880
420.016,1880
420.152,1880
420.266,1880
420.402,1880
420.516,1880
420.652,1880
420.766,1880
420.902,1880
421.016,1880
421.152,1880
421.266,1880
421.402,1880
421.516,1880
421.652,1880
421.766,1880
421.902,1880
422.016,1880
422.152,1880
422.266,1880
422.402,1880
422.516,1880
422.652,1880
422.766,1880
422.902,1880
423.016,1880
423.151,1880
423.266,1880
423.401,1880
423.516,1880
423.651,1880
423.766,1880
423.901,1880
424.016,1880
424.151,1880
424.266,1880
424.401,1880
424.516,1880
424.651,1880
424.766,1880
424.901,1880
425.016,1880
425.151,1880
425.266,1880
425.401,1880
425.516,1880
425.651,1880
425.766,1880
425.901,1880
426.016,1880
426.151,1880
426.266,1880
426.401,1880
426.516,1880
426.651,1880
426.766,1880
426.901,1880
427.016,1880
427.151,1880
427.266,1880
427.401,1880
427.516,1880
427.651,1880
427.766,1880
427.901,1880
428.016,1880
428.151,1880
428.266,1880
428.401,1880
428.516,1880
428.651,1880
428.766,1880
428.901,1880
429.016,1880
429.151,1880
429.266,1880
429.401,1880
429.516,1880
429.651,1880
429.766,1880
429.901,1880
430.016,1880
430.151,1880
430.266,1880
430.401,1880
430.516,1880
430.651,1880
430.766,1880
430.901,1880
431.016,1880
431.151,1880
431.266,1880
431.401,1880
431.516,1880
431.651,1880
431.766,1880
431.901,1880
432.016,1880
432.151,1880
432.266,1880
432.401,1880
432.516,1880
432.651,1880
432.766,1880
432.901,1880
433.016,1880
433.151,1880
433.266,1880
433.401,1880
433.516,1880
433.65,1880
433.766,1880
433.9,1880
434.016,1880
434.15,1880
434.266,1880
434.4,1880
434.516,1880
434.65,1880
434.766,1880
434.9,1880
435.016,1880
435.15,1880
435.266,1880
435.4,1880
435.516,1880
435.65,1880
435.766,1880
435.9,1880
436.016,1880
436.15,1880
436.266,1880
436.4,1880
436.516,1880
436.65,1880
436.766,1880
436.9,1880
437.016,1880
437.15,1880
437.266,1880
437.4,1880
437.516,1880
437.65,1880
437.766,1880
437.9,1880
438.016,1880
438.15,1880
438.266,1880
438.4,1880
438.516,1880
438.65,1880
438.766,1880
438.9,1880
439.016,1880
439.15,1880
439.266,1880
439.4,1880
